cell_id,scale_km2,variant,area_effective_km2,n_wells,support_points_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,q01_cell_state_code,q01_cell_state_label,q01_direct_evidence_n,q01_cross_scale_exact_pct,q01_origin_exact_pct,q01_top_blocking_requirements,q02_cell_state_code,q02_cell_state_label,q02_direct_evidence_n,q02_cross_scale_exact_pct,q02_origin_exact_pct,q02_top_blocking_requirements,q03_cell_state_code,q03_cell_state_label,q03_direct_evidence_n,q03_cross_scale_exact_pct,q03_origin_exact_pct,q03_top_blocking_requirements,q04_cell_state_code,q04_cell_state_label,q04_direct_evidence_n,q04_cross_scale_exact_pct,q04_origin_exact_pct,q04_top_blocking_requirements,q05_cell_state_code,q05_cell_state_label,q05_direct_evidence_n,q05_cross_scale_exact_pct,q05_origin_exact_pct,q05_top_blocking_requirements,grid_family,cutoff_date,method_version,weight_used,score_used
SCALE-150-O00-00012,150,O00,97.5388120157129,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R06=1|Q03_R07=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00013,150,O00,13.61400324169796,0,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00014,150,O00,0.0956533071309725,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00015,150,O00,54.63767126378023,7,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,7,0.0,100.0,Q01_R03=7|Q01_R05=7,2,EVIDENCIA_DIRETA_PRESENTE,7,0.0,100.0,Q02_R02=7|Q02_R06=7|Q02_R08=7|Q02_R07=6|Q02_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,100.0,Q03_R02=7|Q03_R07=7|Q03_R08=7|Q03_R04=6|Q03_R05=6,2,EVIDENCIA_DIRETA_PRESENTE,7,0.0,100.0,Q04_R03=7|Q04_R04=7,2,EVIDENCIA_DIRETA_PRESENTE,7,0.0,100.0,Q05_R02=7|Q05_R04=7|Q05_R06=7|Q05_R07=7,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00016,150,O00,149.99999999999324,17,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,16,71.428571,85.714286,Q01_R03=17|Q01_R05=17|Q01_R06=16|Q01_R02=1|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,15,71.428571,85.714286,Q02_R02=17|Q02_R06=17|Q02_R07=17|Q02_R08=17|Q02_R03=16,2,EVIDENCIA_DIRETA_PRESENTE,13,71.428571,85.714286,Q03_R02=17|Q03_R07=17|Q03_R08=17|Q03_R03=16|Q03_R05=16,2,EVIDENCIA_DIRETA_PRESENTE,16,71.428571,85.714286,Q04_R03=17|Q04_R04=17|Q04_R05=16|Q04_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,5,42.857143,57.142857,Q05_R02=17|Q05_R04=17|Q05_R06=17|Q05_R07=17|Q05_R05=16,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00017,150,O00,149.66919281092242,1,7,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,42.857143,14.285714,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,42.857143,14.285714,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,42.857143,14.285714,Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,42.857143,14.285714,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00018,150,O00,18.85121770980636,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00019,150,O00,115.1527672237119,3,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,3,50.0,100.0,Q01_R03=3|Q01_R05=3|Q01_R06=3,2,EVIDENCIA_DIRETA_PRESENTE,3,50.0,100.0,Q02_R02=3|Q02_R03=3|Q02_R06=3|Q02_R07=3|Q02_R08=3,2,EVIDENCIA_DIRETA_PRESENTE,2,50.0,75.0,Q03_R02=3|Q03_R03=3|Q03_R07=3|Q03_R08=3|Q03_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,3,50.0,100.0,Q04_R03=3|Q04_R04=3|Q04_R05=3,2,EVIDENCIA_DIRETA_PRESENTE,2,0.0,0.0,Q05_R02=3|Q05_R04=3|Q05_R05=3|Q05_R06=3|Q05_R07=3,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00020,150,O00,149.99999999999324,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00021,150,O00,149.99999999999324,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00022,150,O00,149.99999999999324,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,66.666667,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00023,150,O00,149.94067478022478,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00024,150,O00,123.71092469149285,1,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q03_R02=1|Q03_R03=1|Q03_R04=1|Q03_R05=1|Q03_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00025,150,O00,74.17534478840354,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00026,150,O00,136.61432883161845,4,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,50.0,83.333333,Q01_R03=4|Q01_R05=4|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,4,50.0,83.333333,Q02_R02=4|Q02_R06=4|Q02_R07=4|Q02_R08=4|Q02_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,1,33.333333,66.666667,Q03_R02=4|Q03_R05=4|Q03_R07=4|Q03_R08=4|Q03_R04=3,2,EVIDENCIA_DIRETA_PRESENTE,4,50.0,83.333333,Q04_R03=4|Q04_R04=4|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,3,50.0,83.333333,Q05_R02=4|Q05_R04=4|Q05_R06=4|Q05_R07=4|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00027,150,O00,149.99999999999324,5,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,5,50.0,83.333333,Q01_R03=5|Q01_R05=5|Q01_R06=3,2,EVIDENCIA_DIRETA_PRESENTE,5,50.0,83.333333,Q02_R02=5|Q02_R06=5|Q02_R07=5|Q02_R08=5|Q02_R03=3,2,EVIDENCIA_DIRETA_PRESENTE,1,50.0,83.333333,Q03_R02=5|Q03_R05=5|Q03_R07=5|Q03_R08=5|Q03_R04=4,2,EVIDENCIA_DIRETA_PRESENTE,5,50.0,83.333333,Q04_R03=5|Q04_R04=5|Q04_R05=3,2,EVIDENCIA_DIRETA_PRESENTE,2,0.0,0.0,Q05_R02=5|Q05_R04=5|Q05_R06=5|Q05_R07=5|Q05_R03=3,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00028,150,O00,149.99999999999324,4,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,16.666667,33.333333,Q01_R03=4|Q01_R05=4|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,4,16.666667,33.333333,Q02_R02=4|Q02_R06=4|Q02_R07=4|Q02_R08=4|Q02_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,1,16.666667,33.333333,Q03_R02=4|Q03_R05=4|Q03_R06=4|Q03_R07=4|Q03_R08=4,2,EVIDENCIA_DIRETA_PRESENTE,4,16.666667,33.333333,Q04_R03=4|Q04_R04=4|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,3,16.666667,33.333333,Q05_R02=4|Q05_R04=4|Q05_R06=4|Q05_R07=4|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00029,150,O00,121.37727971931523,4,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,25.0,50.0,Q01_R03=4|Q01_R05=4|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,4,25.0,50.0,Q02_R02=4|Q02_R06=4|Q02_R07=4|Q02_R08=4|Q02_R04=2,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,50.0,Q03_R02=4|Q03_R04=4|Q03_R05=4|Q03_R06=4|Q03_R07=4,2,EVIDENCIA_DIRETA_PRESENTE,4,25.0,50.0,Q04_R03=4|Q04_R04=4|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,3,25.0,50.0,Q05_R02=4|Q05_R04=4|Q05_R06=4|Q05_R07=4|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00030,150,O00,45.51174869454709,0,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00031,150,O00,149.99999999999324,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,71.428571,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-150-O00-00032,150,O00,149.99999999999324,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,14.285714,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
