cell_id,scale_km2,variant,area_effective_km2,n_wells,support_points_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,q01_cell_state_code,q01_cell_state_label,q01_direct_evidence_n,q01_cross_scale_exact_pct,q01_origin_exact_pct,q01_top_blocking_requirements,q02_cell_state_code,q02_cell_state_label,q02_direct_evidence_n,q02_cross_scale_exact_pct,q02_origin_exact_pct,q02_top_blocking_requirements,q03_cell_state_code,q03_cell_state_label,q03_direct_evidence_n,q03_cross_scale_exact_pct,q03_origin_exact_pct,q03_top_blocking_requirements,q04_cell_state_code,q04_cell_state_label,q04_direct_evidence_n,q04_cross_scale_exact_pct,q04_origin_exact_pct,q04_top_blocking_requirements,q05_cell_state_code,q05_cell_state_label,q05_direct_evidence_n,q05_cross_scale_exact_pct,q05_origin_exact_pct,q05_top_blocking_requirements,grid_family,cutoff_date,method_version,weight_used,score_used
SCALE-500-O00-00011,500,O00,464.75412792500714,0,20,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00012,500,O00,375.7537733335535,7,16,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,7,25.0,81.25,Q01_R03=7|Q01_R05=7|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,7,25.0,81.25,Q02_R02=7|Q02_R06=7|Q02_R07=7|Q02_R08=7|Q02_R04=4,2,EVIDENCIA_DIRETA_PRESENTE,2,18.75,81.25,Q03_R02=7|Q03_R07=7|Q03_R08=7|Q03_R05=6|Q03_R04=5,2,EVIDENCIA_DIRETA_PRESENTE,7,25.0,81.25,Q04_R03=7|Q04_R04=7|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,5,25.0,81.25,Q05_R02=7|Q05_R04=7|Q05_R06=7|Q05_R07=7|Q05_R03=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00013,500,O00,499.9999999999812,34,20,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,34,45.0,90.0,Q01_R03=34|Q01_R05=34|Q01_R06=13,2,EVIDENCIA_DIRETA_PRESENTE,34,45.0,90.0,Q02_R02=34|Q02_R06=34|Q02_R08=34|Q02_R07=33|Q02_R04=20,2,EVIDENCIA_DIRETA_PRESENTE,11,45.0,90.0,Q03_R02=34|Q03_R07=34|Q03_R08=34|Q03_R05=33|Q03_R06=26,2,EVIDENCIA_DIRETA_PRESENTE,34,45.0,90.0,Q04_R03=34|Q04_R04=34|Q04_R05=13,2,EVIDENCIA_DIRETA_PRESENTE,21,15.0,90.0,Q05_R02=34|Q05_R04=34|Q05_R06=34|Q05_R07=34|Q05_R03=13,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00014,500,O00,401.0019294131986,4,15,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,6.666667,93.333333,Q01_R03=4|Q01_R05=4|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,4,6.666667,93.333333,Q02_R02=4|Q02_R06=4|Q02_R07=4|Q02_R08=4|Q02_R04=2,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,46.666667,Q03_R02=4|Q03_R04=4|Q03_R05=4|Q03_R06=4|Q03_R07=4,2,EVIDENCIA_DIRETA_PRESENTE,4,6.666667,93.333333,Q04_R03=4|Q04_R04=4|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,3,6.666667,86.666667,Q05_R02=4|Q05_R04=4|Q05_R06=4|Q05_R07=4|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00015,500,O00,424.1287782190958,0,15,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00016,500,O00,499.9999999999812,0,21,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,42.857143,4.761905,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,42.857143,4.761905,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,42.857143,4.761905,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,42.857143,4.761905,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,42.857143,4.761905,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00017,500,O00,499.9999999999812,6,21,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,6,33.333333,76.190476,Q01_R03=6|Q01_R05=6|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,6,33.333333,76.190476,Q02_R02=6|Q02_R06=6|Q02_R07=6|Q02_R08=6|Q02_R04=3,2,EVIDENCIA_DIRETA_PRESENTE,3,19.047619,76.190476,Q03_R02=6|Q03_R07=6|Q03_R08=6|Q03_R05=5|Q03_R04=3,2,EVIDENCIA_DIRETA_PRESENTE,6,33.333333,76.190476,Q04_R03=6|Q04_R04=6|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,4,19.047619,71.428571,Q05_R02=6|Q05_R04=6|Q05_R06=6|Q05_R07=6|Q05_R03=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00018,500,O00,499.9999999999812,5,20,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,10.0,75.0,Q01_R03=5|Q01_R05=5|Q01_R06=5|Q01_R02=1|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,4,10.0,75.0,Q02_R02=5|Q02_R03=5|Q02_R04=5|Q02_R05=5|Q02_R06=5,2,EVIDENCIA_DIRETA_PRESENTE,4,10.0,75.0,Q03_R02=5|Q03_R03=5|Q03_R05=5|Q03_R07=5|Q03_R08=5,2,EVIDENCIA_DIRETA_PRESENTE,4,10.0,75.0,Q04_R03=5|Q04_R04=5|Q04_R05=5|Q04_R02=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=5|Q05_R03=5|Q05_R04=5|Q05_R05=5|Q05_R06=5,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00019,500,O00,499.9999999999812,12,16,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,11,18.75,12.5,Q01_R05=12|Q01_R03=11|Q01_R02=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,11,18.75,12.5,Q02_R02=12|Q02_R06=12|Q02_R07=12|Q02_R08=12|Q02_R04=5,2,EVIDENCIA_DIRETA_PRESENTE,3,6.25,12.5,Q03_R02=12|Q03_R07=12|Q03_R08=12|Q03_R04=9|Q03_R05=9,2,EVIDENCIA_DIRETA_PRESENTE,12,18.75,12.5,Q04_R03=12|Q04_R04=12|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,11,6.25,12.5,Q05_R02=12|Q05_R04=12|Q05_R06=12|Q05_R07=12|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00020,500,O00,499.9999999999812,7,20,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,5,35.0,70.0,Q01_R03=7|Q01_R05=7|Q01_R06=7|Q01_R02=2|Q01_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,4,35.0,70.0,Q02_R02=7|Q02_R03=7|Q02_R04=7|Q02_R05=7|Q02_R06=7,2,EVIDENCIA_DIRETA_PRESENTE,4,35.0,60.0,Q03_R02=7|Q03_R03=7|Q03_R05=7|Q03_R07=7|Q03_R08=7,2,EVIDENCIA_DIRETA_PRESENTE,5,35.0,70.0,Q04_R03=7|Q04_R04=7|Q04_R05=7|Q04_R02=2,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,25.0,0.0,Q05_R02=7|Q05_R03=7|Q05_R04=7|Q05_R05=7|Q05_R06=7,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00021,500,O00,230.96559039624856,2,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,20.0,60.0,Q01_R03=2|Q01_R05=2|Q01_R06=2|Q01_R02=1|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,1,20.0,60.0,Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,1,20.0,40.0,Q03_R02=2|Q03_R03=2|Q03_R05=2|Q03_R06=2|Q03_R07=2,2,EVIDENCIA_DIRETA_PRESENTE,1,20.0,60.0,Q04_R03=2|Q04_R04=2|Q04_R05=2|Q04_R02=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,30.0,0.0,Q05_R02=2|Q05_R03=2|Q05_R04=2|Q05_R05=2|Q05_R06=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00022,500,O00,209.56772805711412,0,10,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00023,500,O00,499.9999999999812,0,20,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,80.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,80.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,80.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,80.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,80.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00024,500,O00,499.9999999999812,3,17,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,3,23.529412,76.470588,Q01_R03=3|Q01_R05=3|Q01_R06=3,2,EVIDENCIA_DIRETA_PRESENTE,3,23.529412,76.470588,Q02_R02=3|Q02_R03=3|Q02_R04=3|Q02_R05=3|Q02_R06=3,2,EVIDENCIA_DIRETA_PRESENTE,3,23.529412,76.470588,Q03_R02=3|Q03_R03=3|Q03_R05=3|Q03_R07=3|Q03_R08=3,2,EVIDENCIA_DIRETA_PRESENTE,3,23.529412,76.470588,Q04_R03=3|Q04_R04=3|Q04_R05=3,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,47.058824,Q05_R02=3|Q05_R03=3|Q05_R04=3|Q05_R05=3|Q05_R06=3,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00025,500,O00,499.9999999999812,0,20,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,85.0,45.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,85.0,45.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,85.0,45.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,85.0,45.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,85.0,45.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00026,500,O00,499.9999999999812,0,21,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,80.952381,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,80.952381,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,80.952381,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,80.952381,71.428571,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,80.952381,71.428571,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00027,500,O00,499.9999999999812,0,21,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,28.571429,19.047619,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,28.571429,19.047619,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,28.571429,19.047619,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,28.571429,19.047619,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,28.571429,19.047619,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00028,500,O00,499.9999999999812,37,20,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,35,65.0,100.0,Q01_R03=37|Q01_R05=37|Q01_R06=34|Q01_R02=2|Q01_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,33,65.0,100.0,Q02_R02=37|Q02_R06=37|Q02_R07=37|Q02_R08=37|Q02_R03=34,2,EVIDENCIA_DIRETA_PRESENTE,29,65.0,100.0,Q03_R02=37|Q03_R05=37|Q03_R07=37|Q03_R08=37|Q03_R03=34,2,EVIDENCIA_DIRETA_PRESENTE,35,65.0,100.0,Q04_R03=37|Q04_R04=37|Q04_R05=34|Q04_R02=2,2,EVIDENCIA_DIRETA_PRESENTE,6,5.0,5.0,Q05_R02=37|Q05_R04=37|Q05_R06=37|Q05_R07=37|Q05_R05=34,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00029,500,O00,254.9203477030727,0,9,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,55.555556,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,55.555556,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,55.555556,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,55.555556,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,55.555556,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-500-O00-00030,500,O00,3.7154062322947605,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
