cell_id,scale_km2,variant,area_effective_km2,n_wells,support_points_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,q01_cell_state_code,q01_cell_state_label,q01_direct_evidence_n,q01_cross_scale_exact_pct,q01_origin_exact_pct,q01_top_blocking_requirements,q02_cell_state_code,q02_cell_state_label,q02_direct_evidence_n,q02_cross_scale_exact_pct,q02_origin_exact_pct,q02_top_blocking_requirements,q03_cell_state_code,q03_cell_state_label,q03_direct_evidence_n,q03_cross_scale_exact_pct,q03_origin_exact_pct,q03_top_blocking_requirements,q04_cell_state_code,q04_cell_state_label,q04_direct_evidence_n,q04_cross_scale_exact_pct,q04_origin_exact_pct,q04_top_blocking_requirements,q05_cell_state_code,q05_cell_state_label,q05_direct_evidence_n,q05_cross_scale_exact_pct,q05_origin_exact_pct,q05_top_blocking_requirements,grid_family,cutoff_date,method_version,weight_used,score_used
SCALE-100-O00-00309,100,O00,100.00000000000786,2,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,1,16.666667,0.0,Q01_R03=2|Q01_R05=2|Q01_R02=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,16.666667,0.0,Q02_R02=2|Q02_R06=2|Q02_R07=2|Q02_R08=2|Q02_R03=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,16.666667,0.0,Q03_R02=2|Q03_R04=2|Q03_R05=2|Q03_R06=2|Q03_R07=2,2,EVIDENCIA_DIRETA_PRESENTE,2,33.333333,0.0,Q04_R03=2|Q04_R04=2|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,16.666667,0.0,Q05_R02=2|Q05_R04=2|Q05_R06=2|Q05_R07=2|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00310,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00311,100,O00,100.00000000000786,10,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,6,100.0,50.0,Q01_R03=10|Q01_R05=10|Q01_R06=5|Q01_R02=4,2,EVIDENCIA_DIRETA_PRESENTE,6,100.0,50.0,Q02_R02=10|Q02_R06=10|Q02_R07=10|Q02_R08=10|Q02_R04=8,2,EVIDENCIA_DIRETA_PRESENTE,2,100.0,50.0,Q03_R02=10|Q03_R05=10|Q03_R07=10|Q03_R08=10|Q03_R04=8,2,EVIDENCIA_DIRETA_PRESENTE,10,100.0,50.0,Q04_R03=10|Q04_R04=10|Q04_R05=5,2,EVIDENCIA_DIRETA_PRESENTE,3,25.0,50.0,Q05_R02=10|Q05_R04=10|Q05_R06=10|Q05_R07=10|Q05_R03=7,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00312,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00313,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00314,100,O00,100.00000000000786,23,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,22,100.0,50.0,Q01_R03=23|Q01_R05=23|Q01_R06=23|Q01_R02=1|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,21,100.0,50.0,Q02_R02=23|Q02_R03=23|Q02_R06=23|Q02_R07=23|Q02_R08=23,2,EVIDENCIA_DIRETA_PRESENTE,13,100.0,50.0,Q03_R02=23|Q03_R03=23|Q03_R07=23|Q03_R08=23|Q03_R05=15,2,EVIDENCIA_DIRETA_PRESENTE,22,100.0,50.0,Q04_R03=23|Q04_R04=23|Q04_R05=23|Q04_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,17,100.0,50.0,Q05_R02=23|Q05_R04=23|Q05_R05=23|Q05_R06=23|Q05_R07=23,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00315,100,O00,100.00000000000786,14,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,13,100.0,100.0,Q01_R03=14|Q01_R05=14|Q01_R06=8|Q01_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,12,100.0,100.0,Q02_R02=14|Q02_R06=14|Q02_R08=14|Q02_R07=13|Q02_R04=9,2,EVIDENCIA_DIRETA_PRESENTE,11,100.0,100.0,Q03_R02=14|Q03_R07=14|Q03_R08=14|Q03_R05=11|Q03_R03=8,2,EVIDENCIA_DIRETA_PRESENTE,14,100.0,100.0,Q04_R03=14|Q04_R04=14|Q04_R05=8,2,EVIDENCIA_DIRETA_PRESENTE,5,100.0,50.0,Q05_R02=14|Q05_R04=14|Q05_R06=14|Q05_R07=14|Q05_R03=9,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00316,100,O00,100.00000000000786,2,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,83.333333,83.333333,Q01_R03=2|Q01_R05=2|Q01_R06=2|Q01_R02=1|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,1,83.333333,83.333333,Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,1,83.333333,83.333333,Q03_R02=2|Q03_R03=2|Q03_R05=2|Q03_R07=2|Q03_R08=2,2,EVIDENCIA_DIRETA_PRESENTE,1,83.333333,83.333333,Q04_R03=2|Q04_R04=2|Q04_R05=2|Q04_R02=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,50.0,Q05_R02=2|Q05_R03=2|Q05_R04=2|Q05_R05=2|Q05_R06=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00317,100,O00,100.00000000000786,1,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,50.0,Q01_R03=1|Q01_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,50.0,Q02_R02=1|Q02_R04=1|Q02_R06=1|Q02_R07=1|Q02_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,50.0,Q03_R02=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,50.0,Q04_R03=1|Q04_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,50.0,Q05_R02=1|Q05_R04=1|Q05_R06=1|Q05_R07=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00318,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00319,100,O00,100.00000000000786,3,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,3,0.0,50.0,Q01_R03=3|Q01_R05=3|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,3,0.0,50.0,Q02_R02=3|Q02_R04=3|Q02_R06=3|Q02_R07=3|Q02_R08=3,2,EVIDENCIA_DIRETA_PRESENTE,2,0.0,0.0,Q03_R02=3|Q03_R05=3|Q03_R07=3|Q03_R08=3|Q03_R03=2,2,EVIDENCIA_DIRETA_PRESENTE,3,0.0,50.0,Q04_R03=3|Q04_R04=3|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,50.0,Q05_R02=3|Q05_R04=3|Q05_R06=3|Q05_R07=3|Q05_R03=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00320,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00321,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00322,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,50.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00323,100,O00,100.00000000000786,7,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,7,20.0,60.0,Q01_R03=7|Q01_R05=7|Q01_R06=7,2,EVIDENCIA_DIRETA_PRESENTE,7,20.0,60.0,Q02_R02=7|Q02_R03=7|Q02_R06=7|Q02_R07=7|Q02_R08=7,2,EVIDENCIA_DIRETA_PRESENTE,6,20.0,60.0,Q03_R02=7|Q03_R03=7|Q03_R07=7|Q03_R08=7|Q03_R05=6,2,EVIDENCIA_DIRETA_PRESENTE,7,20.0,60.0,Q04_R03=7|Q04_R04=7|Q04_R05=7,2,EVIDENCIA_DIRETA_PRESENTE,2,20.0,20.0,Q05_R02=7|Q05_R04=7|Q05_R05=7|Q05_R06=7|Q05_R07=7,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00324,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00325,100,O00,100.00000000000786,1,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,0.0,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00326,100,O00,100.00000000000786,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00327,100,O00,100.00000000000786,1,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,25.0,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,25.0,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,25.0,Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,25.0,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00328,100,O00,100.00000000000786,3,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,3,25.0,25.0,Q01_R03=3|Q01_R05=3|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,3,25.0,25.0,Q02_R02=3|Q02_R06=3|Q02_R07=3|Q02_R08=3|Q02_R03=1,2,EVIDENCIA_DIRETA_PRESENTE,2,25.0,25.0,Q03_R02=3|Q03_R07=3|Q03_R08=3|Q03_R05=2|Q03_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,3,25.0,25.0,Q04_R03=3|Q04_R04=3|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,2,25.0,25.0,Q05_R02=3|Q05_R04=3|Q05_R06=3|Q05_R07=3|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00329,100,O00,100.00000000000786,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,33.333333,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,33.333333,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,33.333333,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,33.333333,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,33.333333,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00330,100,O00,92.47713301729038,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00331,100,O00,0.5292513205635891,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00332,100,O00,92.9946516486008,45,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,43,100.0,100.0,Q01_R03=45|Q01_R05=45|Q01_R06=42|Q01_R02=2|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,42,100.0,100.0,Q02_R02=45|Q02_R06=45|Q02_R08=45|Q02_R07=43|Q02_R03=42,2,EVIDENCIA_DIRETA_PRESENTE,12,100.0,0.0,Q03_R02=45|Q03_R07=45|Q03_R08=45|Q03_R03=42|Q03_R05=41,2,EVIDENCIA_DIRETA_PRESENTE,44,100.0,100.0,Q04_R03=45|Q04_R04=45|Q04_R05=42|Q04_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,31,100.0,100.0,Q05_R02=45|Q05_R04=45|Q05_R06=45|Q05_R07=45|Q05_R05=42,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00333,100,O00,100.00000000000786,1,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,25.0,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,25.0,Q02_R02=1|Q02_R03=1|Q02_R06=1|Q02_R07=1|Q02_R08=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q03_R02=1|Q03_R03=1|Q03_R04=1|Q03_R05=1|Q03_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,25.0,Q04_R03=1|Q04_R04=1|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,25.0,Q05_R02=1|Q05_R04=1|Q05_R05=1|Q05_R06=1|Q05_R07=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00334,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,25.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00335,100,O00,100.00000000000786,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00336,100,O00,100.00000000000786,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,83.333333,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,83.333333,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,83.333333,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,83.333333,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,83.333333,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00337,100,O00,100.00000000000786,3,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,3,75.0,100.0,Q01_R03=3|Q01_R05=3|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,3,75.0,100.0,Q02_R02=3|Q02_R06=3|Q02_R07=3|Q02_R08=3|Q02_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,1,75.0,75.0,Q03_R02=3|Q03_R07=3|Q03_R08=3|Q03_R04=2|Q03_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,3,75.0,100.0,Q04_R03=3|Q04_R04=3|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,2,75.0,75.0,Q05_R02=3|Q05_R04=3|Q05_R06=3|Q05_R07=3|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00338,100,O00,100.00000000000786,4,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,4,100.0,75.0,Q01_R03=4|Q01_R05=4,2,EVIDENCIA_DIRETA_PRESENTE,4,100.0,75.0,Q02_R02=4|Q02_R04=4|Q02_R05=4|Q02_R06=4|Q02_R07=4,2,EVIDENCIA_DIRETA_PRESENTE,4,100.0,75.0,Q03_R02=4|Q03_R05=4|Q03_R07=4|Q03_R08=4,2,EVIDENCIA_DIRETA_PRESENTE,4,100.0,75.0,Q04_R03=4|Q04_R04=4,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=4|Q05_R03=4|Q05_R04=4|Q05_R06=4|Q05_R07=4,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-100-O00-00339,100,O00,100.00000000000786,1,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,75.0,Q01_R03=1|Q01_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,75.0,Q02_R02=1|Q02_R04=1|Q02_R05=1|Q02_R06=1|Q02_R07=1,2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,75.0,Q03_R02=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,100.0,75.0,Q04_R03=1|Q04_R04=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R06=1|Q05_R07=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
