cell_id,scale_km2,variant,area_effective_km2,n_wells,support_points_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,q01_cell_state_code,q01_cell_state_label,q01_direct_evidence_n,q01_cross_scale_exact_pct,q01_origin_exact_pct,q01_top_blocking_requirements,q02_cell_state_code,q02_cell_state_label,q02_direct_evidence_n,q02_cross_scale_exact_pct,q02_origin_exact_pct,q02_top_blocking_requirements,q03_cell_state_code,q03_cell_state_label,q03_direct_evidence_n,q03_cross_scale_exact_pct,q03_origin_exact_pct,q03_top_blocking_requirements,q04_cell_state_code,q04_cell_state_label,q04_direct_evidence_n,q04_cross_scale_exact_pct,q04_origin_exact_pct,q04_top_blocking_requirements,q05_cell_state_code,q05_cell_state_label,q05_direct_evidence_n,q05_cross_scale_exact_pct,q05_origin_exact_pct,q05_top_blocking_requirements,grid_family,cutoff_date,method_version,weight_used,score_used
SCALE-250-O00-00011,250,O00,232.39548940451112,0,8,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,75.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00012,250,O00,113.30028528739882,1,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,60.0,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,60.0,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,60.0,Q03_R02=1|Q03_R03=1|Q03_R04=1|Q03_R05=1|Q03_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,60.0,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,60.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00013,250,O00,40.56173697124923,0,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00014,250,O00,156.76325680579353,10,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,10,14.285714,100.0,Q01_R03=10|Q01_R05=10,2,EVIDENCIA_DIRETA_PRESENTE,10,14.285714,100.0,Q02_R02=10|Q02_R06=10|Q02_R08=10|Q02_R07=9|Q02_R04=2,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,71.428571,Q03_R02=10|Q03_R07=10|Q03_R08=10|Q03_R04=9|Q03_R05=9,2,EVIDENCIA_DIRETA_PRESENTE,10,14.285714,100.0,Q04_R03=10|Q04_R04=10,2,EVIDENCIA_DIRETA_PRESENTE,10,14.285714,100.0,Q05_R02=10|Q05_R04=10|Q05_R06=10|Q05_R07=10,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00015,250,O00,249.99999999998994,20,11,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,19,72.727273,100.0,Q01_R03=20|Q01_R05=20|Q01_R06=19|Q01_R02=1|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,18,72.727273,100.0,Q02_R02=20|Q02_R06=20|Q02_R07=20|Q02_R08=20|Q02_R03=19,2,EVIDENCIA_DIRETA_PRESENTE,14,72.727273,100.0,Q03_R02=20|Q03_R07=20|Q03_R08=20|Q03_R03=19|Q03_R05=19,2,EVIDENCIA_DIRETA_PRESENTE,19,72.727273,100.0,Q04_R03=20|Q04_R04=20|Q04_R05=19|Q04_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,5,27.272727,81.818182,Q05_R02=20|Q05_R04=20|Q05_R06=20|Q05_R07=20|Q05_R05=19,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00016,250,O00,198.345983614356,0,6,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00017,250,O00,0.12847992872650615,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00018,250,O00,226.88532223491555,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,30.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,30.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,30.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,30.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,30.0,70.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00019,250,O00,249.99999999998994,0,9,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,11.111111,88.888889,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,11.111111,88.888889,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,11.111111,88.888889,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,11.111111,88.888889,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,11.111111,88.888889,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00020,250,O00,249.99999999998994,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00021,250,O00,249.99999999998994,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,90.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,90.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,90.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,90.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,90.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00022,250,O00,249.6314308056614,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,20.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,20.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,20.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,20.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,20.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00023,250,O00,249.99999999998994,9,11,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,8,45.454545,72.727273,Q01_R03=9|Q01_R05=9|Q01_R06=2|Q01_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,8,45.454545,72.727273,Q02_R02=9|Q02_R06=9|Q02_R07=9|Q02_R08=9|Q02_R04=5,2,EVIDENCIA_DIRETA_PRESENTE,3,45.454545,72.727273,Q03_R02=9|Q03_R07=9|Q03_R08=9|Q03_R05=7|Q03_R04=6,2,EVIDENCIA_DIRETA_PRESENTE,9,45.454545,72.727273,Q04_R03=9|Q04_R04=9|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,7,36.363636,72.727273,Q05_R02=9|Q05_R04=9|Q05_R06=9|Q05_R07=9|Q05_R03=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00024,250,O00,249.99999999998994,1,9,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,22.222222,22.222222,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,22.222222,22.222222,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,22.222222,22.222222,Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R06=1|Q03_R07=1,2,EVIDENCIA_DIRETA_PRESENTE,1,22.222222,22.222222,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00025,250,O00,249.99999999998994,17,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,17,30.0,50.0,Q01_R03=17|Q01_R05=17|Q01_R06=5,2,EVIDENCIA_DIRETA_PRESENTE,17,30.0,50.0,Q02_R02=17|Q02_R06=17|Q02_R07=17|Q02_R08=17|Q02_R04=10,2,EVIDENCIA_DIRETA_PRESENTE,4,30.0,40.0,Q03_R02=17|Q03_R05=17|Q03_R07=17|Q03_R08=17|Q03_R06=14,2,EVIDENCIA_DIRETA_PRESENTE,17,30.0,50.0,Q04_R03=17|Q04_R04=17|Q04_R05=5,2,EVIDENCIA_DIRETA_PRESENTE,12,20.0,20.0,Q05_R02=17|Q05_R04=17|Q05_R06=17|Q05_R07=17|Q05_R03=5,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00026,250,O00,87.48393170528969,4,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,25.0,25.0,Q01_R03=4|Q01_R05=4|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,4,25.0,25.0,Q02_R02=4|Q02_R06=4|Q02_R07=4|Q02_R08=4|Q02_R04=2,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,25.0,Q03_R02=4|Q03_R04=4|Q03_R05=4|Q03_R06=4|Q03_R07=4,2,EVIDENCIA_DIRETA_PRESENTE,4,25.0,25.0,Q04_R03=4|Q04_R04=4|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,3,25.0,25.0,Q05_R02=4|Q05_R04=4|Q05_R06=4|Q05_R07=4|Q05_R03=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00027,250,O00,203.49663248886768,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00028,250,O00,249.99999999998994,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,90.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,90.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,90.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,90.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,90.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00029,250,O00,249.99999999998994,1,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,10.0,60.0,Q01_R03=1|Q01_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,10.0,60.0,Q02_R02=1|Q02_R06=1|Q02_R07=1|Q02_R08=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q03_R02=1|Q03_R04=1|Q03_R05=1|Q03_R06=1|Q03_R07=1,2,EVIDENCIA_DIRETA_PRESENTE,1,10.0,60.0,Q04_R03=1|Q04_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,1,10.0,60.0,Q05_R02=1|Q05_R04=1|Q05_R06=1|Q05_R07=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00030,250,O00,249.99999999998994,5,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,5,50.0,70.0,Q01_R03=5|Q01_R05=5|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,5,50.0,70.0,Q02_R02=5|Q02_R06=5|Q02_R07=5|Q02_R08=5|Q02_R04=3,2,EVIDENCIA_DIRETA_PRESENTE,3,30.0,70.0,Q03_R02=5|Q03_R07=5|Q03_R08=5|Q03_R05=4|Q03_R03=2,2,EVIDENCIA_DIRETA_PRESENTE,5,50.0,70.0,Q04_R03=5|Q04_R04=5|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,3,30.0,60.0,Q05_R02=5|Q05_R04=5|Q05_R06=5|Q05_R07=5|Q05_R03=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-250-O00-00031,250,O00,249.99999999998994,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,70.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0.0,70.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
