scale_km2,grid_cells_n,support_points_n,state_area_in_unit_mixed_cells_pct,state_area_in_domain_mixed_cells_pct,E01_same_unit_support_coverage_pct,E01_cross_unit_masking_pct,E01_same_domain_support_coverage_pct,E01_cross_domain_masking_pct,E07_same_unit_support_coverage_pct,E07_cross_unit_masking_pct,E07_same_domain_support_coverage_pct,E07_cross_domain_masking_pct,E09_same_unit_support_coverage_pct,E09_cross_unit_masking_pct,E09_same_domain_support_coverage_pct,E09_cross_domain_masking_pct,E10_same_unit_support_coverage_pct,E10_cross_unit_masking_pct,E10_same_domain_support_coverage_pct,E10_cross_domain_masking_pct
100,3763,14284,48.27144199938843,28.02882776430368,18.538224586950435,2.6393167180061607,19.546345561467376,1.6311957434892186,6.748809857182862,1.2391486978437414,7.252870344441333,0.7350882105852702,0.798095771492579,0.17502100252030245,0.8471016521982637,0.12601512181461774,12.71352562307477,1.8132175861103332,13.455614673760852,1.071128535424251
150,2525,14284,53.252703698567046,31.096215881174615,23.305796695603473,3.563427611313358,24.83197983758051,2.0372444693363203,9.234108092971157,1.596191542985158,9.87818538224587,0.9521142537104452,1.0501260151218146,0.28703444413329604,1.1201344161299356,0.21702604312517504,16.241949033884065,2.7093251190142817,17.39708765051806,1.5541865023802857
250,1537,14284,60.36297145034018,36.055067381861015,30.390646877625315,4.9985998319798375,32.329879585550266,3.0593671240548863,13.203584430131615,2.821338560627275,14.344721366563986,1.6802016241949034,1.6031923830859705,0.3990478857462895,1.8132175861103332,0.18902268272192663,20.967516101932233,4.109493139176701,22.437692523102772,2.6393167180061607
500,791,14284,70.18391311580956,44.66622123675879,40.20582469896388,7.2808737048445815,43.95827499299916,3.528423410809297,19.238308597031644,5.621674600952114,21.86362363483618,2.996359563147578,2.877345281433772,0.9661159339120694,3.234388126575189,0.6090730887706525,30.586670400448053,6.370764491739009,33.53402408288994,3.4234108092971156
1000,413,14284,78.13516516640392,50.20270271531012,53.45841500980117,8.737048445813498,58.83506020722486,3.3604032483898068,28.00336040324839,10.34724166900028,32.93895267432092,5.411649397927752,4.8375805096611595,2.072248669840381,5.7196863623634835,1.1901428171380566,43.174180901708205,9.563147577709325,48.83085970316438,3.9064687762531505
