evidence_code,scale_a_km2,scale_b_km2,presence_jaccard,presence_mismatch_pct,presence_a_pct,presence_b_pct,spearman_density_per100km2
E08,500,1000,0.4762372992461488,22.374684962195463,24.712965555866703,38.35060207224867,0.5598133250392061
E09,100,150,0.3147410358565737,1.2041444973396809,0.9731167740128814,1.3371604592551105,0.4795653563759549
E09,100,250,0.27627627627627627,1.6872024642957155,0.9731167740128814,2.00224026883226,0.4559626948321865
E09,100,500,0.1903114186851211,3.276393167180062,0.9731167740128814,3.843461215345841,0.39095330485277524
E09,100,1000,0.10826771653543307,6.3427611313357595,0.9731167740128814,6.909829179501541,0.2881587618774203
E09,150,250,0.26525198938992045,1.9392327079249512,1.3371604592551105,2.00224026883226,0.4194104619162669
E09,150,500,0.25,3.1083730047605713,1.3371604592551105,3.843461215345841,0.4482629741746109
E09,150,1000,0.1425800193986421,6.188742649117894,1.3371604592551105,6.909829179501541,0.326910707271308
E09,250,500,0.342443729903537,2.863343601232148,2.00224026883226,3.843461215345841,0.5262704370346569
E09,250,1000,0.1897196261682243,6.069728367404088,2.00224026883226,6.909829179501541,0.36581712257537385
E09,500,1000,0.26732673267326734,6.216746009521143,3.843461215345841,6.909829179501541,0.4154819585973797
E10,100,150,0.49018385789965724,11.453374404928592,14.526743209185103,18.95127415289835,0.6248652520881699
E10,100,250,0.4354224816036539,15.576869224306916,14.526743209185103,25.077009241108932,0.5886290882036027
E10,100,500,0.3468864468864469,24.96499579949594,14.526743209185103,36.95743489218707,0.5291097081305057
E10,100,1000,0.2657093927018838,39.022682721926635,14.526743209185103,52.737328479417535,0.46770734664913544
E10,150,250,0.4995231282784931,14.694763371604594,18.95127415289835,25.077009241108932,0.620632637479187
E10,150,500,0.4270907791279485,22.444693363203587,18.95127415289835,36.95743489218707,0.5805455595433947
E10,150,1000,0.3387370898156622,35.410249229907585,18.95127415289835,52.737328479417535,0.5267007523497025
E10,250,500,0.5230319697490546,19.42733127975357,25.077009241108932,36.95743489218707,0.6375768588543453
E10,250,1000,0.44557159578618805,29.844581349761974,25.077009241108932,52.737328479417535,0.5953599463626137
E10,500,1000,0.5868218974486005,23.354802576309158,36.95743489218707,52.737328479417535,0.6536838242459787
E11,100,150,0.43217535153019027,9.61215345841501,10.270232427891347,13.973676841220946,0.5756249416029092
E11,100,250,0.38220064724919095,13.364603752450293,10.270232427891347,19.630355642677124,0.5385052841024154
E11,100,500,0.2995234853641933,21.611593391206945,10.270232427891347,29.823578829459535,0.48340095236147
E11,100,1000,0.21607032695866749,35.58527023242789,10.270232427891347,44.931391767012045,0.39995480222211516
E11,150,250,0.44187443676779814,13.007560907308877,13.973676841220946,19.630355642677124,0.5665698290276585
E11,150,500,0.37042716319824753,20.120414449733968,13.973676841220946,29.823578829459535,0.5187431684876899
E11,150,1000,0.2841880341880342,32.83394007280874,13.973676841220946,44.931391767012045,0.4524475567061494
E11,250,500,0.45110928512736237,18.706244749369922,19.630355642677124,29.823578829459535,0.5618629389107943
E11,250,1000,0.39431508920471725,28.045365443853264,19.630355642677124,44.931391767012045,0.5293787215886322
E11,500,1000,0.5094713033644331,24.29291514981798,29.823578829459535,44.931391767012045,0.5769165951705412
E12,100,150,0.47226844148641156,13.322598711845421,16.304956594791374,20.86250350042005,0.5986404793675014
E12,100,250,0.42259049280418665,18.538224586950435,16.304956594791374,29.36852422290675,0.5651954898939049
E12,100,500,0.35338717652876217,27.46429571548586,16.304956594791374,41.17894147297675,0.5222560509737966
E12,100,1000,0.2746095168906647,41.942033043965274,16.304956594791374,57.392887146457575,0.45984224903373444
E12,150,250,0.4888981116414194,17.243069168300195,20.86250350042005,29.36852422290675,0.5970666908305914
E12,150,500,0.4282030620467365,24.83898067768132,20.86250350042005,41.17894147297675,0.5605944718432794
E12,150,1000,0.3438326520798269,38.21058527023243,20.86250350042005,57.392887146457575,0.5095822564555134
E12,250,500,0.5460263884627187,20.715485858302994,29.36852422290675,41.17894147297675,0.6337289863070888
E12,250,1000,0.4795845272206304,30.516661999439933,29.36852422290675,57.392887146457575,0.598007231392272
E12,500,1000,0.6193214491086831,23.172780733688043,41.17894147297675,57.392887146457575,0.6610646239908377
