cell_id,scale_km2,variant,area_effective_km2,area_effective_pct_nominal,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,gap_E01_median_km,gap_E01_p90_km,gap_E07_median_km,gap_E07_p90_km,gap_E09_median_km,gap_E09_p90_km,gap_E10_median_km,gap_E10_p90_km,hydro_support_points_n,hydro_support_units_n,hydro_support_dominant_pct,hydro_support_entropy,hydro_support_classes_n
SCALE-1000-O00-00045,1000,O00,71.683396346674,7.168339634667401,0,0,0,0,0,0,0,0,0,0,0,0,38.95339214045132,44.72679155163979,79.66041178674435,85.55209461838956,179.6537105600999,184.3824420550006,38.95339214045132,44.72679155163979,4,2,75.0,0.8112781244591328,2
SCALE-1000-O00-00046,1000,O00,219.65543640649295,21.965543640649297,0,0,0,0,0,0,0,0,0,0,0,0,15.611593840462968,19.670967361817418,44.521530715486314,53.13206786804175,152.0609513636895,159.4225125356804,15.611593840462968,19.670967361817418,10,3,40.0,0.9602297178607612,4
SCALE-1000-O00-00047,1000,O00,392.69547573888127,39.269547573888126,0,0,0,0,0,0,0,0,0,0,0,0,23.16150017996146,28.110473736343398,23.610256207159843,32.85939055289042,125.54154986846834,136.9486374685243,23.215303692596734,28.25416190285997,18,2,83.33333333333334,0.6500224216483541,2
SCALE-1000-O00-00048,1000,O00,450.9830104803676,45.09830104803677,1,1,1,1,1,1,1,1,0,0,1,1,9.120764484808175,14.930054562685013,9.120764484808175,14.930054562685013,90.66732658704728,101.51724174601854,24.50577663954163,30.10082221252548,19,3,68.42105263157895,0.7506372650958026,3
SCALE-1000-O00-00049,1000,O00,136.95310343382133,13.695310343382133,1,1,0,1,1,1,0,0,0,1,0,1,11.559567400755473,16.605768894734457,12.437534469573162,16.605768894734457,65.3838864507926,70.53856791995148,11.559567400755473,17.117813373151375,5,1,100.0,,1
SCALE-1000-O00-00050,1000,O00,417.9599590003437,41.79599590003437,3,2,2,2,2,2,1,1,0,0,2,1,5.226381349951042,8.56666659963047,13.493217575423893,22.9720627345259,21.015464499002274,30.438353739811497,16.763318079879745,21.525825031723734,14,3,78.57142857142857,0.5970948432879916,3
SCALE-1000-O00-00051,1000,O00,648.000189463494,64.8000189463494,17,16,14,13,13,13,8,8,4,9,11,4,8.065731599756077,12.558738916248101,11.577092220850778,16.52472847058586,12.884944816013382,18.829814041978718,12.796982145095226,18.77503496805392,27,2,70.37037037037037,0.876716288999464,2
SCALE-1000-O00-00052,1000,O00,1000.0000000000462,100.00000000000462,13,11,11,8,3,3,7,7,0,1,7,5,5.020922564242743,10.486575824889906,7.81639505101805,16.94449983413671,30.69361107376404,42.34222831263184,17.203857552785735,24.37018492643561,41,1,100.0,,1
SCALE-1000-O00-00053,1000,O00,1000.0000000000462,100.00000000000462,22,16,16,16,16,13,0,0,0,16,2,12,5.1451463242212405,11.796070247373642,20.20429291405917,25.18777533531084,54.367246418940496,61.2131559019186,6.521171974734373,15.12719225086819,41,1,100.0,,1
SCALE-1000-O00-00054,1000,O00,1000.0000000000462,100.00000000000462,171,156,142,143,141,134,29,29,0,89,50,29,2.6482516080160803,5.186915711783405,6.573770992059311,15.65224927060287,37.157246755591146,47.6749655004278,3.6580118443490304,6.094592720365511,36,1,100.0,,1
SCALE-1000-O00-00055,1000,O00,1000.0000000000462,100.00000000000462,51,46,40,44,44,44,6,6,0,35,11,11,2.7381206815225223,5.398175683293789,7.241691564827021,11.133146846094952,18.13724735229605,25.816060007167952,3.0219195650145854,6.913291546528919,40,1,100.0,,1
SCALE-1000-O00-00056,1000,O00,1000.0000000000462,100.00000000000462,75,69,67,69,69,69,9,9,1,49,21,55,2.7385746149946764,5.269760568274101,5.301489606690998,9.819867909175978,12.850475205739803,18.857833655025335,2.816121629979439,6.418681277484459,42,2,59.523809523809526,0.9736680645496202,2
SCALE-1000-O00-00057,1000,O00,1000.0000000000462,100.00000000000462,59,54,54,54,54,50,22,22,1,37,29,24,3.428316669892808,6.081734824146959,6.29548783362446,13.325883622374796,13.774215386150866,19.199789815758507,3.5468080818964025,6.081734824146959,41,1,100.0,,1
SCALE-1000-O00-00058,1000,O00,1000.0000000000393,100.00000000000394,9,9,7,8,8,8,5,5,1,6,7,2,8.95879475715427,13.534541961298814,9.242835716487907,13.92924669443262,14.68213211369366,24.531031035796047,9.242835716487907,13.534541961298814,40,1,100.0,,2
SCALE-1000-O00-00059,1000,O00,1000.0000000000462,100.00000000000462,72,71,64,65,65,60,25,25,0,39,40,47,5.084997812236192,12.203786038058789,10.341680773715488,17.33902616662538,27.054079977239038,37.114319771943634,5.609887606262381,12.412192138119039,36,1,100.0,,2
SCALE-1000-O00-00060,1000,O00,943.5329997275843,94.35329997275844,2,2,2,2,2,1,0,0,0,2,0,2,9.087167921880429,16.747627699502832,22.27248470326561,29.38767944166449,52.08704202312288,64.01746996549551,9.096711073609423,16.747627699502832,38,2,65.78947368421053,0.926819063964577,2
SCALE-1000-O00-00061,1000,O00,360.4977730914926,36.04977730914926,1,1,1,1,1,1,0,0,0,1,0,1,8.888568188013744,14.141857221420699,12.045833127311123,16.25789033437955,58.01182852977677,68.18594040063161,8.888568188013744,14.141857221420699,15,2,80.0,0.7219280948873623,2
SCALE-1000-O00-00062,1000,O00,353.03593296457507,35.30359329645751,0,0,0,0,0,0,0,0,0,0,0,0,45.21415278795819,51.973357027036634,85.80182220678387,91.55024499997188,176.92614528911497,185.54576813209397,45.21415278795819,51.973357027036634,15,3,60.0,0.7766490138119515,3
SCALE-1000-O00-00063,1000,O00,932.8256835049933,93.28256835049933,0,0,0,0,0,0,0,0,0,0,0,0,23.95200408402109,35.03020040952699,61.44201277145896,75.66030805871014,156.08043411575306,167.9004306873636,23.95200408402109,35.03020040952699,38,3,65.78947368421053,0.7769653479634111,4
SCALE-1000-O00-00064,1000,O00,1000.0000000000462,100.00000000000462,1,1,1,1,1,0,0,0,0,1,1,1,15.951965695567145,21.251668673385797,30.306008069726136,40.74191725033117,131.23996345596728,143.32832704655328,16.19490745935005,21.332423687001175,36,3,69.44444444444444,0.6449787077320759,4
SCALE-1000-O00-00065,1000,O00,1000.0000000000462,100.00000000000462,16,16,12,14,14,14,8,8,0,5,9,6,10.967395783105738,14.816538940500646,10.967395783105738,15.068598494062552,106.83836340667244,118.42355432061028,11.307175847874998,16.774731489719944,41,1,100.0,,1
SCALE-1000-O00-00066,1000,O00,1000.0000000000462,100.00000000000462,2,2,1,2,2,2,1,1,0,1,1,1,9.064969302172209,13.503710351312217,13.92706637229762,23.84248170339014,77.54603349120376,89.92983150272127,11.471804188145732,15.55156161347404,40,3,50.0,0.9255954175699719,3
SCALE-1000-O00-00067,1000,O00,916.1050630474981,91.6105063047498,3,3,0,3,3,3,0,0,0,3,0,3,10.806198898153516,17.18873995995337,24.55930123785607,29.76488845531788,44.59481582394321,57.0416917073089,11.667546308436117,18.94774533010993,38,2,81.57894736842105,0.6892019851173655,2
SCALE-1000-O00-00068,1000,O00,1000.0000000000462,100.00000000000462,2,1,1,1,1,1,0,0,0,1,0,1,9.371928035379284,16.18530535949902,20.53601134553009,29.59783296696139,22.971099982333826,32.97043886430676,11.02984551016199,20.121781897652525,41,3,75.60975609756098,0.5778427324841636,3
SCALE-1000-O00-00069,1000,O00,1000.0000000000462,100.00000000000462,0,0,0,0,0,0,0,0,0,0,0,0,14.175345826700628,19.127014757639902,22.956209490518454,29.419026403534662,28.768445347331202,34.27172550030579,22.867599802533604,28.20345664148723,36,2,63.888888888888886,0.943601631299382,2
SCALE-1000-O00-00070,1000,O00,1000.0000000000462,100.00000000000462,4,4,4,4,4,4,1,1,0,3,2,1,7.592588247310357,12.6424252779905,12.093601857671302,21.27894708229657,36.69776572344863,47.40719466930582,9.32112979889421,16.137787777005233,41,2,68.29268292682927,0.9011701959974223,2
SCALE-1000-O00-00071,1000,O00,1000.0000000000462,100.00000000000462,7,7,7,7,7,7,0,0,0,6,0,5,5.217703506974399,10.462069388732228,18.409767166358847,24.37291270925457,52.09554173452466,57.734336602091474,6.479647727496928,11.060989023231361,40,2,85.0,0.6098403047164005,2
SCALE-1000-O00-00072,1000,O00,1000.0000000000462,100.00000000000462,105,96,95,94,93,89,15,15,0,63,37,13,2.292446817151209,4.611905157396581,5.262622470995996,8.140521417369522,27.734967469452567,38.970461751446706,2.8544086310211165,4.85223610860378,42,1,100.0,,1
SCALE-1000-O00-00073,1000,O00,1000.0000000000462,100.00000000000462,31,17,17,17,16,16,4,4,1,12,7,14,3.3005814520646344,6.536656456376625,7.834272129434372,14.667868591711144,20.845745602270487,29.873023890713807,5.581632464985147,11.059645053750076,41,1,100.0,,1
SCALE-1000-O00-00074,1000,O00,1000.0000000000462,100.00000000000462,8,8,7,8,8,8,2,2,0,4,6,5,7.605001729462373,10.894091254021825,10.201793493318338,14.95668694065584,32.5840303491692,43.93652651872133,7.8069584200597255,11.14322386046394,36,2,69.44444444444444,0.887976319515135,2
SCALE-1000-O00-00075,1000,O00,1000.0000000000462,100.00000000000462,31,30,26,28,28,28,17,14,0,16,17,17,5.321719756971016,11.412730836190375,12.392940065725735,20.31590331566659,37.54580681762575,48.78305634719269,6.679807339673902,11.493375638656415,41,1,100.0,,1
SCALE-1000-O00-00076,1000,O00,1000.0000000000462,100.00000000000462,11,11,11,11,11,10,2,2,0,11,7,4,8.080666951536811,12.59052852203581,9.933323283819668,17.163092239178003,45.13206641561808,56.47250667189187,8.080666951536811,12.59052852203581,41,1,100.0,,1
SCALE-1000-O00-00077,1000,O00,1000.0000000000462,100.00000000000462,0,0,0,0,0,0,0,0,0,0,0,0,18.360762658721757,22.9609766300204,22.820676224085226,29.44497257041745,59.31227731058323,65.84347678982769,20.808384019480545,28.32230567373093,41,1,100.0,,1
SCALE-1000-O00-00078,1000,O00,1000.0000000000462,100.00000000000462,14,14,10,13,13,13,7,7,0,7,10,6,10.586685444845342,18.325586839910528,11.383212213958378,18.630006224044102,46.96984925151771,58.07781550994163,13.792479631032526,25.013111717052457,41,1,100.0,,2
SCALE-1000-O00-00079,1000,O00,698.7739665584388,69.87739665584388,3,3,2,3,3,3,1,1,0,3,1,2,10.216961261764396,15.491351586084694,10.875140435273844,15.491351586084694,29.664604961966955,42.65435338104853,11.233672710455874,17.81682733957186,25,2,52.0,0.9988455359952018,2
SCALE-1000-O00-00080,1000,O00,842.6840263248815,84.26840263248815,0,0,0,0,0,0,0,0,0,0,0,0,49.64914699355437,62.30102120417425,83.00491323708142,92.2556440129964,154.7735661785591,164.42878000872554,49.64914699355437,62.30102120417425,32,2,65.625,0.9283620723948678,2
SCALE-1000-O00-00081,1000,O00,1000.0000000000462,100.00000000000462,0,0,0,0,0,0,0,0,0,0,0,0,35.09953502128092,46.14048582223811,54.28267019035374,67.34499885072903,127.06653781912988,139.5873291515986,35.09953502128092,46.14048582223811,41,2,60.97560975609756,0.9649567669505686,3
SCALE-1000-O00-00082,1000,O00,1000.0000000000462,100.00000000000462,0,0,0,0,0,0,0,0,0,0,0,0,26.657306865057254,37.81234246309567,33.30773072709096,44.485565121182354,99.45261034825047,110.57225857377492,32.49823013958747,44.52355431377758,41,2,92.6829268292683,0.3776463213737003,3
SCALE-1000-O00-00083,1000,O00,1000.0000000000462,100.00000000000462,1,1,1,1,1,1,0,0,0,0,1,1,11.41907919369617,16.08434477947741,28.49599259259236,33.89294197660728,77.7983613286725,89.36656133562704,24.051827958116,32.79420135454142,41,2,75.60975609756098,0.8014698931335288,2
SCALE-1000-O00-00084,1000,O00,1000.0000000000462,100.00000000000462,0,0,0,0,0,0,0,0,0,0,0,0,17.031685112428384,22.86518874248747,20.34075707346843,27.471585106390293,63.851738420528136,73.13597362742496,22.25594315838854,27.534506790341524,38,3,78.94736842105263,0.5762173955216959,3
SCALE-1000-O00-00085,1000,O00,1000.0000000000462,100.00000000000462,6,6,6,5,5,5,2,2,0,1,5,2,5.810257895951406,10.491986217988316,13.99643302585437,23.20416368869792,55.13891573458368,61.67305279567447,12.58913007165762,19.534997991184397,39,3,35.8974358974359,0.99820288159788,3
SCALE-1000-O00-00086,1000,O00,1000.0000000000462,100.00000000000462,2,2,2,2,2,2,1,1,0,1,1,1,9.872150160676757,14.644375099553631,15.760159943633196,25.09985739895342,36.115872206665216,46.09672185357035,15.055748324622858,23.247155042728032,41,2,90.2439024390244,0.4612160405139095,2
SCALE-1000-O00-00087,1000,O00,1000.0000000000462,100.00000000000462,11,8,8,8,8,8,2,2,1,8,3,3,4.506349074737378,8.915664864712063,12.565955278900738,17.705700877413445,13.093279434076488,17.705700877413445,5.817925803992481,10.99771095795414,41,2,90.2439024390244,0.4612160405139095,2
SCALE-1000-O00-00088,1000,O00,1000.0000000000462,100.00000000000462,30,29,28,28,28,26,10,10,0,21,21,3,5.837069326954644,10.246640067014525,17.611461928159436,24.88582170595021,34.79560520488408,49.03498172493504,6.745985303706264,13.005312187707547,41,2,60.97560975609756,0.9649567669505686,2
SCALE-1000-O00-00089,1000,O00,1000.0000000000462,100.00000000000462,14,11,11,11,11,11,2,2,0,8,4,3,5.216433367706172,10.93119185433025,13.363566748693671,21.570806890623444,55.8016251073876,64.13778723817485,7.012586765810099,11.723735259515896,38,1,100.0,,1
SCALE-1000-O00-00090,1000,O00,1000.0000000000462,100.00000000000462,60,56,51,53,53,51,21,21,0,34,33,10,4.099949021688612,6.747611349727529,5.910336587730789,11.239847137220336,43.230105347989095,53.74318503717555,4.64882741344011,10.548571210166394,39,1,100.0,,1
SCALE-1000-O00-00091,1000,O00,1000.0000000000462,100.00000000000462,10,7,5,5,5,3,3,3,0,6,5,6,5.271060569565874,8.681638871365061,9.26351347613731,15.03107405548826,50.34515670153889,63.409346764830985,8.336538333350273,14.20965631000445,41,2,60.97560975609756,0.9649567669505686,2
SCALE-1000-O00-00092,1000,O00,1000.0000000000462,100.00000000000462,2,2,1,0,0,0,0,0,0,0,0,1,9.774590681094628,17.909079304357267,27.11076349260896,37.1817743783795,63.8477377073027,74.10118130011922,16.439830433882626,23.122348412868728,41,2,63.41463414634146,0.9474351361840307,3
SCALE-1000-O00-00093,1000,O00,1000.0000000000462,100.00000000000462,1,1,1,1,1,1,0,0,0,1,0,1,15.36680190906326,23.223433429527667,28.336246886315205,38.34353166261958,69.03353040532807,80.37993549949887,15.36680190906326,23.223433429527667,41,1,100.0,,1
SCALE-1000-O00-00094,1000,O00,1000.0000000000462,100.00000000000462,4,3,3,3,3,3,2,2,0,2,2,1,9.719886937153564,14.707298064364515,10.018749498446226,15.479756529386242,75.62253122444791,83.46047298733824,10.971629796778188,15.296284411630577,38,1,100.0,,1
SCALE-1000-O00-00095,1000,O00,1000.0000000000462,100.00000000000462,3,1,1,1,1,1,0,0,0,0,1,2,9.585171365732013,16.570374919982562,18.000424617687763,25.730882036827094,51.933301000982766,66.150972916361,25.931168928349507,34.45101695908115,41,2,97.5609756097561,0.16542703399626682,1
SCALE-1000-O00-00096,1000,O00,1000.0000000000462,100.00000000000462,45,45,43,44,44,40,22,22,3,22,28,21,6.090884968398279,12.884242111186593,7.577248473021077,15.275099996804602,19.523042685297064,31.159104635690884,14.46217064007111,25.15542989428201,41,2,92.6829268292683,0.3776463213737003,2
