cell_id,scale_km2,variant,area_effective_km2,area_effective_pct_nominal,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,gap_E01_median_km,gap_E01_p90_km,gap_E07_median_km,gap_E07_p90_km,gap_E09_median_km,gap_E09_p90_km,gap_E10_median_km,gap_E10_p90_km,hydro_support_points_n,hydro_support_units_n,hydro_support_dominant_pct,hydro_support_entropy,hydro_support_classes_n
SCALE-150-O00-00020,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,8.773873162757063,12.248062963851332,8.832256249187601,13.692221519041755,88.76864420629616,91.34499076165417,12.067464588304546,14.345865183556228,6,1,100.0,,1
SCALE-150-O00-00021,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,15.587871409528475,19.18016867857076,15.587871409528475,19.300504064476208,76.03752216962283,78.92163637813367,18.09431008135845,20.796000485712703,6,1,100.0,,1
SCALE-150-O00-00022,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,14.641836476050795,17.23155878307543,15.100248756996827,17.371972263609095,63.91088938496145,66.50567448543836,14.641836476050795,17.75821639955625,6,1,100.0,,1
SCALE-150-O00-00023,150,O00,149.94067478022478,99.9604498534832,0,0,0,0,0,0,0,0,0,0,0,0,15.740603513601348,17.21363094485538,16.44499674391999,17.90072076391809,50.92639511400734,53.74572505639958,18.231307342587453,19.847003646264675,7,1,100.0,,1
SCALE-150-O00-00024,150,O00,123.71092469149285,82.47394979432858,1,1,1,1,1,1,1,0,0,0,0,1,8.908980997768115,10.850867179521838,8.908980997768115,10.850867179521838,37.55589758763682,41.95805558155262,21.667760780572127,24.80790590537413,5,1,100.0,,1
SCALE-150-O00-00025,150,O00,74.17534478840354,49.45022985893569,0,0,0,0,0,0,0,0,0,0,0,0,8.375544380551908,9.856805349334063,8.375544380551908,9.856805349334063,23.6205945587638,27.23958520841592,10.623483193163407,13.087658589056172,3,1,100.0,,1
SCALE-150-O00-00026,150,O00,136.61432883161845,91.07621922107897,4,4,4,4,4,4,2,2,0,1,3,1,3.108105395292575,5.042959971179831,4.743210183173183,6.018210061241707,12.45550992630313,16.239814104902642,5.683752083794136,7.415700120079915,6,1,100.0,,1
SCALE-150-O00-00027,150,O00,149.99999999999324,99.9999999999955,5,5,5,5,5,5,2,2,0,1,2,3,4.40539079825033,7.721273487784998,6.431616241557693,9.579892554207536,9.053013584466294,11.359652188571722,5.317483393890256,7.721273487784998,6,1,100.0,,1
SCALE-150-O00-00028,150,O00,149.99999999999324,99.9999999999955,4,4,4,4,4,4,2,2,0,1,3,0,5.804302348665825,8.158451967610247,5.821372585181242,8.473702318727137,18.480430130820825,21.004342162100755,5.96922274593738,8.158451967610247,6,1,100.0,,1
SCALE-150-O00-00029,150,O00,121.37727971931523,80.91818647954348,4,4,4,4,4,4,2,2,0,0,3,1,6.361045689945241,9.036730247036001,6.381896396814682,9.049240671157666,29.394555154549227,30.665866079539736,14.825876578549027,16.66875249823639,4,1,100.0,,1
SCALE-150-O00-00030,150,O00,45.51174869454709,30.341165796364727,0,0,0,0,0,0,0,0,0,0,0,0,15.662129931183129,17.468169410846127,18.97286845582559,20.958608931332197,107.54417855429716,107.88772172471815,15.662129931183129,17.468169410846127,2,1,100.0,,1
SCALE-150-O00-00031,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,14.332402748688144,17.636699741787623,18.532325253836014,23.028001958611902,97.23799467868328,102.53339121168008,14.332402748688144,17.636699741787623,7,1,100.0,,1
SCALE-150-O00-00032,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,18.46539268987514,20.646989958241623,18.71977641256185,21.575358727622667,82.47857087042713,87.80952601985443,19.52286613816085,21.499969423175624,7,1,100.0,,1
SCALE-150-O00-00033,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,12.222182712843892,14.540752921467433,12.432901243056516,14.769786470466471,70.93344698453683,73.57547612111438,12.222182712843892,14.540752921467433,4,1,100.0,,1
SCALE-150-O00-00034,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.773040849550307,13.444779570496134,10.773040849550307,13.444779570496134,58.15375934241455,63.556417990399474,12.635093224513776,15.867823492744693,7,1,100.0,,1
SCALE-150-O00-00035,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,13.324785044971684,15.187961970643453,15.204680036285303,15.947045495642833,47.29755895486981,49.92092978030211,13.324785044971684,15.621220473149364,4,1,100.0,,1
SCALE-150-O00-00036,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.80260324303298,14.118782800238952,13.147124366535769,15.839998745368026,34.799494227400245,40.22209048020123,14.881805319220526,17.657060905314953,7,1,100.0,,1
SCALE-150-O00-00037,150,O00,149.99999999999324,99.9999999999955,11,11,10,10,10,10,7,7,0,4,10,1,5.175492260269613,6.422210440087201,5.338328629178812,7.161663750017451,23.64426351251182,27.645796984674334,5.338328629178812,6.482681423313652,7,1,100.0,,1
SCALE-150-O00-00038,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.776811060248466,12.798500796428803,12.486198404076404,14.497597162710763,19.013430921482506,21.552145188939868,10.89770989775391,12.798500796428803,4,1,100.0,,1
SCALE-150-O00-00039,150,O00,149.99999999999324,99.9999999999955,14,14,14,14,14,14,5,5,0,4,9,4,2.652594093879147,7.909814429411118,8.728369805640867,10.430567691218306,21.294739481199905,23.818231753662992,5.145461662430931,7.909814429411118,7,1,100.0,,1
SCALE-150-O00-00040,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,6.351381935155199,7.458251882452054,8.822997559235299,11.439643632428231,28.8985113579079,34.250937400155,10.96240377468235,15.358696579454083,7,1,100.0,,1
SCALE-150-O00-00041,150,O00,63.61193627377007,42.40795751584671,0,0,0,0,0,0,0,0,0,0,0,0,8.592487341105675,10.451620931174846,8.653265255066634,10.506445983926053,38.829532096596466,39.78102612874068,19.770299576535386,21.018336122704266,2,2,50.0,1.0,1
SCALE-150-O00-00042,150,O00,43.959479788000905,29.30631985866727,0,0,0,0,0,0,0,0,0,0,0,0,29.075777308807357,29.075777308807357,32.16347851566342,32.16347851566342,115.1604601690535,115.1604601690535,29.075777308807357,29.075777308807357,1,1,100.0,,1
SCALE-150-O00-00043,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,25.594416211655425,27.88661779736729,29.19642093317573,32.40983852022496,105.56320199519864,109.5742589201071,25.594416211655425,27.88661779736729,7,1,100.0,,1
SCALE-150-O00-00044,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,21.181379926899137,22.62621613737112,22.70223247191747,25.264063482349318,92.9419018840275,95.59999954419995,21.181379926899137,22.62621613737112,4,1,100.0,,1
SCALE-150-O00-00045,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,9.953528680843228,15.197211928497346,9.953528680843228,15.476933853667825,81.99228432179768,85.64699006639665,12.125558215585873,15.864891751108603,7,1,100.0,,1
SCALE-150-O00-00046,150,O00,149.99999999999324,99.9999999999955,3,3,3,3,3,3,1,1,0,2,2,1,3.5119647593591057,4.282760505444956,3.6596710400389387,4.372885263696548,69.59429813423124,72.23675607655639,3.5119647593591057,4.282760505444956,4,1,100.0,,1
SCALE-150-O00-00047,150,O00,149.99999999999324,99.9999999999955,2,2,2,2,2,2,1,1,0,1,1,1,3.6227023121547126,5.522076991251335,5.770460522676476,10.407206644453158,58.37831634226686,62.788536603845785,5.379133125401099,5.839742249661096,6,1,100.0,,1
SCALE-150-O00-00048,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.351460489050506,13.477184697507463,15.743134439059853,20.96973582599249,47.42748996974581,51.02761197498776,10.351460489050506,13.477184697507463,7,1,100.0,,1
SCALE-150-O00-00049,150,O00,149.99999999999324,99.9999999999955,6,5,5,5,5,5,0,0,0,4,1,5,2.9528029264729065,3.6141179925514764,8.390539119010318,10.780938649833931,37.03319697069854,39.48251633135427,3.3195429610346547,3.78559605548767,4,1,100.0,,1
SCALE-150-O00-00050,150,O00,149.99999999999324,99.9999999999955,2,2,2,2,2,2,1,1,0,0,2,0,7.6451931980073216,11.64265656936461,7.6451931980073216,11.691644635772516,31.53317129981085,35.93140340097144,8.145324261162983,12.064848422358398,7,1,100.0,,1
SCALE-150-O00-00051,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,12.40308844199727,15.07975597363842,16.109037479243288,20.460702335412034,30.986608507364814,33.84801373906526,12.40308844199727,15.21951378237322,7,1,100.0,,1
SCALE-150-O00-00052,150,O00,149.99999999999324,99.9999999999955,2,1,1,1,1,1,0,0,0,1,0,2,3.706925813150878,3.9706463922470134,14.35895486375912,15.599652059323407,33.12704509643751,35.6731301008794,3.706925813150878,3.9706463922470134,4,1,100.0,,1
SCALE-150-O00-00053,150,O00,149.99999999999324,99.9999999999955,1,0,0,0,0,0,0,0,0,0,0,1,5.256958165359708,9.449104096870844,15.63204198702736,16.827219660959422,42.48698617437542,46.13592393492531,8.236292400873245,12.254046745326981,7,1,100.0,,1
SCALE-150-O00-00054,150,O00,21.04600423807475,14.030669492049833,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-150-O00-00055,150,O00,8.527417483705856,5.684944989137237,0,0,0,0,0,0,0,0,0,0,0,0,40.24533198642231,40.24533198642231,43.11217676316846,43.11217676316846,118.27584264525484,118.27584264525484,40.24533198642231,40.24533198642231,1,1,100.0,,1
SCALE-150-O00-00056,150,O00,149.94785786705802,99.96523857803868,0,0,0,0,0,0,0,0,0,0,0,0,33.286123987420055,36.82697430618376,39.707743931981675,43.507395982017115,114.93278064444317,117.42383132006125,33.286123987420055,37.78999840076003,6,1,100.0,,1
SCALE-150-O00-00057,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,22.848342206153042,25.732302796358532,29.08735313785211,32.460596741935134,103.37140993271055,107.64154203193951,22.848342206153042,25.732302796358532,6,1,100.0,,1
SCALE-150-O00-00058,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.287451367584524,13.552407056731406,17.31542555694433,20.366447232205783,93.06501326843502,96.08957857525547,10.287451367584524,13.552407056731406,7,1,100.0,,1
SCALE-150-O00-00059,150,O00,149.99999999999324,99.9999999999955,3,3,3,3,3,3,1,1,0,2,1,1,2.7402799948700016,4.697043978098423,6.0858484116388345,10.787932425748906,79.9422284474657,83.20867466294283,4.518474029708906,7.57367352251225,6,1,100.0,,1
SCALE-150-O00-00060,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,8.646127358210814,12.153954661254714,10.47680371533812,15.147969236173836,69.32179619122013,72.79949109685562,8.646127358210814,12.28153600368188,7,1,100.0,,1
SCALE-150-O00-00061,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,14.246257520744841,18.66800058762053,19.11265596305919,23.008832639295683,59.93520651441663,63.26033748321713,14.246257520744841,18.66800058762053,6,1,100.0,,1
SCALE-150-O00-00062,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,12.849461757380443,17.665889431478693,20.1612907928192,25.038248399319812,49.905355564021704,54.94449755107548,12.849461757380443,17.665889431478693,6,1,100.0,,1
SCALE-150-O00-00063,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,12.777270962296885,17.339177331315604,16.117318761323432,18.633236791183236,43.17933064836133,47.32697338188283,12.777270962296885,17.556308574914603,6,1,100.0,,1
SCALE-150-O00-00064,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,18.08664449863448,20.347381830435715,20.225798043415203,23.396843175898823,41.19069151397489,46.167219765822836,18.263648685164156,20.61690625343338,6,1,100.0,,1
SCALE-150-O00-00065,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,7.968358055326567,11.938158010610788,13.937659915089892,17.49782352160777,41.5718341206806,45.09370795305547,7.968358055326567,11.938158010610788,6,1,100.0,,1
SCALE-150-O00-00066,150,O00,149.99999999999324,99.9999999999955,20,20,18,20,20,19,4,4,0,13,6,15,2.21877874136969,3.9071048341784644,5.404571167389136,8.757032736888322,46.362772884300824,51.07222119370462,2.21877874136969,3.9071048341784644,6,1,100.0,,1
SCALE-150-O00-00067,150,O00,135.07408734856583,90.04939156571055,9,8,8,8,8,7,0,0,0,8,0,8,4.323940808069327,5.957073522488182,13.700336212608631,15.924391956882404,54.95979484161133,58.78484527789938,4.323940808069327,5.957073522488182,6,1,100.0,,1
SCALE-150-O00-00068,150,O00,61.31794046101132,40.878626974007545,0,0,0,0,0,0,0,0,0,0,0,0,31.75883051847308,37.36288397661961,40.04776911149883,44.24274366795756,109.54048285946132,112.59645538836382,39.58466827678117,42.1723775257788,3,2,66.66666666666666,0.9182958340544894,2
SCALE-150-O00-00069,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,25.925589334626807,28.479625869960444,35.42252134668567,38.78752249826317,109.73170934251438,111.62449165476968,29.38969970683982,34.17408415571636,6,2,50.0,1.0,2
SCALE-150-O00-00070,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,17.953945108987273,19.977319951211776,27.77477218758281,30.108667024467934,102.11165933777087,104.67004126351173,17.953945108987273,20.35094340734093,5,1,100.0,,1
SCALE-150-O00-00071,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,9.775589509944158,12.63848568711562,20.71137811401623,23.20976560531889,91.44209123551246,96.73621986802522,9.775589509944158,12.63848568711562,7,1,100.0,,1
SCALE-150-O00-00072,150,O00,149.99999999999324,99.9999999999955,1,1,1,1,1,1,0,0,0,1,0,1,7.421747027604907,10.223780049028871,16.601292759147917,20.973581201285654,82.72770656511965,85.2160324646771,7.421747027604907,10.223780049028871,5,1,100.0,,1
SCALE-150-O00-00073,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,17.651771079722902,22.3445261939517,24.188103349866434,27.794904856431444,72.22222767394753,75.66539355481508,17.651771079722902,22.3445261939517,6,1,100.0,,1
SCALE-150-O00-00074,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,24.978701353258444,28.409008964229496,31.39181754013841,34.66507968454024,63.94409684183063,67.63702622585232,24.978701353258444,28.409008964229496,7,1,100.0,,1
SCALE-150-O00-00075,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,21.715093946635136,26.688017974042616,26.900914125972932,31.720179215466565,56.14065637079966,60.71788374745102,21.715093946635136,26.688017974042616,6,1,100.0,,1
SCALE-150-O00-00076,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,24.2675762295974,27.45656552823091,27.63113087646474,30.98246642710612,53.40041408368975,57.493534695776695,24.2675762295974,27.45656552823091,7,1,100.0,,1
SCALE-150-O00-00077,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,13.096455994313802,18.61480681213394,19.84783345837318,25.238432336726653,51.77595288487626,56.35512868442183,13.096455994313802,18.61480681213394,7,1,100.0,,1
SCALE-150-O00-00078,150,O00,149.99999999999324,99.9999999999955,5,5,5,5,5,4,0,0,0,5,0,5,2.544526740706357,5.934712523680932,9.644385866625072,12.077143390068207,53.655342864589116,58.427045875606,2.544526740706357,5.934712523680932,6,1,100.0,,1
SCALE-150-O00-00079,150,O00,149.99999999999324,99.9999999999955,6,4,3,4,4,4,0,0,0,4,0,5,2.9514932107702,4.805154780529425,9.803264433096333,12.59891563758602,60.934117546229245,64.05997191466064,3.229008675033816,6.3851674012384825,7,1,100.0,,1
SCALE-150-O00-00080,150,O00,129.06841781281886,86.04561187521259,0,0,0,0,0,0,0,0,0,0,0,0,11.05565811696343,14.437866620236122,20.4016248816294,24.09918136873848,68.26751588298873,71.05396338278183,12.0432747500853,15.370659848782253,5,2,80.0,0.7219280948873623,1
SCALE-150-O00-00081,150,O00,53.78670250780585,35.85780167187057,0,0,0,0,0,0,0,0,0,0,0,0,19.69320786207371,20.830352135368425,33.85353274543791,35.74047144436239,79.47960823148205,80.79707530833753,19.69320786207371,20.830352135368425,2,1,100.0,,1
SCALE-150-O00-00082,150,O00,11.029375773061961,7.352917182041308,0,0,0,0,0,0,0,0,0,0,0,0,25.484351269080957,25.484351269080957,25.484351269080957,25.484351269080957,93.78836084592652,93.78836084592652,29.8719864254971,29.8719864254971,1,1,100.0,,1
SCALE-150-O00-00083,150,O00,148.84243977744,99.22829318496001,0,0,0,0,0,0,0,0,0,0,0,0,21.208987761973706,23.58030688379279,27.824414378539977,30.371464137987193,98.20113246581391,100.85880745092798,31.953932011644465,34.95517299243404,4,2,75.0,0.8112781244591328,2
SCALE-150-O00-00084,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,15.62709199439361,19.11652939450837,26.371207616307693,31.193931535156757,100.95442015740676,105.63442963937274,25.59407649491037,28.216763231119796,7,2,57.14285714285714,0.9852281360342515,2
SCALE-150-O00-00085,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,16.403331104161133,17.49960396897724,23.91208726114092,26.369625828387676,93.2629606183282,96.58845587512413,17.058243352070768,19.5642268836216,6,1,100.0,,1
SCALE-150-O00-00086,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,16.327661589015346,18.78486161665745,25.570876073204452,26.263868221009403,86.86985736871827,89.51160333429416,16.327661589015346,18.78486161665745,4,1,100.0,,1
SCALE-150-O00-00087,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,20.01884157107709,23.260128936183232,29.705902857750345,33.21650141402609,79.58695474024887,84.0473913892359,20.01884157107709,23.260128936183232,7,1,100.0,,1
SCALE-150-O00-00088,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,29.13006702899899,31.60998500121028,36.7651202491428,39.20055346666742,76.12184363691455,76.6821809054,29.13006702899899,31.60998500121028,4,1,100.0,,1
SCALE-150-O00-00089,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,33.23086771564513,35.999274467299514,40.77878574430053,43.470003313202604,70.82329902517512,73.98728751955156,33.23086771564513,35.999274467299514,6,1,100.0,,1
SCALE-150-O00-00090,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,24.53519608376679,28.110502430270337,36.590887496775466,40.88728571966176,65.66566189419325,68.53779571317742,24.53519608376679,28.110502430270337,6,1,100.0,,1
SCALE-150-O00-00091,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,17.879897683602497,20.410088166280076,31.430403213543784,33.21010322871687,63.61944013297109,66.16032007134753,17.879897683602497,20.410088166280076,4,1,100.0,,1
SCALE-150-O00-00092,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.023626587349277,14.48948545664775,23.069674070193578,25.815704361994428,64.33875818193164,67.02736890924174,10.023626587349277,14.48948545664775,6,1,100.0,,1
SCALE-150-O00-00093,150,O00,149.99999999999324,99.9999999999955,3,3,2,3,3,3,0,0,0,3,0,3,3.0748799231775146,4.93175035275253,17.817364304916246,20.411054751520563,68.11568513228102,71.16508835193116,3.0748799231775146,4.93175035275253,6,1,100.0,,1
SCALE-150-O00-00094,150,O00,149.99999999999324,99.9999999999955,1,1,1,1,1,1,0,0,0,1,0,1,3.8166644874653373,4.729897875444511,22.0341874469263,24.432150716838294,72.8692296308314,73.97426636322831,3.8166644874653373,4.729897875444511,4,1,100.0,,1
SCALE-150-O00-00095,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,10.605348714118623,14.867288331071197,29.316086375842563,34.66806995453634,74.44536086261574,76.29495238133487,10.605348714118623,14.867288331071197,7,2,85.71428571428571,0.5916727785823274,2
SCALE-150-O00-00096,150,O00,138.73608452725074,92.49072301816716,0,0,0,0,0,0,0,0,0,0,0,0,17.596031626825333,20.49279868245094,41.535200429259575,44.13047605113118,73.79098641170606,76.33983876597371,17.596031626825333,20.49279868245094,4,1,100.0,,1
SCALE-150-O00-00097,150,O00,4.4107961478153275,2.940530765210218,0,0,0,0,0,0,0,0,0,0,0,0,20.137386563002806,20.137386563002806,49.23340532362376,49.23340532362376,72.12315476768457,72.12315476768457,20.137386563002806,20.137386563002806,1,1,100.0,,1
SCALE-150-O00-00098,150,O00,81.23583495380596,54.157223302537304,0,0,0,0,0,0,0,0,0,0,0,0,17.33966880529508,20.30255669099186,17.54923486309552,20.42829632567213,87.20070226043217,89.85144424655799,23.427288666433718,25.991783441628286,4,2,75.0,0.8112781244591328,2
SCALE-150-O00-00099,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,9.863758287528302,14.260563413769384,16.270189377045096,20.897315382146157,91.20048434441767,94.46080052416505,18.808813705690486,24.116062926011395,7,1,100.0,,1
SCALE-150-O00-00100,150,O00,149.99999999999324,99.9999999999955,1,0,0,0,0,0,0,0,0,0,0,1,5.705929477542341,7.480416158121011,12.253590008585496,16.335847909510264,89.53093623838949,91.93746230050463,11.956959469209654,15.024803318456213,5,1,100.0,,1
SCALE-150-O00-00101,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,8.905200265766862,12.496578490115642,15.571611310947484,18.260659911134006,81.42337644501075,85.23068031862046,10.24743817198932,12.522968494178459,7,2,85.71428571428571,0.5916727785823274,2
SCALE-150-O00-00102,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,14.472528807755069,16.864826194694633,22.63753236787667,25.188601393125655,74.59283690835814,78.1162319343078,18.2008866923162,20.47718906040883,5,1,100.0,,1
SCALE-150-O00-00103,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,23.22941214084391,28.703211759492508,32.59115917235998,38.043759764186476,70.23825473175323,73.91828393456208,28.835220192852915,32.732548826919036,7,1,100.0,,1
SCALE-150-O00-00104,150,O00,149.99999999999324,99.9999999999955,0,0,0,0,0,0,0,0,0,0,0,0,33.45574782224827,35.748904998136936,42.09558106128887,44.48374563020652,66.04842233052403,70.59339778805455,35.573389831497224,37.36461623792225,7,1,100.0,,1
