cell_id,scale_km2,variant,area_effective_km2,area_effective_pct_nominal,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,gap_E01_median_km,gap_E01_p90_km,gap_E07_median_km,gap_E07_p90_km,gap_E09_median_km,gap_E09_p90_km,gap_E10_median_km,gap_E10_p90_km,hydro_support_points_n,hydro_support_units_n,hydro_support_dominant_pct,hydro_support_entropy,hydro_support_classes_n
SCALE-250-O00-00012,250,O00,113.30028528739882,45.32011411495953,1,1,1,1,1,1,1,0,0,0,0,1,9.267847955595093,13.997301512858286,9.267847955595093,13.997301512858286,41.35076890147591,46.15334123624572,23.04187303753281,24.80790590537413,5,1,100.0,,1
SCALE-250-O00-00013,250,O00,40.56173697124923,16.224694788499693,0,0,0,0,0,0,0,0,0,0,0,0,4.113127114334202,6.111158428667966,4.113127114334202,6.111158428667966,19.37706326558957,21.277980684397587,8.395432482785115,10.177873051087749,2,1,100.0,,1
SCALE-250-O00-00014,250,O00,156.76325680579353,62.70530272231741,10,10,10,10,10,10,8,8,1,1,10,0,4.600622819168152,5.429650731108699,4.600622819168152,5.6058557991145115,6.043029477596422,11.553938577289035,5.60251680758189,7.171801855673365,7,1,100.0,,1
SCALE-250-O00-00015,250,O00,249.99999999998994,99.99999999999598,20,19,17,19,19,17,3,3,0,14,5,17,3.20826478891877,5.782830888568777,5.25752986464408,7.269848404279613,10.870889310358068,19.107692776070493,3.966367767323404,5.946844891173875,11,1,100.0,,1
SCALE-250-O00-00016,250,O00,198.345983614356,79.3383934457424,0,0,0,0,0,0,0,0,0,0,0,0,8.757041092227466,10.76786854376448,10.500213552085935,13.326403928807656,26.955868668007593,29.52515537197504,11.736544852950203,15.338223008626617,6,2,83.33333333333334,0.6500224216483541,1
SCALE-250-O00-00017,250,O00,0.12847992872650615,0.05139197149060246,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-250-O00-00018,250,O00,226.88532223491555,90.75412889396623,0,0,0,0,0,0,0,0,0,0,0,0,12.7611565053532,17.07267363775338,17.327424733696933,21.63403106668497,99.84759970485322,107.20063538387618,12.7611565053532,17.07267363775338,10,1,100.0,,1
SCALE-250-O00-00019,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,18.46539268987514,20.415731829277536,18.71977641256185,20.87991621396806,82.47857087042713,87.59940123437813,19.52286613816085,21.80538068215431,9,1,100.0,,1
SCALE-250-O00-00020,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,13.862838686509036,18.066713864850147,13.998248509822247,18.343525206991828,67.3244845811742,72.81966013060337,13.862838686509036,18.066713864850147,10,1,100.0,,1
SCALE-250-O00-00021,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,12.907668062214391,16.00127637281333,13.289768749290815,16.00127637281333,51.283121251070526,57.10060579756985,15.167133693080261,18.886409354886656,10,1,100.0,,1
SCALE-250-O00-00022,250,O00,249.6314308056614,99.85257232226456,0,0,0,0,0,0,0,0,0,0,0,0,10.322427714964878,13.737271540748166,10.362325609797184,14.525554948257927,34.06981125089423,39.53706563349397,14.89484927443053,20.44590657123346,10,1,100.0,,1
SCALE-250-O00-00023,250,O00,249.99999999998994,99.99999999999598,9,9,8,8,8,8,4,4,0,3,7,2,5.20012239518145,8.104908536235204,5.39063630745199,8.375544380551908,22.549763683446884,26.32911283130555,5.338328629178812,8.104908536235204,11,1,100.0,,1
SCALE-250-O00-00024,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,1,7.397305521019868,12.134408689567232,9.303458661543155,14.032711988442141,16.48659760051224,21.664475416501432,7.397305521019868,12.134408689567232,9,1,100.0,,1
SCALE-250-O00-00025,250,O00,249.99999999998994,99.99999999999598,17,17,17,17,17,17,7,7,0,4,12,3,5.067348905083053,8.361383950193686,7.663394839149873,10.674197567036243,25.074092043760594,29.202175994753045,7.2208342260020135,11.034211304437777,10,1,100.0,,1
SCALE-250-O00-00026,250,O00,87.48393170528969,34.993572682115875,4,4,4,4,4,4,2,2,0,0,3,1,5.9370204494992525,9.52205413614026,6.083874587902118,9.579855619496342,35.4103879811526,39.30527911266857,17.331739404628387,20.394317849619828,4,2,75.0,0.8112781244591328,1
SCALE-250-O00-00027,250,O00,203.49663248886768,81.39865299554707,0,0,0,0,0,0,0,0,0,0,0,0,27.458680875793164,32.886473676521916,31.458740228260417,36.66489064631699,110.35289122136145,115.73816616030938,27.458680875793164,32.886473676521916,7,1,100.0,,1
SCALE-250-O00-00028,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,21.181379926899137,23.892771551537155,24.05437642918718,28.87287417222039,95.30123074754235,100.95864264967418,21.181379926899137,23.892771551537155,10,1,100.0,,1
SCALE-250-O00-00029,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,0,1,0,8.126543613155038,14.380429049035309,8.893105574114472,14.80001193679103,79.87815910967214,85.14928453410676,8.830552722257309,14.547349004688122,10,1,100.0,,1
SCALE-250-O00-00030,250,O00,249.99999999998994,99.99999999999598,5,5,5,5,5,5,2,2,0,3,3,2,3.6227023121547126,7.150265932313886,5.39767014416979,9.352071598430358,63.132453510557774,68.57968709912932,5.696798383810858,8.73153729213708,10,1,100.0,,1
SCALE-250-O00-00031,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,11.234199693370872,13.112597312795966,15.792753520726556,20.45874695498173,51.07601106107836,55.681253727787805,11.234199693370872,13.112597312795966,10,1,100.0,,1
SCALE-250-O00-00032,250,O00,249.99999999998994,99.99999999999598,13,12,12,12,12,12,5,5,0,6,8,5,4.80034945567126,7.7982251618009295,10.330672197189564,14.747771336818477,38.87676538214532,43.820339041128655,5.093409661643141,7.7982251618009295,10,1,100.0,,1
SCALE-250-O00-00033,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,11.68004278711229,16.04774290040514,11.720866175785545,16.34712583093142,31.259889903587833,36.570097708019105,12.126153622455792,16.382804803715064,10,1,100.0,,1
SCALE-250-O00-00034,250,O00,249.99999999998994,99.99999999999598,2,1,1,1,1,1,0,0,0,1,0,2,7.23729846006801,11.837275954964634,15.400199547871152,19.09130222369447,32.25354574676096,37.254941329799394,7.252433260565988,12.042754854455797,10,1,100.0,,1
SCALE-250-O00-00035,250,O00,249.99999999998994,99.99999999999598,5,4,4,4,4,3,0,0,0,3,0,4,5.013902849889483,9.056476472299892,13.942576727549671,16.75251502309127,42.66919417514937,46.58840355266652,8.228062868060615,13.9927984534809,10,1,100.0,,1
SCALE-250-O00-00036,250,O00,20.472671025431314,8.189068410172526,0,0,0,0,0,0,0,0,0,0,0,0,6.0284352050741,6.0284352050741,16.914940629948756,16.914940629948756,53.11809826807473,53.11809826807473,6.0284352050741,6.0284352050741,1,1,100.0,,1
SCALE-250-O00-00037,250,O00,115.91144241785025,46.3645769671401,0,0,0,0,0,0,0,0,0,0,0,0,37.745070846550696,39.65275812831588,43.11217676316846,45.19395107898371,114.40149059229871,118.26268058432463,38.43918826427861,41.789715697385844,5,1,100.0,,1
SCALE-250-O00-00038,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,27.059912168195336,32.751780538119746,33.83648595817177,39.2094958994365,108.62016383370936,113.56593363118304,27.760905670081936,32.751780538119746,11,2,90.9090909090909,0.43949698692151334,2
SCALE-250-O00-00039,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,10.187873797102664,13.26368627319862,17.31542555694433,22.08443341392037,93.06501326843502,97.93491931653648,10.187873797102664,13.26368627319862,9,1,100.0,,1
SCALE-250-O00-00040,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,0,0,0,3,0,2,4.858188477484553,7.5001116532595615,10.787932425748906,15.955179551655638,79.89771439873624,84.79688502207513,5.806159456020184,8.018452570516315,10,1,100.0,,1
SCALE-250-O00-00041,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,15.905914859442968,19.854838344135327,19.938212913418866,24.5449956877949,66.97815013227492,72.08144450306332,15.905914859442968,19.854838344135327,10,1,100.0,,1
SCALE-250-O00-00042,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,17.665889431478693,23.079740348128123,25.038248399319812,29.92607756264658,54.94449755107548,59.8903893116643,17.665889431478693,23.079740348128123,10,1,100.0,,1
SCALE-250-O00-00043,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,18.149556796319565,22.805950303229487,20.737675716054827,25.737662754017038,46.35225898633389,52.12900573457171,18.149556796319565,22.805950303229487,11,1,100.0,,1
SCALE-250-O00-00044,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,13.096455994313802,17.70598234678838,19.84783345837318,23.921080341320046,45.982180545311785,51.01228505502481,13.096455994313802,17.70598234678838,9,1,100.0,,1
SCALE-250-O00-00045,250,O00,249.99999999998994,99.99999999999598,24,23,20,23,23,22,4,4,0,17,6,19,2.416466190332039,5.197523599805576,5.686947288650984,9.413056291589065,48.92897475552269,54.62278606769539,2.416466190332039,5.197523599805576,10,1,100.0,,1
SCALE-250-O00-00046,250,O00,213.95024676435932,85.58009870574372,10,8,8,8,8,7,0,0,0,8,0,9,3.0472277504034873,5.953624708497211,10.734008366669851,15.166924150100803,56.92645963496551,62.19212253631634,3.9694608765677324,7.989218313050169,8,1,100.0,,1
SCALE-250-O00-00047,250,O00,15.590937492767125,6.23637499710685,0,0,0,0,0,0,0,0,0,0,0,0,16.03426120033667,16.03426120033667,25.211584697794954,25.211584697794954,70.76285334595235,70.76285334595235,17.062296552086018,17.062296552086018,1,1,100.0,,1
SCALE-250-O00-00048,250,O00,2.5983024915185213,1.0393209966074086,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-250-O00-00049,250,O00,229.20345747980156,91.68138299192063,0,0,0,0,0,0,0,0,0,0,0,0,22.392290192188224,28.126499796581495,30.51003332362912,36.43488066837838,102.93769755377956,108.27464422909999,32.79293612273024,36.622410404630486,9,2,77.77777777777779,0.7642045065086203,3
SCALE-250-O00-00050,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,16.40355039147493,20.648010593391554,27.07298990194525,31.392077709179798,101.53303974758882,105.26324356387497,21.065838628182316,25.741767127373222,10,2,80.0,0.7219280948873623,2
SCALE-250-O00-00051,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,14.076863431084616,18.13685058037184,23.92877715021522,25.83393507840396,90.34497996232874,95.18989473176214,14.076863431084616,18.13685058037184,11,1,100.0,,1
SCALE-250-O00-00052,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,17.969478540967177,21.581916497034978,26.151048996211912,30.575523000250055,79.58695474024887,83.3892392918993,17.969478540967177,21.581916497034978,9,1,100.0,,1
SCALE-250-O00-00053,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,29.404769657758223,34.5069798451481,35.39373470091279,40.805761819249355,72.39724081220896,75.99764974243095,29.404769657758223,34.5069798451481,9,1,100.0,,1
SCALE-250-O00-00054,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,27.582899168940106,31.67701627245551,35.73764771092309,41.03692848044196,63.94409684183063,69.20958192806116,27.582899168940106,31.67701627245551,11,1,100.0,,1
SCALE-250-O00-00055,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,20.306758639457165,24.578052916746802,31.010407225099982,36.19258713719407,61.11970145108704,66.30108886602328,20.306758639457165,24.578052916746802,10,1,100.0,,1
SCALE-250-O00-00056,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,8.73619208700732,15.367400325679633,17.45007644174288,24.29274122143146,61.10958159879746,66.59534757060648,8.73619208700732,15.367400325679633,11,1,100.0,,1
SCALE-250-O00-00057,250,O00,249.99999999998994,99.99999999999598,6,6,5,6,6,6,0,0,0,6,0,6,3.486328479994829,5.117922016323364,14.794359046403612,19.94936739221257,65.55682284432339,70.60478057872035,3.486328479994829,5.7169680927564395,9,1,100.0,,1
SCALE-250-O00-00058,250,O00,249.95651791802254,99.98260716720901,0,0,0,0,0,0,0,0,0,0,0,0,9.350965607031494,12.845124448641569,25.298917273916945,29.92229683149151,72.25771109061749,75.4931108951497,9.350965607031494,13.477068483634612,9,2,88.88888888888889,0.5032583347756457,2
SCALE-250-O00-00059,250,O00,155.80376148002992,62.32150459201197,0,0,0,0,0,0,0,0,0,0,0,0,17.610670920448626,21.359981440110317,38.05559526170363,43.488968735464155,76.153762036209,79.15024146226818,17.610670920448626,21.359981440110317,7,2,85.71428571428571,0.5916727785823274,2
SCALE-250-O00-00060,250,O00,126.32002303881939,50.52800921552776,0,0,0,0,0,0,0,0,0,0,0,0,19.62973687811399,23.526973977195812,20.048868993714876,23.526973977195812,88.92509750070478,92.37239650546823,24.959315764753377,28.496899690842415,5,2,60.0,0.9709505944546688,2
SCALE-250-O00-00061,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,8.838433914108334,13.831491196880611,16.270189377045096,21.141201637447818,91.20048434441767,95.6875749996427,18.74731445974257,25.73449810506357,11,2,72.72727272727273,0.8453509366224364,2
SCALE-250-O00-00062,250,O00,249.99999999998994,99.99999999999598,2,2,1,1,0,0,0,0,0,0,1,1,6.956651886385553,12.351394619352437,12.74942879012658,18.0949941562055,84.08392044168171,90.20873951872734,9.228490571462237,13.756104437027467,9,2,88.88888888888889,0.5032583347756457,2
SCALE-250-O00-00063,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,13.85560063771106,18.172922091600668,21.500551596783485,26.351562255075986,76.80551634766651,81.82973138796335,17.279833698624863,19.618782598955057,9,1,100.0,,1
SCALE-250-O00-00064,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,25.275769029554088,30.9769673138763,35.37866199840583,41.80031273631511,70.6076098668344,76.63941139873502,28.91521325286923,35.3896022518253,12,1,100.0,,1
SCALE-250-O00-00065,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,32.65629497980084,35.898212128585556,40.40504284440405,44.25307668678648,65.36095659653502,70.84177655185499,32.65629497980084,36.923402684319186,9,1,100.0,,1
SCALE-250-O00-00066,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,17.364570878513614,22.788865865392623,34.122606668873395,40.73764295888156,67.86600949829368,71.31642402138162,17.364570878513614,22.788865865392623,11,1,100.0,,1
SCALE-250-O00-00067,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,1,8.704044032503301,10.553856900339499,20.494990868833806,26.499592873676495,70.99069327210591,73.62292539497744,8.704044032503301,10.553856900339499,9,1,100.0,,1
SCALE-250-O00-00068,250,O00,249.99999999998994,99.99999999999598,2,2,2,2,2,2,0,0,0,1,0,2,4.138604847761179,7.2769526882825755,13.3145021527934,18.290892870106052,71.89314962715638,73.99309243216919,4.4045841375871735,8.259736395985792,9,1,100.0,,1
SCALE-250-O00-00069,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,1,4.0175411215488595,7.809415179881814,20.67067936871927,25.23595100026188,67.2533451390062,73.15748519551458,4.0175411215488595,7.809415179881814,12,1,100.0,,1
SCALE-250-O00-00070,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,0,0,0,3,0,3,6.705932162032156,10.73849671825615,33.23679599626472,37.18141076204323,61.6061046749312,67.485941277517,6.705932162032156,10.73849671825615,9,2,66.66666666666666,0.9182958340544894,2
SCALE-250-O00-00071,250,O00,165.19356188764473,66.07742475505789,0,0,0,0,0,0,0,0,0,0,0,0,13.57190000712017,18.33628826045792,43.80846606526717,47.91405133502097,62.28780174712515,69.16890409328202,13.57190000712017,18.33628826045792,7,1,100.0,,1
SCALE-250-O00-00072,250,O00,103.32739028814238,41.33095611525695,4,3,3,3,3,3,2,2,0,2,3,1,4.455690732812448,7.848710465852006,4.6673181017475756,8.062712211539768,65.88676358969421,71.7165471692075,4.694677090725554,8.091552613607032,4,1,100.0,,1
SCALE-250-O00-00073,250,O00,249.99999999998994,99.99999999999598,2,2,2,2,2,2,2,2,0,0,2,0,5.008823708568686,9.75487171863965,5.008823708568686,9.75487171863965,75.0197533188375,80.66060643645476,13.478723910897244,17.74262436351917,12,1,100.0,,1
SCALE-250-O00-00074,250,O00,249.99999999998994,99.99999999999598,33,30,28,27,27,26,14,14,0,10,20,6,5.572560810972772,8.858198006402853,6.039992981850466,8.927082154990515,79.102705032966,83.57793122042122,6.9936784023266485,10.585854016997502,8,2,87.5,0.5435644431995964,2
SCALE-250-O00-00075,250,O00,249.99999999998994,99.99999999999598,11,11,10,9,9,9,2,2,0,5,4,1,3.416097923277979,7.907281102775653,9.55720928369945,15.24371002937827,68.63793392845238,75.1557603904022,6.4979040707166105,13.108099328755811,12,2,66.66666666666666,0.9182958340544894,2
SCALE-250-O00-00076,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,13.57787445656568,17.26371442698316,25.731101146768548,30.562346245200324,59.09654850802842,63.86939776105459,18.555446543900192,23.226663120072818,9,1,100.0,,1
SCALE-250-O00-00077,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,19.93503208678925,25.744396496477364,31.08062484950501,35.97526698523918,52.69465942477228,58.197158305451744,23.38809832320529,28.857374073218313,9,1,100.0,,1
SCALE-250-O00-00078,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,21.497642927327046,26.277485805493168,26.24022646328546,32.534926163825695,53.43445957059714,59.78587752777883,22.0817756376302,26.63823948887036,12,1,100.0,,1
SCALE-250-O00-00079,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,8.90129177460128,13.380419788789082,23.7513027724424,26.229899520104127,57.806752380706165,62.70885591649327,9.225022928260259,14.231658029879952,8,1,100.0,,1
SCALE-250-O00-00080,250,O00,249.99999999998994,99.99999999999598,8,8,8,8,8,8,1,1,0,7,1,7,6.183173306058952,7.752846855541228,9.013996695636054,13.51365781877949,63.041311641817856,70.22500170466725,6.183173306058952,7.753769249825046,12,1,100.0,,1
SCALE-250-O00-00081,250,O00,249.99999999998994,99.99999999999598,34,32,32,28,27,27,15,15,0,14,21,12,1.8181907062014515,6.208144310941848,6.538704459267509,11.258371105047402,55.99097553277157,61.14421652435311,5.053871734374148,7.669872824848131,9,1,100.0,,1
SCALE-250-O00-00082,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,1,7.592297866014799,9.11256507536914,17.15304125573861,22.451730733088567,49.44809668583781,54.823830524697506,7.592297866014799,9.11256507536914,9,3,77.77777777777779,0.6223659728744494,2
SCALE-250-O00-00083,250,O00,249.99999999998994,99.99999999999598,2,2,2,2,2,2,0,0,0,2,0,2,4.648834122104015,8.553443551081727,31.167493871816752,36.785269365023545,49.40299174303845,55.776281007577026,4.648834122104015,8.553443551081727,12,3,50.0,0.8359889967247164,3
SCALE-250-O00-00084,250,O00,112.84124108289907,45.13649643315963,0,0,0,0,0,0,0,0,0,0,0,0,16.692178443343504,19.10512492563504,44.11512472960114,45.87876615658742,50.149949619985975,53.0598058064372,16.692178443343504,19.10512492563504,4,1,100.0,,1
SCALE-250-O00-00085,250,O00,22.239682942122016,8.895873176848806,15,15,13,15,15,14,9,9,0,7,12,2,1.6007919723734072,1.6007919723734072,1.7665112746323537,1.7665112746323537,52.56774477773945,52.56774477773945,1.6007919723734072,1.6007919723734072,1,1,100.0,,1
SCALE-250-O00-00086,250,O00,249.99999999998994,99.99999999999598,4,4,4,3,3,3,1,1,0,2,1,0,4.743881461338121,5.878911092292051,8.009256359601771,11.584432078184149,58.151847898681595,62.98504925244293,4.789530617867344,5.878911092292051,8,2,62.5,0.954434002924965,2
SCALE-250-O00-00087,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,0,1,0,6.057808013907767,8.131686705985988,7.435569673213527,12.28689230532936,66.41865882154427,72.7180557660022,13.036488260103479,16.26686194679561,12,2,91.66666666666666,0.4138168503036338,2
SCALE-250-O00-00088,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,6.81223881764455,11.266232627676201,8.738541901470525,11.342950852889599,64.63653770989708,69.57364945806124,10.25996932904674,16.32242234010942,10,1,100.0,,1
SCALE-250-O00-00089,250,O00,249.99999999998994,99.99999999999598,2,1,1,1,1,1,0,0,0,1,0,1,8.890275524337154,12.164658318856125,17.8108043984864,23.246027731726777,52.579707666373366,57.777443754094875,8.890275524337154,12.757551424686502,8,2,75.0,0.8112781244591328,2
SCALE-250-O00-00090,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,8.149263656111177,11.641915560006701,27.008875753023084,30.435646031358964,42.48769921022449,48.022916030858894,11.016621049358564,14.88497271197027,12,2,58.333333333333336,0.9798687566511527,2
SCALE-250-O00-00091,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,0,9.611919412694483,13.471703520283839,14.354950658564274,18.871257537619314,37.850285040686124,41.912174693024376,9.611919412694483,13.471703520283839,8,2,75.0,0.8112781244591328,2
SCALE-250-O00-00092,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,8.350855930200341,11.972394093744121,13.24186645106095,19.18063083068557,41.542665102030014,46.9438088757176,10.941363832359057,13.953059126190151,12,2,58.333333333333336,0.9798687566511527,2
SCALE-250-O00-00093,250,O00,249.99999999998994,99.99999999999598,6,5,5,5,5,5,0,0,0,5,0,5,4.132452885262246,7.86828949137352,12.468180794889719,15.65454101253295,47.89179142157928,53.477691061659684,4.132452885262246,7.86828949137352,10,1,100.0,,1
SCALE-250-O00-00094,250,O00,249.99999999998994,99.99999999999598,7,7,7,6,6,6,2,2,0,5,2,4,4.692950386822398,7.526188167671034,6.731787124084495,8.438897240331322,48.925770773658925,53.87864417129301,5.245878072859817,7.526188167671034,8,1,100.0,,1
SCALE-250-O00-00095,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,0,1,0,5.0499398204727335,9.267404419156602,6.5230111227195575,9.777850949004879,39.45100998398433,45.53757979270084,8.536524137306532,14.592807273133264,12,2,91.66666666666666,0.4138168503036338,2
SCALE-250-O00-00096,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,9.387395498439519,13.99308311165211,20.351504241718338,24.757974257000352,34.12226231884597,38.22568647127918,9.387395498439519,13.99308311165211,8,1,100.0,,1
SCALE-250-O00-00097,250,O00,249.90197444567113,99.96078977826845,0,0,0,0,0,0,0,0,0,0,0,0,14.306945357778673,20.636635113678363,35.00447863486218,40.17592969686758,37.43464908053947,42.79499997838713,16.933943440195222,23.513337902694214,12,2,83.33333333333334,0.6500224216483541,2
SCALE-250-O00-00098,250,O00,51.44877988829884,20.579511955319536,0,0,0,0,0,0,0,0,0,0,0,0,20.723391360920537,20.723391360920537,37.632254867365546,37.632254867365546,37.632254867365546,37.632254867365546,26.7906187526826,26.7906187526826,1,1,100.0,,1
SCALE-250-O00-00099,250,O00,176.90655087496253,70.76262034998501,2,2,2,2,2,2,1,1,0,1,1,0,5.071326262068899,7.909567839053473,7.080626091372307,8.204300541972833,43.6364331165553,48.402866677611314,6.426298611621702,9.26838230778349,6,2,83.33333333333334,0.6500224216483541,2
SCALE-250-O00-00100,250,O00,249.99999999998994,99.99999999999598,2,2,2,2,2,2,1,1,0,1,2,0,6.448277517377517,9.684860100204158,10.6997777548153,14.89932594862341,48.44087665656639,54.79891320047936,8.662808779894068,11.314792912855658,12,2,91.66666666666666,0.4138168503036338,2
