cell_id,scale_km2,variant,area_effective_km2,area_effective_pct_nominal,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,gap_E01_median_km,gap_E01_p90_km,gap_E07_median_km,gap_E07_p90_km,gap_E09_median_km,gap_E09_p90_km,gap_E10_median_km,gap_E10_p90_km,hydro_support_points_n,hydro_support_units_n,hydro_support_dominant_pct,hydro_support_entropy,hydro_support_classes_n
SCALE-500-O00-00184,500,O00,1.3855894879660584,0.2771178975932117,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-500-O00-00185,500,O00,466.68685171062793,93.3373703421256,0,0,0,0,0,0,0,0,0,0,0,0,70.32513769363065,78.1752284990287,96.45596293894292,104.51480008945904,149.0213097796915,157.20718509019747,70.32513769363065,78.1752284990287,19,3,68.42105263157895,0.7669160827649908,3
SCALE-500-O00-00186,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,60.03033320772648,68.93538416378381,78.72531708843488,86.21077598981176,127.75099496347211,135.18655589835663,60.03033320772648,68.93538416378381,18,3,61.111111111111114,0.820042596026009,4
SCALE-500-O00-00187,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,53.96461283614218,63.71143156260698,64.7061519533371,71.97560544386903,106.5239281729072,115.356783966111,58.90486053903852,64.72139187813558,21,2,52.38095238095239,0.998363672593813,3
SCALE-500-O00-00188,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,38.820616978949474,45.8968238987148,53.05567500348409,59.39253791831252,84.19304266466203,92.99628361795386,53.05567500348409,59.39253791831252,21,1,100.0,,2
SCALE-500-O00-00189,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,23.70658330946424,31.699165089784618,33.821161415895716,43.03320124265155,65.87653902092694,74.24249068082524,33.821161415895716,43.03320124265155,20,1,100.0,,1
SCALE-500-O00-00190,500,O00,499.9999999999812,99.99999999999623,2,2,1,2,2,2,1,1,0,1,1,2,9.656526060452263,15.87500383503845,11.219759939500518,18.290762679998284,49.54299155435733,57.390819694212354,11.219759939500518,18.290762679998284,21,4,57.14285714285714,0.8322488896002306,2
SCALE-500-O00-00191,500,O00,499.9999999999812,99.99999999999623,2,2,0,2,2,2,0,0,0,2,0,2,8.024644246034649,13.968070440218236,17.153362745556198,20.667398455365287,42.71423960017408,52.045982273667335,9.200362398204051,15.736720372971869,21,2,85.71428571428571,0.5916727785823274,2
SCALE-500-O00-00192,500,O00,499.9999999999812,99.99999999999623,11,11,7,10,10,10,6,6,0,1,7,6,4.560466061741062,7.446823567256142,8.412898063686729,12.822883134674298,49.92278350399883,57.349559332358645,11.464330242702951,16.643535175598604,18,2,72.22222222222221,0.8524051786494786,2
SCALE-500-O00-00193,500,O00,499.9999999999812,99.99999999999623,2,2,2,2,2,2,1,0,0,1,0,0,6.997043143555276,11.386806668684512,10.966572283194054,16.698950965337204,53.93726670324464,58.68990125750401,10.242281468822146,14.035903596072824,21,3,52.38095238095239,0.8946747982463996,3
SCALE-500-O00-00194,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,11.660729212410368,18.040871980533872,15.60267862982608,22.4903279729506,33.91553472695075,41.703386677852066,11.660729212410368,18.040871980533872,20,1,100.0,,1
SCALE-500-O00-00195,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,11.378375396479727,15.654797375210252,21.51697660031219,28.22099758691971,22.82447300870827,29.60650569747059,12.244232601395456,16.157767363374905,21,1,100.0,,1
SCALE-500-O00-00196,500,O00,499.9999999999812,99.99999999999623,2,1,1,1,1,1,1,1,0,1,1,1,5.020436097541687,8.441989948382016,14.2568944939814,20.9475852496134,32.86112425542892,40.3655309529948,6.785115800966164,10.99878229909253,21,1,100.0,,1
SCALE-500-O00-00197,500,O00,499.9999999999812,99.99999999999623,15,12,12,12,12,11,5,5,0,7,10,3,5.1272536434613745,8.508704334520495,13.663627778737343,19.78958811823542,51.924051887534375,58.55441805042848,10.450971888922243,17.261161608029457,18,1,100.0,,1
SCALE-500-O00-00198,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,9.048235534598223,14.418474239349814,24.752298353554743,28.514762604936383,69.62333392358435,77.03499726095916,11.418654151762013,18.797877820154703,21,1,100.0,,1
SCALE-500-O00-00199,500,O00,499.9999999999812,99.99999999999623,8,6,6,4,4,4,0,0,0,6,2,2,5.94851211177234,10.448649139189067,16.159330472487614,24.064362973038214,67.254583943179,74.21666450698206,10.825569882738913,15.082491296753398,20,1,100.0,,1
SCALE-500-O00-00200,500,O00,499.9999999999812,99.99999999999623,19,19,19,19,19,19,7,7,0,8,15,0,5.553535276106416,9.055714422947807,7.343913664965046,10.006743894399687,67.47826688833179,74.45057575101684,7.72559784660101,10.406051688733495,19,1,100.0,,1
SCALE-500-O00-00201,500,O00,499.9999999999812,99.99999999999623,5,5,5,5,5,4,2,2,0,3,3,1,5.636634372596656,10.61465466270542,9.26351347613731,14.288036247985772,76.9127433422283,83.74355201488608,11.361144130190418,16.59222376258521,21,2,80.95238095238095,0.7024665512903904,2
SCALE-500-O00-00202,500,O00,499.9999999999812,99.99999999999623,1,1,1,1,1,1,0,0,0,1,0,0,10.134097984314156,16.382087189032543,27.883476201585466,34.60948277089497,86.07899594144357,94.56621654934995,10.134097984314156,16.382087189032543,18,2,83.33333333333334,0.6500224216483541,2
SCALE-500-O00-00203,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,24.51310160534181,30.51013525945496,44.6273277829298,49.27201512656416,89.54767758835743,97.44429579176489,28.70574307889132,34.22446837634301,21,1,100.0,,1
SCALE-500-O00-00204,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,31.135802941993994,34.88136788101517,31.172691244855415,38.485806847604294,94.18963455698807,100.15122919178917,31.135802941993994,37.40734443987196,20,1,100.0,,1
SCALE-500-O00-00205,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,14.996549893312318,22.297376945218534,25.060179848877517,31.851530410499244,83.81173015850347,92.73238062239797,14.996549893312318,22.297376945218534,19,1,100.0,,1
SCALE-500-O00-00206,500,O00,499.9999999999812,99.99999999999623,1,1,1,1,1,1,0,0,0,1,0,1,10.663867904233062,17.138764828426282,27.121592487047423,31.26608083166969,61.86279254218323,68.54362232185467,11.923958046989204,19.81038615690924,21,1,100.0,,1
SCALE-500-O00-00207,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,13.890626946136422,18.824373812510313,25.18346588530124,28.91605380546181,40.03725594586757,46.60927378524443,25.473674968144948,30.45630082656807,18,1,100.0,,1
SCALE-500-O00-00208,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,13.61060979715356,20.50928479462478,19.72586041738598,27.769963389249558,23.36874496253217,30.80992124191711,14.298785625155894,23.60538461471723,21,1,100.0,,2
SCALE-500-O00-00209,500,O00,499.9999999999812,99.99999999999623,6,6,6,6,6,5,0,0,0,6,0,6,6.120068969468586,10.446193482449324,16.680749534046807,23.080919845249866,21.46739118487304,26.949211637150288,6.120068969468586,10.446193482449324,19,2,94.73684210526315,0.2974722489192897,2
SCALE-500-O00-00210,500,O00,276.95712913198423,55.39142582639685,2,2,2,2,2,2,0,0,0,2,0,2,8.729693771134034,14.4516429419635,20.574779125047893,22.51875402308987,29.16348519990505,37.87200487458895,8.729693771134034,14.4516429419635,9,2,55.55555555555556,0.9910760598382222,2
SCALE-500-O00-00211,500,O00,75.1400849423957,15.02801698847914,0,0,0,0,0,0,0,0,0,0,0,0,94.93316360126248,94.93316360126248,116.78190292682622,116.78190292682622,148.01851229751531,148.01851229751531,94.93316360126248,94.93316360126248,1,1,100.0,,1
SCALE-500-O00-00212,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,83.95598774965582,92.16297212806094,102.62183286777002,109.75070579214658,134.43096212632184,143.94569122348298,83.95598774965582,92.16297212806094,20,2,80.0,0.7219280948873623,2
SCALE-500-O00-00213,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,74.76137420522556,80.91273533629108,83.06652970344955,91.1750825282917,110.20214723297022,119.20467483226204,75.25537316009373,80.91273533629108,21,3,66.66666666666666,0.7609029801617618,3
SCALE-500-O00-00214,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,57.51369891460452,64.9390464592537,64.7895548731027,71.87205287062268,86.55468121280161,94.62832156324801,65.04896659477214,71.83239729723006,20,2,55.00000000000001,0.9927744539878083,3
SCALE-500-O00-00215,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,41.57618166967736,47.42079684428819,43.494995501162215,49.895430167083894,64.11734227540065,70.96167645641272,48.69256844082609,54.32571987135844,17,1,100.0,,1
SCALE-500-O00-00216,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,25.507608825174092,32.665950810573236,25.943873381415635,33.28368965010187,44.90787814889367,52.85681159439675,29.11280514113308,37.75453811551324,20,2,55.00000000000001,0.9927744539878083,2
SCALE-500-O00-00217,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,13.494172860220772,19.75525196383667,15.329194956146619,19.75525196383667,27.622488171183683,34.59297692466544,16.6663242515215,22.46693717062125,20,3,40.0,0.9835386311891134,2
SCALE-500-O00-00218,500,O00,499.9999999999812,99.99999999999623,4,4,0,3,3,3,0,0,0,2,0,4,7.9786577334472915,11.39056348967001,16.470902741765528,21.165734427608832,27.03458287963887,34.14128621431811,11.4048433961446,16.13682350962447,21,2,85.71428571428571,0.5916727785823274,2
SCALE-500-O00-00219,500,O00,499.9999999999812,99.99999999999623,6,6,3,6,6,5,3,3,0,3,3,3,8.98972822211995,12.658159736828916,12.04870285744662,17.728720577524047,44.13250948485617,51.97429312455483,9.934740995149472,14.870902029128292,20,2,55.00000000000001,0.9927744539878083,2
SCALE-500-O00-00220,500,O00,499.9999999999812,99.99999999999623,2,2,2,2,2,2,0,0,0,2,0,0,6.693416922359246,10.364289887754438,16.24611102942785,23.703362612871636,55.13537042760076,59.48940578508938,7.1741436117163495,11.48970425721746,20,2,85.0,0.6098403047164005,2
SCALE-500-O00-00221,500,O00,499.9999999999812,99.99999999999623,3,3,2,2,2,2,0,0,0,2,0,1,10.537579811266282,14.518654236369361,27.725526507437724,33.43900361974608,43.88426918947177,52.603554296631934,11.829743088818796,14.948678801893006,17,1,100.0,,1
SCALE-500-O00-00222,500,O00,499.9999999999812,99.99999999999623,5,4,4,4,4,4,0,0,0,4,0,1,3.9631400445853067,7.968116312515412,33.66237946910583,37.51835258499339,43.03745494936828,51.33776366519603,5.0108835190779875,10.58812677024632,20,1,100.0,,1
SCALE-500-O00-00223,500,O00,499.9999999999812,99.99999999999623,9,0,0,0,0,0,0,0,0,0,0,9,3.820367382444491,6.15535837068608,27.43759912090688,33.166125641289575,54.390689924897686,62.51295667533898,12.2908902742256,17.057055138225266,21,1,100.0,,1
SCALE-500-O00-00224,500,O00,499.9999999999812,99.99999999999623,3,0,0,0,0,0,0,0,0,0,0,3,6.451464623601089,11.436031947837307,18.75543420641731,25.40346600038942,72.27951800433746,79.79842740190851,17.749574633148526,21.940153581351918,20,2,95.0,0.2863969571159562,2
SCALE-500-O00-00225,500,O00,499.9999999999812,99.99999999999623,7,0,0,0,0,0,0,0,0,0,0,7,4.397222589472056,8.545140830263618,17.43470259039061,22.061414554094114,84.25268843770195,88.77580306353703,14.01955044720939,17.238970461821147,20,2,90.0,0.46899559358928117,2
SCALE-500-O00-00226,500,O00,499.9999999999812,99.99999999999623,5,4,4,4,4,4,3,3,0,1,3,3,4.463343229092322,8.025236644438634,6.5626079333333855,12.193365341045146,82.3793858549664,87.3527795435521,8.890177236976147,14.575108403656062,18,2,77.77777777777779,0.7642045065086203,2
SCALE-500-O00-00227,500,O00,499.9999999999812,99.99999999999623,1,0,0,0,0,0,0,0,0,0,0,1,7.57163909164001,12.731381279362473,14.652752460522203,22.09275351861044,89.16092936038108,94.3306751364287,15.493848437341809,22.57081365061853,20,2,50.0,1.0,3
SCALE-500-O00-00228,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,13.142408007878984,17.240163088028773,25.94469425001612,33.75712456908453,99.25288520880603,104.42806017061352,19.630466425464405,26.62543407293452,21,2,80.95238095238095,0.7024665512903904,2
SCALE-500-O00-00229,500,O00,499.9999999999812,99.99999999999623,1,1,1,1,1,1,0,0,0,0,1,0,8.888471780270569,11.911978330755607,38.30597460580541,42.83507307400366,109.0157570799366,114.99255678603288,25.10222713018608,32.86790686742376,21,1,100.0,,1
SCALE-500-O00-00230,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,21.880585106146512,29.311238756605917,36.722292107540966,43.052825027457004,112.24632897272895,116.8748112218816,34.362956849381234,39.26347778877923,20,1,100.0,,1
SCALE-500-O00-00231,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,20.813206500298897,27.76840874721106,39.58621810360019,43.5283556018891,101.54782936734031,107.88551753241192,23.746160536717376,30.692131185812396,18,1,100.0,,1
SCALE-500-O00-00232,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,14.553222598367011,18.906156138157666,29.174126516223936,38.78242753757541,82.15293424088344,89.14436855328853,19.033627032309596,22.06747577905599,20,1,100.0,,1
SCALE-500-O00-00233,500,O00,499.9999999999812,99.99999999999623,12,12,11,12,12,12,7,7,0,5,10,5,9.475518012275602,14.90482673715731,10.0878288574823,15.481125193860786,61.71294479276655,69.50800130419903,9.649130698234092,14.90482673715731,21,1,100.0,,1
SCALE-500-O00-00234,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,14.193991466363707,19.417128253831937,21.52442250115112,29.95595415157661,46.58069990534407,54.65454193935802,17.56140032762105,22.45881759628564,21,1,100.0,,1
SCALE-500-O00-00235,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,11.940882754349499,16.252889535205718,32.59117347222222,37.51861848016466,40.34023393130934,47.07677120216011,12.442645220876582,16.347800055195336,20,1,100.0,,1
SCALE-500-O00-00236,500,O00,499.9999999999812,99.99999999999623,10,10,10,10,10,6,1,1,0,9,1,9,6.852793262731968,11.566684576791216,13.975976082284731,20.34174843555078,42.02510936231286,50.38161835568585,6.994643257905357,11.566684576791216,18,1,100.0,,2
SCALE-500-O00-00237,500,O00,376.9254614177623,75.38509228355245,4,4,4,4,4,4,0,0,0,4,0,4,7.892167640296167,12.012226942199858,12.049413305230464,16.46438667825342,51.50582569082819,56.42451716346936,7.892167640296167,12.012226942199858,15,2,66.66666666666666,0.9182958340544894,2
SCALE-500-O00-00238,500,O00,302.80306292535545,60.56061258507109,0,0,0,0,0,0,0,0,0,0,0,0,97.74105528587197,102.39740599615024,112.85020410241596,116.84317036211155,131.6146721917847,138.1552192844843,97.74105528587197,102.39740599615024,13,2,92.3076923076923,0.3912435636292556,2
SCALE-500-O00-00239,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,83.1365258234162,89.72726113478791,95.04126654999487,103.08210334858448,116.95731701659085,123.32460043739292,83.1365258234162,89.72726113478791,16,3,75.0,0.6695919455357792,3
SCALE-500-O00-00240,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,62.93175139285604,69.97152151841576,74.38831967239992,84.22688160125757,96.30259391728008,104.04054405974061,62.93175139285604,69.97152151841576,20,2,65.0,0.9340680553754911,3
SCALE-500-O00-00241,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,43.64243487934276,51.11550733690268,49.596895917431446,59.22249609852298,73.32308522947568,83.0151556926627,43.64243487934276,51.45648221687155,21,2,76.19047619047619,0.7918583525674836,3
SCALE-500-O00-00242,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,24.3082741175684,32.31660059707827,24.986227495306068,34.231031593310625,48.4940614253506,58.02512594242043,30.90487879712423,38.68316530088476,21,3,76.19047619047619,0.6080560226307111,3
SCALE-500-O00-00243,500,O00,499.9999999999812,99.99999999999623,2,2,1,2,1,1,1,1,0,1,1,2,7.475235667811235,13.846084280917566,8.465396636329663,13.846084280917566,24.02234708521213,33.05018012947094,13.932356825696772,20.029343028949008,21,2,90.47619047619048,0.4537163391869449,2
SCALE-500-O00-00244,500,O00,499.9999999999812,99.99999999999623,56,55,47,51,51,51,42,42,1,14,42,13,3.7379747438926616,7.943398991418936,4.4355338761596155,11.57931765027292,8.418871478765475,12.334321882204135,7.17631788259193,10.176121151796455,20,4,70.0,0.659517637169433,3
SCALE-500-O00-00245,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,12.602146905888421,15.809838159260238,21.745598180703055,25.61549563118031,26.063386141160414,32.10998172860428,12.602146905888421,15.837685031803428,16,3,87.5,0.42181719939456,2
SCALE-500-O00-00246,500,O00,499.9999999999812,99.99999999999623,2,2,2,2,2,2,2,2,0,0,2,1,8.997896865632967,14.183980870140442,8.997896865632967,15.501297070746254,47.520425336493176,57.0416637558432,15.293742746192418,19.939518954654268,21,2,61.904761904761905,0.9587118829771317,2
SCALE-500-O00-00247,500,O00,499.9999999999812,99.99999999999623,16,14,13,13,13,13,7,7,0,7,10,3,4.525127717745675,7.73524603035625,10.145243454403047,16.26075950411671,65.31627718852474,72.07212926714095,7.606040143739498,12.484777218124934,21,3,52.38095238095239,0.7708036670144927,3
SCALE-500-O00-00248,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,12.06626851598102,16.273954557275864,18.790158607927548,27.23046746304002,62.76622113580105,72.48341429082996,16.574128186647734,20.72412316037343,21,1,100.0,,1
SCALE-500-O00-00249,500,O00,499.9999999999812,99.99999999999623,10,5,3,5,5,5,0,0,0,3,1,8,3.637620555273289,7.177448660380634,29.527243946279246,35.972913611284575,67.89223654292675,75.62491960698951,5.591530350496946,10.062463126194187,20,2,95.0,0.2863969571159562,2
SCALE-500-O00-00250,500,O00,499.9999999999812,99.99999999999623,16,11,11,11,11,11,0,0,0,5,0,10,2.208804944820776,4.797460109822566,14.555421691720355,21.156633400033584,73.9627987384888,78.28285011593928,3.827118851339458,6.980010060766611,16,2,68.75,0.8960382325345574,2
SCALE-500-O00-00251,500,O00,499.9999999999812,99.99999999999623,11,4,4,4,4,4,1,1,0,2,2,7,3.701658701889256,5.422299696547414,7.885804594504033,12.904605176909715,71.27840254564708,80.06852906716931,5.562107996153057,9.117133196845897,21,2,52.38095238095239,0.998363672593813,2
SCALE-500-O00-00252,500,O00,499.9999999999812,99.99999999999623,22,1,1,1,1,0,0,0,0,1,0,21,2.800221135643368,7.622544164716754,17.985710213459335,21.08049295955528,69.46498927639674,79.10647120436164,12.196074023438202,16.169894670038556,21,2,61.904761904761905,0.9587118829771317,2
SCALE-500-O00-00253,500,O00,499.9999999999812,99.99999999999623,1,1,1,1,1,1,0,0,0,0,0,1,7.286852829963209,12.497821746261048,20.39355371932327,25.260512234546216,76.28996526988668,84.79244843288137,17.217926653140246,23.46833766923889,21,2,66.66666666666666,0.9182958340544894,3
SCALE-500-O00-00254,500,O00,499.9999999999812,99.99999999999623,2,0,0,0,0,0,0,0,0,0,0,2,7.316046732103686,12.505045045518662,37.50722492759492,46.21803969352115,86.68317387128351,93.7772288658933,33.86854835273378,38.513111744370214,20,2,80.0,0.7219280948873623,2
SCALE-500-O00-00255,500,O00,499.9999999999812,99.99999999999623,1,1,0,1,1,1,0,0,0,0,0,1,11.068517269975441,14.091128725428389,38.88997227328336,43.488504003222644,100.48518481500093,107.52784984668821,31.439023338560503,35.21980684758501,16,2,81.25,0.6962122601251458,2
SCALE-500-O00-00256,500,O00,499.9999999999812,99.99999999999623,3,0,0,0,0,0,0,0,0,0,0,3,6.377625332308019,9.665339650204784,20.905200453372792,27.75830209495414,112.41158197687349,119.61070102973727,23.456730033503952,30.782409189009467,20,1,100.0,,1
SCALE-500-O00-00257,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,13.95340827031192,18.658213739626323,21.08825845289501,28.45261778099647,100.15321191099964,108.33137655393956,14.53143280234238,21.897538526606063,21,1,100.0,,1
SCALE-500-O00-00258,500,O00,499.9999999999812,99.99999999999623,5,4,4,4,4,4,0,0,0,4,0,4,4.308920965368669,8.28225791521782,34.99347321228922,39.77332314140352,87.63873958863714,95.82859907426628,6.88044564286412,11.000671934569723,21,1,100.0,,1
SCALE-500-O00-00259,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,16.803753451103304,21.971255514609677,20.888457621219608,28.06389675052159,76.49635667451827,82.70764907432172,17.049483675888354,21.971255514609677,20,1,100.0,,1
SCALE-500-O00-00260,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,11.576263150002553,15.422371220782452,17.38614226002718,24.159308729819152,69.83577098656748,74.06381939244842,12.56237090817493,15.976562406583323,16,1,100.0,,1
SCALE-500-O00-00261,500,O00,499.9999999999812,99.99999999999623,3,2,1,1,1,1,0,0,0,1,0,2,6.094942531776178,11.528179235106386,31.243563295964968,35.39226502617748,61.77997445472678,70.40384988141004,9.049155458742664,12.191570767589168,20,1,100.0,,1
SCALE-500-O00-00262,500,O00,499.9999999999812,99.99999999999623,3,3,3,3,3,3,0,0,0,3,0,2,6.485051942542463,12.082012807792315,24.98646876192076,30.443325337238345,60.8327362027833,66.23541800019545,6.485051942542463,12.082012807792315,21,1,100.0,,1
SCALE-500-O00-00263,500,O00,499.9999999999812,99.99999999999623,25,25,25,25,25,23,7,7,0,16,13,13,4.445129854885535,11.99105095998202,12.203197207550714,18.755549139526053,53.299119152595125,58.19393896373402,4.445129854885535,11.99105095998202,21,2,90.47619047619048,0.4537163391869449,2
SCALE-500-O00-00264,500,O00,203.53215461559725,40.706430923119456,0,0,0,0,0,0,0,0,0,0,0,0,8.34654165136286,13.291811128628847,14.15831936179654,17.19710418538592,40.7451820634262,51.05651029662494,8.34654165136286,13.291811128628847,7,2,85.71428571428571,0.5916727785823274,2
SCALE-500-O00-00265,500,O00,58.518228614079824,11.703645722815965,0,0,0,0,0,0,0,0,0,0,0,0,103.89817610342726,103.9979501276706,107.89184243850792,108.64718414938267,129.67226485658037,130.26997541791886,103.89817610342726,103.9979501276706,2,2,50.0,1.0,2
SCALE-500-O00-00266,500,O00,492.15634980504774,98.43126996100955,0,0,0,0,0,0,0,0,0,0,0,0,89.07075534868365,96.12111842886361,97.62949852576062,104.30613046090232,117.99532321503048,124.92843677324026,89.07075534868365,96.12111842886361,19,2,63.1578947368421,0.9494520153879485,2
SCALE-500-O00-00267,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,65.56732130514726,74.20631796656441,76.6786188345333,85.14069759881266,95.7469750279311,104.56877170841344,65.56732130514726,74.20631796656441,20,3,75.0,0.6650099119652508,3
SCALE-500-O00-00268,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,41.67302341060933,49.44277061099692,57.698733910905524,65.24765313373102,74.50064421856729,83.05468962116186,41.67302341060933,49.44277061099692,20,2,65.0,0.9340680553754911,3
SCALE-500-O00-00269,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,21.32287557387462,27.66683692266442,39.96442442338984,46.044328667548456,57.01977336017907,63.824637790202694,21.32287557387462,27.66683692266442,18,3,88.88888888888889,0.3876239630951644,3
SCALE-500-O00-00270,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,13.632553492335278,17.728090717885248,23.092855996616528,29.78510283184918,40.1676152375446,47.5879455377423,16.481115612460513,20.445994770341244,21,2,85.71428571428571,0.5916727785823274,2
SCALE-500-O00-00271,500,O00,499.9999999999812,99.99999999999623,3,2,1,0,0,0,0,0,0,1,0,2,6.274172795925299,10.941823410697578,16.553996600707972,23.875303197173594,23.81019816501339,31.068301308535915,7.73411164111549,15.27223795256893,20,3,55.00000000000001,0.9077556599985014,2
SCALE-500-O00-00272,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,11.192453649701388,14.964707411189197,18.244979313135204,24.359059615308816,23.604867548655662,30.638995170613324,14.11314231692759,18.682933291918644,20,3,90.0,0.3589962496465303,2
SCALE-500-O00-00273,500,O00,499.9999999999812,99.99999999999623,1,1,1,1,1,1,0,0,0,1,1,1,7.378431623066488,10.67958441324465,21.85582451783253,26.356812107028922,41.8619052557723,50.36631219400685,9.974987966987035,16.526645040982302,20,2,95.0,0.2863969571159562,1
SCALE-500-O00-00274,500,O00,499.9999999999812,99.99999999999623,3,0,0,0,0,0,0,0,0,0,0,3,7.210717958398716,11.97915666958731,19.30764233663985,25.008091073390087,63.53075542585076,73.17918859949873,19.250638379928947,27.55145425412251,21,2,61.904761904761905,0.9587118829771317,2
SCALE-500-O00-00275,500,O00,499.9999999999812,99.99999999999623,1,1,1,1,1,1,1,1,0,0,1,0,10.512671087996674,14.808003018799472,11.940461971723737,16.942879146585906,82.3251014827065,88.61121293158382,24.31422013064997,29.274550427855033,18,2,55.55555555555556,0.9910760598382222,2
SCALE-500-O00-00276,500,O00,499.9999999999812,99.99999999999623,3,3,1,3,3,3,0,0,0,3,0,2,8.147521358044212,10.996636179821266,15.57866583051872,24.380254352123693,78.67015804618279,83.17165455870085,8.961578169563786,18.191804971879108,20,2,95.0,0.2863969571159562,2
SCALE-500-O00-00277,500,O00,499.9999999999812,99.99999999999623,12,8,8,8,8,8,0,0,0,6,0,7,6.079128112029084,8.757713230271664,19.376814917004793,28.292378865339003,69.69033743629214,77.49526198160953,6.2398327383371015,8.808621321743406,20,2,70.0,0.8812908992306927,2
SCALE-500-O00-00278,500,O00,499.9999999999812,99.99999999999623,68,58,56,55,55,54,12,12,0,40,19,13,2.532229142220719,5.814645131441243,6.2239600817237015,11.611006903583979,56.582860495059805,65.26788583585895,2.532229142220719,5.814645131441243,20,1,100.0,,1
SCALE-500-O00-00279,500,O00,499.9999999999812,99.99999999999623,9,3,3,3,3,3,0,0,0,3,0,6,3.661082442617516,6.407001353745909,17.970210811736887,21.779582732377,49.13926515657576,55.51990351246454,6.567534920104248,10.510488867195722,21,2,76.19047619047619,0.7918583525674836,2
SCALE-500-O00-00280,500,O00,499.9999999999812,99.99999999999623,10,8,5,7,7,6,1,1,0,5,4,6,4.183420640530477,7.316916789341962,8.621070560319946,11.406615797592796,51.829062309187364,60.90353631363992,5.702651844107887,11.370263662159301,18,2,88.88888888888889,0.5032583347756457,2
SCALE-500-O00-00281,500,O00,499.9999999999812,99.99999999999623,1,0,0,0,0,0,0,0,0,0,0,1,11.321431635671384,17.318494334349758,26.459020730327712,35.30149645726469,62.2743175919677,70.94583088983433,24.15821643968299,31.982406742997984,20,2,85.0,0.6098403047164005,2
SCALE-500-O00-00282,500,O00,499.9999999999812,99.99999999999623,0,0,0,0,0,0,0,0,0,0,0,0,16.518937953026782,22.14913619120891,44.17873609645605,47.992110431164846,77.10363595131633,84.6703475137208,29.593240204274956,34.56195026459015,20,2,95.0,0.2863969571159562,2
