well_id,latitude,longitude,municipality_declared,sgb2024_unit_aflorante,hydrolithologic_domain,source_snapshots_n,source_snapshot_overlap,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,exact_coordinate_group,exact_coordinate_colocation,coordinate_site_id,duplicate_candidate_level,duplicate_candidate_partners_n,duplicate_candidate_partners,review_cluster_high_id,review_cluster_all_id,nearest_neighbor_m,nn_lt_100m,nn_lt_500m,nn_lt_1000m,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_parameter_types_n,hydraulic_parameter_types_n,chem_source_datasets_n,hydraulic_source_datasets_n,specific_capacity_both_sources,specific_capacity_source_echo,domain_aquifer_context,domain_vertical_documentation,domain_water_level,domain_hydraulic,domain_chemistry,documentary_domains_n,dated_domains_n
3500065054,-22.19166699999994,-54.69222199999996,Dourados,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500065054,NONE,0,,3500065054,3500065054,82.76,TRUE,TRUE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500053084,-20.143332999999927,-56.28333299999997,Miranda,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500053084,NONE,0,,3500053084,3500053084,568.37,FALSE,FALSE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027119,-22.642499999999927,-54.82416699999993,Caarapó,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027119,NONE,0,,3500027119,3500027119,28.77,TRUE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500026917,-20.97083299999997,-51.839166999999975,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,3,3,100.0,,FALSE,3500026917,NONE,0,,3500026917,3500026917,948.92,FALSE,FALSE,TRUE,1,1,4,2,4,2,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027282,-18.807777999999928,-52.62555599999996,Chapadão do Sul,Formação Cachoeirinha,Granular,2,TRUE,4,4,100.0,,FALSE,3500027282,NONE,0,,3500027282,3500027282,16.63,TRUE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500045668,-19.67722199999997,-55.08277799999996,Corguinho,Formação Aquidauana,Granular,2,TRUE,4,4,100.0,,FALSE,3500045668,NONE,0,,3500045668,3500045668,19140.42,FALSE,FALSE,FALSE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500045682,-23.67972199999997,-54.57472199999995,Iguatemi,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500045682,NONE,0,,3500045682,3500045682,809.95,FALSE,FALSE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500053090,-21.61388899999997,-55.194999999999936,Maracaju,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500053090,NONE,0,,3500053090,3500053090,2062.77,FALSE,FALSE,FALSE,1,1,3,3,3,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065040,-20.46222199999994,-54.61638899999997,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500065040,NONE,0,,3500065040,3500065040,290.34,FALSE,TRUE,TRUE,1,2,2,3,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065045,-20.46861099999996,-54.716388999999936,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500065045,NONE,0,,3500065045,3500065045,277.85,FALSE,TRUE,TRUE,1,2,3,3,3,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065046,-20.44222199999996,-54.67277799999994,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500065046,NONE,0,,3500065046,3500065046,422.07,FALSE,TRUE,TRUE,1,2,3,4,3,3,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065047,-20.48416699999996,-54.74916699999994,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500065047,NONE,0,,3500065047,3500065047,144.26,FALSE,TRUE,TRUE,1,2,3,3,3,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065060,-22.33888899999993,-53.84249999999997,Ivinhema,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500065060,NONE,0,,3500065060,3500065060,65.41,TRUE,TRUE,TRUE,1,2,3,4,3,3,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065072,-20.361943999999937,-51.426943999999935,Selvíria,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500065072,NONE,0,,3500065072,3500065072,88.58,TRUE,TRUE,TRUE,1,2,2,4,2,3,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500023027,-18.64027699999997,-54.35972199999998,Coxim,Formação Palermo,Granular,2,TRUE,4,4,100.0,,FALSE,3500023027,NONE,0,,3500023027,3500023027,21919.73,FALSE,FALSE,FALSE,1,2,3,3,3,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500065009,-22.944166999999936,-55.634721999999954,Aral Moreira,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500065009,NONE,0,,3500065009,3500065009,42.25,TRUE,TRUE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500068739,-20.01224199999996,-53.29814399999998,Ribas do Rio Pardo,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500068739,NONE,0,,3500068739,3500068739,4253.82,FALSE,FALSE,FALSE,1,0,0,4,0,3,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500071611,-22.542666999999938,-54.306221999999934,Jateí,Grupo Caiuá,Granular,1,FALSE,0,0,,,FALSE,3500071611,NONE,0,,3500071611,3500071611,1916.89,FALSE,FALSE,FALSE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500071605,-23.967555999999945,-55.01655599999998,Sete Quedas,Grupo Caiuá,Granular,1,FALSE,0,0,,,FALSE,3500071605,NONE,0,,3500071605,3500071605,1947.58,FALSE,FALSE,FALSE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500071514,-20.84818299999995,-51.74865599999998,Três Lagoas,Grupo Caiuá,Granular,1,FALSE,0,0,,,FALSE,3500071514,NONE,0,,3500071514,3500071514,150.73,FALSE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500070919,-23.53314699999993,-54.06936699999994,Itaquiraí,Grupo Caiuá,Granular,1,FALSE,0,0,,,FALSE,3500070919,NONE,0,,3500070919,3500070919,264.1,FALSE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500070840,-21.15839699999998,-55.828307999999936,Nioaque,Formação Botucatu,Granular,1,FALSE,0,0,,,FALSE,3500070840,NONE,0,,3500070840,3500070840,147.64,FALSE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500069727,-22.08438899999993,-54.83758299999994,Itaporã,Formação Serra Geral,Fraturada,1,FALSE,0,0,,,FALSE,3500069727,NONE,0,,3500069727,3500069727,44.81,TRUE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500026934,-22.46472199999993,-54.17444399999994,Glória de Dourados,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500026934,NONE,0,,3500026934,3500026934,176.26,FALSE,TRUE,TRUE,1,1,3,3,3,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500026935,-22.27722199999993,-53.37111099999999,Nova Andradina,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500026935,NONE,0,,3500026935,3500026935,410.23,FALSE,TRUE,TRUE,1,1,3,3,3,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500026939,-22.284999999999968,-53.37944399999998,Nova Andradina,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500026939,NONE,0,,3500026939,3500026939,15.42,TRUE,TRUE,TRUE,1,1,4,3,4,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500026957,-22.59555599999993,-54.81555599999996,Caarapó,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500026957,NONE,0,,3500026957,3500026957,119.48,FALSE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500026979,-21.94805599999995,-54.36694399999993,Dourados,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500026979,NONE,0,,3500026979,3500026979,2670.12,FALSE,FALSE,FALSE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500026997,-19.70083299999993,-51.16999999999996,Paranaíba,Grupo Bauru,Granular,2,TRUE,4,4,100.0,,FALSE,3500026997,NONE,0,,3500026997,3500026997,186.5,FALSE,TRUE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027019,-21.452777999999967,-54.381110999999976,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027019,NONE,0,,3500027019,3500027019,54.78,TRUE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027044,-20.765555999999947,-51.66555599999998,Três Lagoas,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027044,NONE,0,,3500027044,3500027044,122.92,FALSE,TRUE,TRUE,1,1,4,3,4,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027149,-21.654166999999973,-55.100832999999966,Maracaju,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027149,NONE,0,,3500027149,3500027149,5410.51,FALSE,FALSE,FALSE,1,1,4,3,4,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027154,-19.51333299999993,-54.04833299999996,Camapuã,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500027154,NONE,0,,3500027154,3500027154,84.18,TRUE,TRUE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1
3500027162,-21.807777999999928,-54.54972199999997,Rio Brilhante,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027162,NONE,0,,3500027162,3500027162,67.8,TRUE,TRUE,TRUE,1,2,4,3,4,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027173,-20.77694399999996,-51.66416699999996,Três Lagoas,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027173,NONE,0,,3500027173,3500027173,84.26,TRUE,TRUE,TRUE,1,2,4,3,4,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027176,-20.77249999999998,-51.73749999999996,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027176,NONE,0,,3500027176,3500027176,119.51,FALSE,TRUE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1
3500027212,-22.94888899999995,-55.622221999999965,Aral Moreira,Formação Serra Geral,Fraturada,2,TRUE,3,3,100.0,,FALSE,3500027212,NONE,0,,3500027212,3500027212,84.26,TRUE,TRUE,TRUE,1,1,1,2,1,2,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,1
3500027286,-20.08861099999996,-51.29972199999997,Aparecida do Taboado,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027286,NONE,0,,3500027286,3500027286,80.59,TRUE,TRUE,TRUE,1,2,3,3,3,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027294,-20.797221999999977,-51.71138899999994,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027294,NONE,0,,3500027294,3500027294,760.84,FALSE,FALSE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1
3500045287,-20.65861099999995,-51.66555599999998,Três Lagoas,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500045287,NONE,0,,3500045287,3500045287,7556.23,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,2
3500045398,-21.578055999999947,-55.17944399999993,Maracaju,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500045398,NONE,0,,3500045398,3500045398,2718.02,FALSE,FALSE,FALSE,1,1,4,3,4,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500045626,-20.44972199999995,-54.59249999999997,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500045626,NONE,0,,3500045626,3500045626,312.46,FALSE,TRUE,TRUE,1,1,1,3,1,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500023356,-23.968332999999973,-55.05638799999997,Sete Quedas,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023356,NONE,0,,3500023356,3500023356,746.36,FALSE,FALSE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500023368,-22.641943999999967,-54.81583299999994,Caarapó,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023368,NONE,0,,3500023368,3500023368,380.04,FALSE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500045694,-20.534999999999968,-54.670555999999976,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500045694,NONE,0,,3500045694,3500045694,211.05,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,2
3500045414,-21.334721999999942,-55.226943999999946,Sidrolândia,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045414,NONE,0,,3500045414,3500045414,2572.19,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045544,-19.27749999999997,-54.63611099999997,São Gabriel do Oeste,Grupo Bauru,Granular,2,TRUE,0,0,,,FALSE,3500045544,NONE,0,,3500045544,3500045544,656.28,FALSE,FALSE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045560,-22.067777999999976,-54.84111099999996,Itaporã,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045560,NONE,0,,3500045560,3500045560,94.83,TRUE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045370,-20.071943999999974,-51.53583299999997,Aparecida do Taboado,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045370,NONE,0,,3500045370,3500045370,2087.15,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045556,-19.372499999999945,-54.61138899999997,São Gabriel do Oeste,Grupo Bauru,Granular,2,TRUE,0,0,,,FALSE,3500045556,NONE,0,,3500045556,3500045556,380.04,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045201,-20.41027799999995,-53.18083299999995,Ribas do Rio Pardo,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045201,NONE,0,,3500045201,3500045201,10455.91,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045533,-22.85722199999998,-54.630277999999976,Juti,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045533,NONE,0,,3500045533,3500045533,308.42,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045335,-18.80222199999997,-52.62555599999996,Chapadão do Sul,Formação Cachoeirinha,Granular,2,TRUE,0,0,,,FALSE,3500045335,NONE,0,,3500045335,3500045335,122.81,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045517,-19.284999999999968,-54.61888899999997,São Gabriel do Oeste,Grupo Bauru,Granular,2,TRUE,0,0,,,FALSE,3500045517,NONE,0,,3500045517,3500045517,252.32,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045584,-20.73333299999996,-51.78333299999997,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045584,NONE,0,,3500045584,3500045584,1304.41,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045537,-22.08611099999996,-54.25444399999998,Dourados,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045537,NONE,0,,3500045537,3500045537,2091.18,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045194,-22.99138899999997,-54.39027799999997,Naviraí,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045194,NONE,0,,3500045194,3500045194,1803.48,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045139,-22.73805599999997,-55.07749999999999,Laguna Carapã,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045139,NONE,0,,3500045139,3500045139,53.99,TRUE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045293,-21.109721999999977,-56.48194399999994,Bonito,Grupo Cuiaba,Fraturada,2,TRUE,0,0,,,FALSE,3500045293,NONE,0,,3500045293,3500045293,725.49,FALSE,FALSE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045213,-21.170555999999976,-54.50388899999996,Nova Alvorada do Sul,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045213,NONE,0,,3500045213,3500045213,2672.16,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045450,-20.712499999999977,-54.819999999999936,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045450,NONE,0,,3500045450,3500045450,3960.18,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045493,-20.63638899999995,-54.66305599999998,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045493,NONE,0,,3500045493,3500045493,1945.39,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045431,-19.371943999999928,-54.60777799999994,São Gabriel do Oeste,Grupo Bauru,Granular,2,TRUE,0,0,,,FALSE,3500045431,NONE,0,,3500045431,3500045431,380.04,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045555,-19.278610999999955,-54.612777999999935,São Gabriel do Oeste,Grupo Bauru,Granular,2,TRUE,0,0,,,FALSE,3500045555,NONE,0,,3500045555,3500045555,492.08,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045473,-21.29694399999994,-54.83611099999996,Sidrolândia,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045473,NONE,0,,3500045473,3500045473,1172.44,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045332,-19.38555599999995,-54.56749999999994,São Gabriel do Oeste,Grupo Bauru,Granular,2,TRUE,0,0,,,FALSE,3500045332,NONE,0,,3500045332,3500045332,193.11,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045311,-20.394443999999964,-54.55388899999997,Campo Grande,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045311,NONE,0,,3500045311,3500045311,135.9,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045246,-21.18777799999998,-54.52194399999996,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045246,NONE,0,,3500045246,3500045246,2672.16,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045295,-21.79666699999996,-54.52694399999996,Rio Brilhante,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045295,NONE,0,,3500045295,3500045295,874.6,FALSE,FALSE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045475,-20.78666699999997,-54.65999999999997,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045475,NONE,0,,3500045475,3500045475,6331.11,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045274,-21.21444399999996,-54.70055599999995,Sidrolândia,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045274,NONE,0,,3500045274,3500045274,1328.13,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045248,-21.77027799999996,-54.24166699999995,Rio Brilhante,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045248,NONE,0,,3500045248,3500045248,5137.64,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045507,-20.54444399999994,-51.64999999999998,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045507,NONE,0,,3500045507,3500045507,4594.85,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045558,-21.601666999999964,-54.71222199999994,Rio Brilhante,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045558,NONE,0,,3500045558,3500045558,8575.85,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045371,-20.560832999999946,-54.57111099999997,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045371,NONE,0,,3500045371,3500045371,135.66,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045309,-21.62805599999996,-55.41111099999995,Maracaju,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045309,NONE,0,,3500045309,3500045309,42.17,TRUE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045304,-22.23055599999998,-55.07888899999995,Dourados,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045304,NONE,0,,3500045304,3500045304,6248.99,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045174,-21.78333299999997,-54.53111099999995,Rio Brilhante,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045174,NONE,0,,3500045174,3500045174,393.01,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045574,-18.429443999999933,-54.64972199999994,Coxim,Formação Ponta Grossa,Granular,2,TRUE,0,0,,,FALSE,3500045574,NONE,0,,3500045574,3500045574,3143.41,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045589,-20.779721999999936,-51.71972199999993,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045589,NONE,0,,3500045589,3500045589,557.25,FALSE,FALSE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045341,-20.457221999999945,-54.63555599999995,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045341,NONE,0,,3500045341,3500045341,28.98,TRUE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045328,-20.50166699999994,-54.59444399999995,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,0,0,,,FALSE,3500045328,NONE,0,,3500045328,3500045328,453.34,FALSE,TRUE,TRUE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045298,-21.644721999999945,-52.808055999999965,Santa Rita do Pardo,Grupo Caiuá,Granular,2,TRUE,0,0,,,FALSE,3500045298,NONE,0,,3500045298,3500045298,1568.37,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
3500045539,-19.123888999999963,-54.36694399999993,São Gabriel do Oeste,Formação Botucatu,Granular,2,TRUE,0,0,,,FALSE,3500045539,NONE,0,,3500045539,3500045539,1842.37,FALSE,FALSE,FALSE,0,0,0,2,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
