cell_id,scale_km2,grid_family,area_effective_km2,n_E01,metric_crs,classification_status,nn_global_median_km,nn_global_p90_km,mean_center_offset_km,mean_center_offset_norm_eqradius,nn_within_median_km,nn_within_p90_km,convex_hull_area_ratio,support_units_2p5km_n,support_area_2p5km_pct,redundancy_proxy_2p5km,entropy_norm_2p5km,dominance_2p5km_pct,support_units_5km_n,support_area_5km_pct,redundancy_proxy_5km,entropy_norm_5km,dominance_5km_pct,support_units_10km_n,support_area_10km_pct,redundancy_proxy_10km,entropy_norm_10km,dominance_10km_pct,gap_support_points_n,gap_support_fallback,gap_E01_median_km,gap_E01_p90_km,gap_E01_max_km,gap_E02_median_km,gap_E02_p90_km,gap_E02_max_km,gap_E03_median_km,gap_E03_p90_km,gap_E03_max_km,gap_E04_median_km,gap_E04_p90_km,gap_E04_max_km,gap_E05_median_km,gap_E05_p90_km,gap_E05_max_km,gap_E06_median_km,gap_E06_p90_km,gap_E06_max_km,gap_E07_median_km,gap_E07_p90_km,gap_E07_max_km,gap_E08_median_km,gap_E08_p90_km,gap_E08_max_km,gap_E09_median_km,gap_E09_p90_km,gap_E09_max_km,gap_E10_median_km,gap_E10_p90_km,gap_E10_max_km,gap_E11_median_km,gap_E11_p90_km,gap_E11_max_km,gap_E12_median_km,gap_E12_p90_km,gap_E12_max_km,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12
SCALE-100-O00-00001,100,SCALE_PRIMARY_O00_V1,3.2067709012500614,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,0,REPRESENTATIVE_POINT,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,11.319940378886809,14.309849052050245,14.309849052050245,14.309849052050245,14.309849052050245,14.309849052050245,14.309849052050245,22.19372040122285,22.19372040122285,22.19372040122285,11.319940378886809,11.319940378886809,11.319940378886809,11.358083631669642,11.358083631669642,11.358083631669642,11.319940378886809,11.319940378886809,11.319940378886809,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00002,100,SCALE_PRIMARY_O00_V1,3.7979795954525453,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,1,NONE,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,4.189654751836326,8.434365639881156,8.434365639881156,8.434365639881156,8.434365639881156,8.434365639881156,8.434365639881156,101.3200221725428,101.3200221725428,101.3200221725428,4.189654751836326,4.189654751836326,4.189654751836326,8.434365639881156,8.434365639881156,8.434365639881156,4.189654751836326,4.189654751836326,4.189654751836326,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00003,100,SCALE_PRIMARY_O00_V1,11.286352048679685,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,0,REPRESENTATIVE_POINT,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,88.14426771636609,88.14426771636609,88.14426771636609,15.930428019680534,15.930428019680534,15.930428019680534,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,8.000195534678856,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00004,100,SCALE_PRIMARY_O00_V1,27.214666015293684,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,1,NONE,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,81.41905766653454,81.41905766653454,81.41905766653454,14.988698238992043,14.988698238992043,14.988698238992043,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,10.496958505924797,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00005,100,SCALE_PRIMARY_O00_V1,9.145719508062378,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,0,REPRESENTATIVE_POINT,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,68.56047287370411,68.56047287370411,68.56047287370411,2.1530667860240076,2.1530667860240076,2.1530667860240076,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,1.6605219659902495,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00006,100,SCALE_PRIMARY_O00_V1,0.006958828283485114,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,0,REPRESENTATIVE_POINT,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,3.3997969731658406,5.384328732267175,5.384328732267175,5.384328732267175,5.384328732267175,5.384328732267175,5.384328732267175,59.077545563834306,59.077545563834306,59.077545563834306,3.3997969731658406,3.3997969731658406,3.3997969731658406,5.294530637359068,5.294530637359068,5.294530637359068,5.294530637359068,5.294530637359068,5.294530637359068,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00007,100,SCALE_PRIMARY_O00_V1,35.65785500927901,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,2,NONE,5.713727880411219,6.282095859428158,6.424187854182392,5.713727880411219,6.282095859428158,6.424187854182392,5.725868510356857,6.284523985417286,6.424187854182392,5.713727880411219,6.282095859428158,6.424187854182392,5.713727880411219,6.282095859428158,6.424187854182392,5.713727880411219,6.282095859428158,6.424187854182392,9.600352973336552,10.12637273121809,10.257877670688476,9.600352973336552,10.12637273121809,10.257877670688476,13.309150904146748,16.030566801606216,16.710920775971083,5.713727880411219,6.282095859428158,6.424187854182392,5.72864995007116,6.308955584816053,6.454031993502276,5.713727880411219,6.282095859428158,6.424187854182392,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00008,100,SCALE_PRIMARY_O00_V1,79.98415201674571,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,2,NONE,6.791858275607607,7.436746692370619,7.597968796561372,6.791858275607607,7.436746692370619,7.597968796561372,6.791858275607607,7.436746692370619,7.597968796561372,6.791858275607607,7.436746692370619,7.597968796561372,6.791858275607607,7.436746692370619,7.597968796561372,6.791858275607607,7.436746692370619,7.597968796561372,11.363486735261391,12.224132151744412,12.439293505865166,11.363486735261391,12.224132151744412,12.439293505865166,21.780158543625767,23.302911596440534,23.683599859644225,6.791858275607607,7.436746692370619,7.597968796561372,10.18559068155064,11.69981259818409,12.078368077342454,6.791858275607607,7.436746692370619,7.597968796561372,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00009,100,SCALE_PRIMARY_O00_V1,14.252572993375932,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,1,NONE,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,10.356260022359551,18.076156483325995,18.076156483325995,18.076156483325995,18.076156483325995,18.076156483325995,18.076156483325995,30.45162182457639,30.45162182457639,30.45162182457639,10.356260022359551,10.356260022359551,10.356260022359551,18.076156483325995,18.076156483325995,18.076156483325995,10.356260022359551,10.356260022359551,10.356260022359551,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-100-O00-00010,100,SCALE_PRIMARY_O00_V1,21.19559955989215,7,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.1805471785644251,1.654748109165952,2.0280017918221476,0.7807651458475398,0.1805471785644251,1.654748109165952,0.0860362947296119,3,57.53184012812278,0.5714285714285714,0.72483409150576,71.42857142857143,2,57.53184012812278,0.7142857142857143,0.8631205685666311,71.42857142857143,1,88.93746798897436,0.8571428571428572,,100.0,0,REPRESENTATIVE_POINT,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,0.5483862223824421,3.069293541056647,3.069293541056647,3.069293541056647,3.069293541056647,3.069293541056647,3.069293541056647,102.96729129770158,102.96729129770158,102.96729129770158,0.5483862223824421,0.5483862223824421,0.5483862223824421,3.069293541056647,3.069293541056647,3.069293541056647,1.1939691904238763,1.1939691904238763,1.1939691904238763,7,6,7,7,7,3,3,0,4,5,6,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,85.7143,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,42.8571,EVIDENCE_PRESENT,42.8571,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,57.1429,EVIDENCE_PRESENT,71.4286,EVIDENCE_PRESENT,85.7143,REVIEW_REQUIRED_PRESENT
