cell_id,scale_km2,grid_family,area_effective_km2,n_E01,metric_crs,classification_status,nn_global_median_km,nn_global_p90_km,mean_center_offset_km,mean_center_offset_norm_eqradius,nn_within_median_km,nn_within_p90_km,convex_hull_area_ratio,support_units_2p5km_n,support_area_2p5km_pct,redundancy_proxy_2p5km,entropy_norm_2p5km,dominance_2p5km_pct,support_units_5km_n,support_area_5km_pct,redundancy_proxy_5km,entropy_norm_5km,dominance_5km_pct,support_units_10km_n,support_area_10km_pct,redundancy_proxy_10km,entropy_norm_10km,dominance_10km_pct,gap_support_points_n,gap_support_fallback,gap_E01_median_km,gap_E01_p90_km,gap_E01_max_km,gap_E02_median_km,gap_E02_p90_km,gap_E02_max_km,gap_E03_median_km,gap_E03_p90_km,gap_E03_max_km,gap_E04_median_km,gap_E04_p90_km,gap_E04_max_km,gap_E05_median_km,gap_E05_p90_km,gap_E05_max_km,gap_E06_median_km,gap_E06_p90_km,gap_E06_max_km,gap_E07_median_km,gap_E07_p90_km,gap_E07_max_km,gap_E08_median_km,gap_E08_p90_km,gap_E08_max_km,gap_E09_median_km,gap_E09_p90_km,gap_E09_max_km,gap_E10_median_km,gap_E10_p90_km,gap_E10_max_km,gap_E11_median_km,gap_E11_p90_km,gap_E11_max_km,gap_E12_median_km,gap_E12_p90_km,gap_E12_max_km,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12
SCALE-250-O00-00286,250,SCALE_PRIMARY_O00_V1,249.9999999999939,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,11,NONE,8.915664864712063,12.654230740057509,12.802025830589049,12.654230740057509,16.57424438598671,16.773754909805135,12.654230740057509,16.57424438598671,16.773754909805135,12.654230740057509,16.57424438598671,16.773754909805135,12.654230740057509,16.57424438598671,16.773754909805135,12.654230740057509,16.57424438598671,16.773754909805135,19.68731547928401,22.29534946052224,26.196404979067328,19.68731547928401,22.29534946052224,26.196404979067328,24.245186942724004,29.44957638898016,29.694495789370976,12.654230740057509,16.621978758671204,16.773754909805135,19.68731547928401,22.29534946052224,26.196404979067328,11.898128751923537,17.35961700729517,18.14253840177853,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00287,250,SCALE_PRIMARY_O00_V1,249.99999999998994,1,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,11.877139636235974,11.877139636235974,2.6431203986023677,0.2962933323609752,,,,1,2.500000000000101,0.0,,100.0,1,10.000000000000403,0.0,,100.0,1,39.11429488564699,0.0,,100.0,9,NONE,4.078798015536482,6.203361405159679,6.242034189370004,7.980711392257446,12.354059741450516,12.72177616792965,7.980711392257446,12.354059741450516,12.72177616792965,7.980711392257446,12.354059741450516,12.72177616792965,7.980711392257446,12.354059741450516,12.72177616792965,7.980711392257446,12.354059741450516,12.72177616792965,24.19646638250181,25.88829691132406,28.38907684437508,24.19646638250181,25.88829691132406,28.38907684437508,38.225796784209926,43.187385294205576,45.01304776057565,7.980711392257446,12.354059741450516,12.72177616792965,23.221497555024623,25.575544333028635,26.825313952897964,4.078798015536482,6.203361405159679,6.242034189370004,0,0,0,0,0,0,0,0,0,0,1,WELLS_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00288,250,SCALE_PRIMARY_O00_V1,249.9999999999802,2,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.687356725451912,0.687356725451912,8.83385659879485,0.9902737728633194,0.687356725451912,0.687356725451912,,2,2.696450905407051,0.0,1.0,50.0,2,7.612353556002846,0.0,1.0,50.0,1,18.10794568503148,0.5,,100.0,9,NONE,7.748159469679054,12.43639618318799,12.51516434126877,7.748159469679054,12.43639618318799,12.51516434126877,7.748159469679054,12.43639618318799,12.51516434126877,7.748159469679054,12.43639618318799,12.51516434126877,7.748159469679054,12.43639618318799,12.51516434126877,7.748159469679054,12.43639618318799,12.51516434126877,19.47226818061582,24.560083945726667,25.368315220154827,19.47226818061582,24.560083945726667,25.368315220154827,52.0133081931137,56.7466506427941,56.7492552231623,7.748159469679054,12.43639618318799,12.51516434126877,19.47226818061582,24.005462452943302,24.358026127119626,7.748159469679054,12.525448984685148,12.566587558350662,2,2,2,2,2,0,0,0,2,0,2,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00289,250,SCALE_PRIMARY_O00_V1,249.9999999999978,8,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.4158233119338185,1.6204717561692896,3.2433341963267397,0.3635771936450897,0.4158233119338185,1.6204717561692896,0.06711708235708909,5,12.500000000000108,0.375,0.9690222556651344,25.0,4,34.58293909183277,0.5,0.9528195311147832,37.5,2,62.195292647833725,0.75,0.5435644431995964,87.5,12,NONE,4.328576230211903,7.37770349308567,8.620159185390719,4.328576230211903,8.500738740693098,8.642755012678146,4.328576230211903,8.500738740693098,8.642755012678146,4.328576230211903,8.500738740693098,8.642755012678146,4.328576230211903,8.500738740693098,8.642755012678146,4.328576230211903,8.500738740693098,8.642755012678146,6.5573767996136905,10.357978374642157,13.120822310518186,6.5573767996136905,10.357978374642157,13.120822310518186,48.42943852480417,54.33645576711779,57.12495545123941,4.507955896025622,8.500738740693098,8.642755012678146,6.5573767996136905,10.357978374642157,13.120822310518186,10.499512252702838,14.987834889484855,16.616148180178214,8,8,8,8,8,1,1,0,8,1,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,12.5,EVIDENCE_PRESENT,12.5,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,12.5,EVIDENCE_PRESENT,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS
SCALE-250-O00-00290,250,SCALE_PRIMARY_O00_V1,249.99999999999682,21,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.23628843691340617,0.67451103340479,1.7707761683575047,0.19850369739701312,0.23628843691340617,0.67451103340479,0.3602234064932719,10,24.0791380583402,0.5238095238095238,0.9673638815225567,19.047619047619047,6,56.300503753318246,0.7142857142857143,0.9507271636456952,28.57142857142857,3,71.82115483053472,0.8571428571428572,0.6454645236511275,76.19047619047619,9,NONE,1.752292654560827,4.348076197616011,4.622383768954779,1.752292654560827,4.348076197616011,4.622383768954779,1.752292654560827,4.348076197616011,4.622383768954779,1.752292654560827,4.348076197616011,4.622383768954779,1.752292654560827,4.348076197616011,4.622383768954779,1.752292654560827,4.348076197616011,4.622383768954779,5.123115941376551,7.568376827727329,8.654676737095857,5.123115941376551,7.568376827727329,8.654676737095857,35.08118142531315,39.643013008262415,42.088354597866925,1.914435261563996,4.348076197616011,4.622383768954779,5.123115941376551,7.568376827727329,8.654676737095857,4.518970499668805,5.762174152709033,7.231785005242222,17,17,17,17,16,1,1,0,16,1,4,WELLS_PRESENT,80.9524,EVIDENCE_PRESENT,80.9524,EVIDENCE_PRESENT,80.9524,EVIDENCE_PRESENT,80.9524,EVIDENCE_PRESENT,76.1905,EVIDENCE_PRESENT,4.7619,EVIDENCE_PRESENT,4.7619,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,76.1905,EVIDENCE_PRESENT,4.7619,EVIDENCE_PRESENT,19.0476,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00291,250,SCALE_PRIMARY_O00_V1,249.99999999997803,11,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.5318028853350727,3.3745479538380367,3.7794902826298835,0.42368019673205504,0.5318028853350727,3.3745479538380367,0.30457907279171176,8,17.1158242622423,0.2727272727272727,0.948450312207479,27.27272727272727,5,35.02318483488827,0.5454545454545454,0.9122066329329884,36.36363636363637,4,79.11565338274929,0.6363636363636364,0.9115339911368306,36.36363636363637,11,NONE,3.134013151538277,5.593292522872575,6.496603520844685,3.134013151538277,5.593292522872575,6.496603520844685,4.8048908702614215,5.593292522872575,6.496603520844685,3.134013151538277,5.593292522872575,6.496603520844685,3.4531990513827058,5.593292522872575,6.496603520844685,3.4531990513827058,5.593292522872575,6.496603520844685,5.408264133793503,8.143051680124897,8.789961101128767,5.408264133793503,8.143051680124897,8.789961101128767,28.00408004069156,32.85724654023043,34.31554146218678,3.4531990513827058,5.593292522872575,6.496603520844685,4.873842495573028,6.677436140597947,6.846277166802843,5.632499255640563,8.111693196835029,10.276237021941244,11,9,10,9,9,5,5,0,8,7,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,90.9091,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,45.4545,EVIDENCE_PRESENT,45.4545,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,72.7273,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,27.2727,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00292,250,SCALE_PRIMARY_O00_V1,249.99999999999386,4,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,2.557616844213598,2.6740250622452413,4.764288828503485,0.5340759407229027,2.557616844213598,2.6740250622452413,0.07345169503861718,4,8.567327745995774,0.0,1.0,25.0,4,29.187554748357968,0.0,1.0,25.0,3,59.15154727044742,0.25,0.946394630357186,50.0,9,NONE,5.437724255737791,6.1599634471408455,6.536656456376625,5.437724255737791,6.303020777326717,6.536656456376625,5.437724255737791,6.303020777326717,6.536656456376625,5.437724255737791,6.303020777326717,6.536656456376625,5.437724255737791,6.443533043994635,7.239217789716212,5.437724255737791,6.443533043994635,7.239217789716212,5.437724255737791,7.666661261315174,9.37643514771102,5.437724255737791,7.666661261315174,9.37643514771102,29.873023890713807,34.89188772959399,36.60341475897581,5.437724255737791,6.443533043994635,7.239217789716212,5.437724255737791,7.088770922112956,9.297228785058278,10.12784702983267,10.91302509478208,12.973294776669825,4,4,3,3,3,2,2,0,4,3,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS
SCALE-250-O00-00293,250,SCALE_PRIMARY_O00_V1,249.99999999998994,4,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,2.0709201404654882,3.792643993618019,6.087386223984824,0.6823949263251475,2.0709201404654882,3.792643993618019,0.030584067417242608,3,7.500000000000302,0.25,0.946394630357186,50.0,2,18.421112258608566,0.5,1.0,50.0,1,22.258803327939315,0.75,,100.0,9,NONE,6.277307187304353,10.24350812872606,11.770019277776372,6.277307187304353,10.24350812872606,11.770019277776372,6.277307187304353,10.24350812872606,11.770019277776372,6.277307187304353,10.24350812872606,11.770019277776372,6.277307187304353,10.24350812872606,11.770019277776372,6.901699735079989,11.785364040299898,11.846743090394003,6.532795536573874,10.620633350478212,12.328293455578882,6.532795536573874,10.620633350478212,12.328293455578882,38.71077820791558,43.1027475542942,45.78140195652467,6.277307187304353,10.24350812872606,11.770019277776372,6.277307187304353,10.355162964286562,12.328293455578882,7.34381277798032,11.875266825331737,11.98936176508267,4,3,3,3,1,2,2,0,3,3,2,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00294,250,SCALE_PRIMARY_O00_V1,250.00000000000574,1,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,8.102721781238863,8.102721781238863,5.696277595141161,0.6385517177386032,,,,1,2.4999999999999427,0.0,,100.0,1,9.945307764725957,0.0,,100.0,1,24.614750188306513,0.0,,100.0,12,NONE,6.498081074126709,8.116186271252312,11.508633911267662,6.498081074126709,8.116186271252312,11.508633911267662,8.123338296462293,10.99223627333996,11.508633911267662,7.3589555101267985,10.61870278727996,11.508633911267662,7.3589555101267985,10.61870278727996,11.508633911267662,7.3589555101267985,10.61870278727996,11.508633911267662,14.514157799472216,19.44039798261364,23.730341021611203,14.514157799472216,19.44039798261364,23.730341021611203,45.04626030458428,50.363650887655645,52.18318262770971,7.3589555101267985,10.61870278727996,11.508633911267662,14.496739804217707,18.90967554614471,21.43536509619732,7.3589555101267985,10.61870278727996,11.508633911267662,1,0,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00295,250,SCALE_PRIMARY_O00_V1,249.999999999991,1,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,5.036275257029442,5.036275257029442,8.002277845205708,0.8970539406710907,,,,1,2.50000000000009,0.0,,100.0,1,7.843840934944792,0.0,,100.0,1,37.843840934945874,0.0,,100.0,9,NONE,6.742824882390493,10.290341496207681,12.384150361031518,6.742824882390493,10.290341496207681,12.384150361031518,9.76688928000172,12.647639203427934,12.834316224170305,12.60096994824234,14.511914075914367,14.593539925725995,12.60096994824234,14.511914075914367,14.593539925725995,12.60096994824234,14.511914075914367,14.593539925725995,17.234783328587078,22.41623163921854,23.493073282238445,17.234783328587078,22.41623163921854,23.493073282238445,48.97685288935224,54.02846089115029,54.28745876141327,12.60096994824234,14.511914075914367,14.593539925725995,12.60096994824234,15.203135454653907,17.641517570365547,7.542920471529918,12.3913110270473,12.419953691110427,1,0,0,0,0,0,0,0,0,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00296,250,SCALE_PRIMARY_O00_V1,249.9999999999791,2,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,10.617784125483183,13.222805635498318,2.9286904293301363,0.3283056826388956,13.874061013002102,13.874061013002102,,2,5.000000000000418,0.0,1.0,50.0,2,13.642112785367782,0.0,1.0,50.0,2,49.4624129234519,0.0,1.0,50.0,11,NONE,4.809918472546061,6.373444608777525,9.774590681094628,5.917996092184231,9.92412531884905,10.323861340878578,8.077659874353373,10.6981110551701,12.902245475894633,8.077659874353373,10.6981110551701,12.902245475894633,8.077659874353373,10.6981110551701,12.902245475894633,8.077659874353373,10.6981110551701,12.902245475894633,22.751322233944897,27.290195629411954,30.550300072846508,22.751322233944897,27.290195629411954,30.550300072846508,51.475603003504936,56.24133476578507,57.88643306202589,8.077659874353373,10.6981110551701,12.902245475894633,12.94317466959781,19.248204726167724,21.718948741938927,4.809918472546061,6.373444608777525,9.774590681094628,1,1,1,1,1,0,0,0,1,0,2,WELLS_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00297,250,SCALE_PRIMARY_O00_V1,249.99999999998994,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,9,NONE,10.436692246612068,12.88440962394826,15.144119106314296,10.436692246612068,12.88440962394826,15.144119106314296,10.436692246612068,12.88440962394826,15.144119106314296,10.436692246612068,12.88440962394826,15.144119106314296,10.436692246612068,12.88440962394826,15.144119106314296,10.436692246612068,12.88440962394826,15.144119106314296,21.66529654912868,26.74536563332869,28.336246886315205,21.66529654912868,26.74536563332869,28.336246886315205,54.1058170801763,59.22053739964697,59.79207553893424,10.436692246612068,12.88440962394826,15.144119106314296,16.493508535924423,19.77971633950094,22.284001270380536,10.436692246612068,13.586656353252485,15.144119106314296,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00298,250,SCALE_PRIMARY_O00_V1,249.9999999999939,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,9,NONE,9.850815797804144,14.48751656152522,14.672827877313765,9.850815797804144,14.48751656152522,14.672827877313765,9.850815797804144,14.48751656152522,14.672827877313765,9.850815797804144,14.48751656152522,14.672827877313765,9.850815797804144,14.48751656152522,14.672827877313765,9.850815797804144,14.48751656152522,14.672827877313765,17.75133333360128,20.43782378901312,21.999730401896898,17.75133333360128,20.43782378901312,21.999730401896898,57.7252902082268,62.78035600432971,64.26400224825814,9.850815797804144,14.48751656152522,14.672827877313765,9.850815797804144,14.48751656152522,14.672827877313765,9.856570272536842,14.592840686600898,14.678393538065764,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00299,250,SCALE_PRIMARY_O00_V1,249.99999999998994,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,12,NONE,12.260883941307155,16.04355849383162,17.370827226897838,12.260883941307155,16.054147378742343,17.370827226897838,12.260883941307155,16.054147378742343,17.370827226897838,12.260883941307155,16.054147378742343,17.370827226897838,12.260883941307155,16.054147378742343,17.370827226897838,12.260883941307155,16.054147378742343,17.370827226897838,13.209771066045352,16.367969969949236,18.978193568231514,13.209771066045352,16.367969969949236,18.978193568231514,65.57535923971989,71.38252268923056,73.49826176748468,15.234696104863673,20.503733322369605,22.2533537465054,12.261519697865218,16.054147378742343,17.37266479898569,15.182049375303633,20.56342335400948,22.49579590488225,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00300,250,SCALE_PRIMARY_O00_V1,249.99999999998994,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,9,NONE,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,13.196429190284302,16.683127257033007,18.96100066788735,67.61356427222123,70.86346197562696,72.51228460577236,24.646189572265296,28.584387812702584,29.6327163685892,13.196429190284302,16.683127257033007,18.96100066788735,25.05978090094211,29.165861092824215,29.6327163685892,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00301,250,SCALE_PRIMARY_O00_V1,249.99999999999787,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,11,NONE,17.328031824889074,22.56964973965029,23.03968180569944,17.328031824889074,22.56964973965029,23.03968180569944,17.328031824889074,22.56964973965029,23.03968180569944,17.328031824889074,22.56964973965029,23.03968180569944,17.328031824889074,22.56964973965029,23.03968180569944,17.328031824889074,22.56964973965029,23.03968180569944,18.630006224044102,22.56964973965029,23.03968180569944,18.630006224044102,22.56964973965029,23.03968180569944,53.03095358495418,59.27844185330107,61.06674998578264,32.624774422839835,34.98486565764623,36.959323865171775,17.328031824889074,22.56964973965029,23.03968180569944,28.18666410952421,29.77785716022576,31.815124948657697,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00302,250,SCALE_PRIMARY_O00_V1,249.9999999999968,1,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,15.504145222250063,15.504145222250063,5.000774430252311,0.5605859351350349,,,,1,2.500000000000032,0.0,,100.0,1,10.000000000000128,0.0,,100.0,1,20.731072240572402,0.0,,100.0,9,NONE,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,6.29111292133316,10.745990798667949,11.383212213958378,36.4931081545747,41.354357485515706,43.39814020447324,24.348980573585727,28.627001044155993,31.41144876182134,6.29111292133316,10.745990798667949,11.383212213958378,16.017053004377548,20.93350626442289,21.176936743270755,1,1,1,1,1,1,1,0,0,1,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS
