cell_id,scale_km2,grid_family,area_effective_km2,n_E01,metric_crs,classification_status,nn_global_median_km,nn_global_p90_km,mean_center_offset_km,mean_center_offset_norm_eqradius,nn_within_median_km,nn_within_p90_km,convex_hull_area_ratio,support_units_2p5km_n,support_area_2p5km_pct,redundancy_proxy_2p5km,entropy_norm_2p5km,dominance_2p5km_pct,support_units_5km_n,support_area_5km_pct,redundancy_proxy_5km,entropy_norm_5km,dominance_5km_pct,support_units_10km_n,support_area_10km_pct,redundancy_proxy_10km,entropy_norm_10km,dominance_10km_pct,gap_support_points_n,gap_support_fallback,gap_E01_median_km,gap_E01_p90_km,gap_E01_max_km,gap_E02_median_km,gap_E02_p90_km,gap_E02_max_km,gap_E03_median_km,gap_E03_p90_km,gap_E03_max_km,gap_E04_median_km,gap_E04_p90_km,gap_E04_max_km,gap_E05_median_km,gap_E05_p90_km,gap_E05_max_km,gap_E06_median_km,gap_E06_p90_km,gap_E06_max_km,gap_E07_median_km,gap_E07_p90_km,gap_E07_max_km,gap_E08_median_km,gap_E08_p90_km,gap_E08_max_km,gap_E09_median_km,gap_E09_p90_km,gap_E09_max_km,gap_E10_median_km,gap_E10_p90_km,gap_E10_max_km,gap_E11_median_km,gap_E11_p90_km,gap_E11_max_km,gap_E12_median_km,gap_E12_p90_km,gap_E12_max_km,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12
SCALE-1000-O00-00001,1000,SCALE_PRIMARY_O00_V1,1.403442840948098,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,0,REPRESENTATIVE_POINT,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,7.888991826531753,11.312360990048253,11.312360990048253,11.312360990048253,11.312360990048253,11.312360990048253,11.312360990048253,97.5094651077941,97.5094651077941,97.5094651077941,7.888991826531753,7.888991826531753,7.888991826531753,11.312360990048253,11.312360990048253,11.312360990048253,7.888991826531753,7.888991826531753,7.888991826531753,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-1000-O00-00002,1000,SCALE_PRIMARY_O00_V1,3.2102401934402494,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,0,REPRESENTATIVE_POINT,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,67.10550002089231,67.10550002089231,67.10550002089231,1.726066688868688,1.726066688868688,1.726066688868688,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,1.009788397034091,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-1000-O00-00003,1000,SCALE_PRIMARY_O00_V1,28.644078713813393,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,1,NONE,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,6.424187854182392,10.257877670688476,10.257877670688476,10.257877670688476,10.257877670688476,10.257877670688476,10.257877670688476,16.710920775971083,16.710920775971083,16.710920775971083,6.424187854182392,6.424187854182392,6.424187854182392,6.454031993502276,6.454031993502276,6.454031993502276,6.424187854182392,6.424187854182392,6.424187854182392,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-1000-O00-00004,1000,SCALE_PRIMARY_O00_V1,116.3289992636404,8,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.1805471785644251,3.088609206226481,3.3400770061576996,0.548892655874831,0.1805471785644251,3.088609206226481,0.12889716451166341,4,17.38558906282993,0.5,0.7743974703476993,62.5,3,42.684112970340706,0.625,0.8194483718728035,62.5,2,91.75841575317091,0.75,0.5435644431995964,87.5,5,NONE,3.0653795643130146,5.781764308022798,6.843170678813779,3.0653795643130146,5.781764308022798,6.843170678813779,3.0653795643130146,5.781764308022798,6.843170678813779,3.0653795643130146,5.781764308022798,6.843170678813779,3.0653795643130146,5.781764308022798,6.843170678813779,3.0653795643130146,5.781764308022798,6.843170678813779,6.911766490506237,10.37470710854222,11.668268087649595,6.911766490506237,10.37470710854222,11.668268087649595,101.09370857752484,101.43515599917141,101.51191188359049,3.0653795643130146,5.781764308022798,6.843170678813779,6.911766490506237,10.37470710854222,11.668268087649595,4.189654751836326,9.765667448792252,11.668268087649595,8,7,8,8,8,3,3,0,5,5,6,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,87.5,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,37.5,EVIDENCE_PRESENT,37.5,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,62.5,EVIDENCE_PRESENT,62.5,EVIDENCE_PRESENT,75.0,REVIEW_REQUIRED_PRESENT
SCALE-1000-O00-00005,1000,SCALE_PRIMARY_O00_V1,882.4241231835729,3,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.7449696223428567,9.9297660576743,12.520633419529,0.747072156903927,0.7449696223428567,19.26979329640291,0.010004482985662876,3,1.770436822854506,0.0,0.9999999999999998,33.33333333333333,2,4.144948781492921,0.33333333333333337,0.9182958340544894,66.66666666666666,2,12.644263116805757,0.33333333333333337,0.9182958340544894,66.66666666666666,35,NONE,9.683929099096778,18.167209630558006,20.18447370031345,9.683929099096778,18.167209630558006,20.18447370031345,9.683929099096778,18.167209630558006,20.18447370031345,9.683929099096778,18.167209630558006,20.18447370031345,9.683929099096778,18.167209630558006,20.18447370031345,9.683929099096778,18.167209630558006,20.18447370031345,10.017684826350786,18.68029995744269,20.18447370031345,10.017684826350786,18.68029995744269,20.18447370031345,81.41905766653454,95.9697705782539,96.54272250577624,13.77315225385867,19.098280508914137,22.07179524981861,10.017684826350786,18.68029995744269,20.18447370031345,10.017684826350786,18.618022923487167,20.18447370031345,3,3,3,3,3,3,3,0,1,3,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,33.3333,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT
SCALE-1000-O00-00006,1000,SCALE_PRIMARY_O00_V1,613.0405743186088,5,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.46068943418286945,11.631922389779458,14.225325451781643,1.0183393780052292,0.46068943418286945,19.870801342703913,0.007789746486379549,3,1.3671617813113468,0.4,0.8649735207179272,60.0,3,2.6551477920060185,0.4,0.8649735207179272,60.0,2,3.121909282109997,0.6,0.7219280948873623,80.0,22,NONE,13.890267364716522,16.475857386342813,18.231307342587453,13.890267364716522,16.475857386342813,18.231307342587453,13.890267364716522,16.475857386342813,18.231307342587453,13.890267364716522,16.475857386342813,18.231307342587453,13.890267364716522,16.475857386342813,18.231307342587453,13.890267364716522,16.475857386342813,18.231307342587453,13.976319916350336,16.55563051814971,18.991286226923457,16.86578995920521,22.908597350576013,25.600585217987003,51.09632095043892,61.03753741301595,61.89749890573665,17.814055004854353,22.904461811836743,25.056292348796447,16.832608824521476,22.908597350576013,25.600585217987003,13.890267364716522,17.976324585171806,18.991286226923457,5,5,5,5,5,2,1,0,2,2,4,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,40.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,80.0,REVIEW_REQUIRED_PRESENT
SCALE-1000-O00-00007,1000,SCALE_PRIMARY_O00_V1,457.10667930020054,13,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.7072458068784903,3.3564603410539955,9.525708919949253,0.7897024023916697,0.7072458068784903,3.3564603410539955,0.13715369354952847,6,7.480325873166295,0.5384615384615384,0.787222605120391,53.84615384615385,5,22.336348944643934,0.6153846153846154,0.7323395250202963,61.53846153846154,3,37.40386539739441,0.7692307692307692,0.7816596645276667,61.53846153846154,19,NONE,5.20012239518145,8.426210264280762,10.227120591529602,5.20012239518145,8.426210264280762,10.227120591529602,5.20012239518145,8.426210264280762,10.227120591529602,5.20012239518145,8.426210264280762,10.227120591529602,5.20012239518145,8.426210264280762,10.227120591529602,5.20012239518145,8.426210264280762,10.227120591529602,5.338328629178812,8.745859622747446,10.8839534626205,5.39063630745199,11.246773193306774,16.60971029571294,15.47871171772574,26.68365723265597,31.48879352840031,6.167381772406824,11.239527042136597,20.310144992418056,5.314406680126571,11.246773193306774,16.60971029571294,6.3648518921926,10.1054653930904,10.623483193163407,13,13,13,13,13,9,9,1,2,12,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,15.3846,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,7.6923,REVIEW_REQUIRED_PRESENT
SCALE-1000-O00-00008,1000,SCALE_PRIMARY_O00_V1,847.9687751622457,42,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.10645024069330111,1.1871046411681352,5.399547043624322,0.3286565828443523,0.10645024069330111,1.1871046411681352,0.4249677994239052,12,8.844665298630826,0.7142857142857143,0.8024647085071069,38.095238095238095,9,25.731668279059942,0.7857142857142857,0.7937948373358008,38.095238095238095,7,71.43156093764681,0.8333333333333334,0.8395751521217596,38.095238095238095,35,NONE,5.003267906640046,9.077087567469968,11.06684121244429,5.003267906640046,9.077087567469968,11.06684121244429,5.0275491665313226,9.077087567469968,11.06684121244429,5.003267906640046,9.077087567469968,11.06684121244429,5.003267906640046,9.077087567469968,11.06684121244429,5.003267906640046,9.077087567469968,11.06684121244429,6.849183106102887,12.368500325160277,18.076156483325995,6.849183106102887,12.368500325160277,18.076156483325995,19.87671722760731,29.255894688300735,31.084121878610183,5.946844891173875,12.115940724968318,16.976160356282946,6.620199276404755,12.188733563398745,18.076156483325995,5.399266181797249,9.388632338852192,11.06684121244429,41,39,41,41,39,12,12,0,19,20,22,WELLS_PRESENT,97.619,EVIDENCE_PRESENT,92.8571,EVIDENCE_PRESENT,97.619,EVIDENCE_PRESENT,97.619,EVIDENCE_PRESENT,92.8571,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,45.2381,EVIDENCE_PRESENT,47.619,EVIDENCE_PRESENT,52.381,REVIEW_REQUIRED_PRESENT
SCALE-1000-O00-00009,1000,SCALE_PRIMARY_O00_V1,899.0093507174565,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,34,NONE,21.80378063827387,31.35570753084381,37.745070846550696,21.80378063827387,31.35570753084381,37.745070846550696,21.80378063827387,31.35570753084381,37.745070846550696,21.80378063827387,31.35570753084381,37.745070846550696,21.80378063827387,31.35570753084381,37.745070846550696,21.80378063827387,31.35570753084381,37.745070846550696,26.061205534829192,36.10477458321676,41.96714522718333,26.061205534829192,36.10477458321676,41.96714522718333,102.75718442358743,113.05392737606236,118.24293749292931,21.80378063827387,31.35570753084381,37.745070846550696,26.06015102543006,36.10375782110238,41.9625341107381,23.58767569509247,32.8092649635745,38.063389997271045,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-1000-O00-00010,1000,SCALE_PRIMARY_O00_V1,1000.0000000000267,9,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,1.7525507718384636,6.711369922461827,4.834126674173478,0.27095237547696915,1.7525507718384636,6.711369922461827,0.1900027659731888,7,4.214270673073525,0.2222222222222222,0.9409583900892994,33.33333333333333,7,16.354391473797854,0.2222222222222222,0.9409583900892994,33.33333333333333,6,45.86678410989262,0.33333333333333337,0.935944697445866,33.33333333333333,42,NONE,7.474452438785862,15.075680492734062,20.022562847166647,7.474452438785862,15.075680492734062,20.022562847166647,7.474452438785862,15.075680492734062,20.022562847166647,7.474452438785862,15.075680492734062,20.022562847166647,7.474452438785862,15.075680492734062,20.022562847166647,7.474452438785862,15.075680492734062,20.022562847166647,9.084836653907054,15.361640013198551,20.074794988541072,9.084836653907054,15.361640013198551,20.074794988541072,72.76247637513957,84.46420959172876,88.55301245042627,8.179279396215415,15.075680492734062,20.022562847166647,9.084836653907054,15.316895124616616,20.074794988541072,8.6426277872557,15.474451572699282,20.022562847166647,9,9,9,9,9,3,3,0,6,4,4,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,66.6667,EVIDENCE_PRESENT,44.4444,EVIDENCE_PRESENT,44.4444,REVIEW_REQUIRED_PRESENT
