support_id,x_5880,y_5880,hydro_surface_unit,hydro_surface_domain,question_code,priority_code_100km2,priority_code_150km2,priority_code_250km2,priority_code_500km2,priority_code_1000km2,priority_exact_all_scales,priority_changes_across_scales_n,priority_min_code_across_scales,priority_max_code_across_scales,integrated_priority_calculated,method_version
SP5-0009-0100,4607500.0,7837500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0101,4607500.0,7842500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0102,4607500.0,7847500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0103,4607500.0,7852500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0104,4607500.0,7857500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0105,4607500.0,7862500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0106,4607500.0,7867500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0107,4607500.0,7872500.0,Formação Pantanal,Granular (Gr),Q02,0,2,0,0,2,False,3,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0108,4607500.0,7877500.0,Formação Pantanal,Granular (Gr),Q02,2,2,0,3,2,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0109,4607500.0,7882500.0,Formação Xaraiés,Cárstica (K),Q02,2,2,2,3,2,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0110,4607500.0,7887500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,2,2,2,3,2,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0114,4607500.0,7907500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0115,4607500.0,7912500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0116,4607500.0,7917500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0137,4607500.0,8022500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0139,4607500.0,8032500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0140,4607500.0,8037500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0141,4607500.0,8042500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0009-0142,4607500.0,8047500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0042,4612500.0,7547500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0043,4612500.0,7552500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0044,4612500.0,7557500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0045,4612500.0,7562500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0046,4612500.0,7567500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0047,4612500.0,7572500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0048,4612500.0,7577500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0049,4612500.0,7582500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0050,4612500.0,7587500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0051,4612500.0,7592500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0052,4612500.0,7597500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0053,4612500.0,7602500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0054,4612500.0,7607500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0055,4612500.0,7612500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0056,4612500.0,7617500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0057,4612500.0,7622500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0058,4612500.0,7627500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0059,4612500.0,7632500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0060,4612500.0,7637500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0061,4612500.0,7642500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0062,4612500.0,7647500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0063,4612500.0,7652500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0064,4612500.0,7657500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0065,4612500.0,7662500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0066,4612500.0,7667500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0067,4612500.0,7672500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0068,4612500.0,7677500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0069,4612500.0,7682500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0070,4612500.0,7687500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0071,4612500.0,7692500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0072,4612500.0,7697500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0073,4612500.0,7702500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0074,4612500.0,7707500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0075,4612500.0,7712500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0076,4612500.0,7717500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0077,4612500.0,7722500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0078,4612500.0,7727500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0079,4612500.0,7732500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0080,4612500.0,7737500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0081,4612500.0,7742500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0082,4612500.0,7747500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0083,4612500.0,7752500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0084,4612500.0,7757500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0085,4612500.0,7762500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0086,4612500.0,7767500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0087,4612500.0,7772500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0088,4612500.0,7777500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0089,4612500.0,7782500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0090,4612500.0,7787500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0091,4612500.0,7792500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0092,4612500.0,7797500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0093,4612500.0,7802500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0094,4612500.0,7807500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0095,4612500.0,7812500.0,Formação Pantanal,Granular (Gr),Q02,0,0,2,0,0,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0096,4612500.0,7817500.0,Formação Pantanal,Granular (Gr),Q02,0,0,2,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0097,4612500.0,7822500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0098,4612500.0,7827500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0099,4612500.0,7832500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0100,4612500.0,7837500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0101,4612500.0,7842500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0102,4612500.0,7847500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0103,4612500.0,7852500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0104,4612500.0,7857500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0105,4612500.0,7862500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0106,4612500.0,7867500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0107,4612500.0,7872500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,2,2,0,0,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0108,4612500.0,7877500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,2,2,2,3,2,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0109,4612500.0,7882500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,2,2,2,3,2,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0110,4612500.0,7887500.0,Grupo Corumbá,Cárstica (K),Q02,2,2,2,3,2,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0111,4612500.0,7892500.0,Grupo Corumbá,Cárstica (K),Q02,2,2,2,3,2,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0112,4612500.0,7897500.0,Formação Pantanal,Granular (Gr),Q02,0,2,0,3,2,False,4,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0113,4612500.0,7902500.0,Depósitos aluvionares,Granular (Gr),Q02,0,2,0,0,0,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0114,4612500.0,7907500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0115,4612500.0,7912500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0116,4612500.0,7917500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0117,4612500.0,7922500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0118,4612500.0,7927500.0,Grupo Corumbá,Cárstica (K),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0119,4612500.0,7932500.0,Grupo Corumbá,Cárstica (K),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0120,4612500.0,7937500.0,Grupo Corumbá,Cárstica (K),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0135,4612500.0,8012500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0136,4612500.0,8017500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0137,4612500.0,8022500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0138,4612500.0,8027500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0010-0139,4612500.0,8032500.0,Embasamento Indiferenciado,Fraturada (Fr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0043,4617500.0,7552500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0044,4617500.0,7557500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0045,4617500.0,7562500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0046,4617500.0,7567500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0047,4617500.0,7572500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0048,4617500.0,7577500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0049,4617500.0,7582500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0050,4617500.0,7587500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0051,4617500.0,7592500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0052,4617500.0,7597500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0053,4617500.0,7602500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0054,4617500.0,7607500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0055,4617500.0,7612500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0056,4617500.0,7617500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0057,4617500.0,7622500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0058,4617500.0,7627500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0059,4617500.0,7632500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0060,4617500.0,7637500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0061,4617500.0,7642500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0062,4617500.0,7647500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0063,4617500.0,7652500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0064,4617500.0,7657500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0065,4617500.0,7662500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0066,4617500.0,7667500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0067,4617500.0,7672500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0068,4617500.0,7677500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0069,4617500.0,7682500.0,Depósitos aluvionares,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0070,4617500.0,7687500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0071,4617500.0,7692500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0072,4617500.0,7697500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0073,4617500.0,7702500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0074,4617500.0,7707500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0075,4617500.0,7712500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0076,4617500.0,7717500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0077,4617500.0,7722500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0078,4617500.0,7727500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0011-0079,4617500.0,7732500.0,Formação Pantanal,Granular (Gr),Q02,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
