pih_cell_id,source_hex_id,area_nominal_km2,centroide_lon,centroide_lat,area_efetiva_ms_km2,percentual_hexagono_em_ms,celula_borda_estadual,fonte_limite,status,n_record,n_depth_positive,n_depth_present,n_aquifer_present,n_drilling_date_present,n_ne_present,n_nd_present,n_specific_yield_present,n_ph_present,n_ec_present,n_temperature_present,n_chemical_parameter_present,n_chemical_concentration_present,n_unique_wells,analysis_status,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12,E02_depth_median_m,E02_depth_p10_m,E02_depth_p90_m,E03_aquifer_n_unique,E04_zero_review_count,E05_zero_review_count,E07_test_types,E09_zero_review_count,E10_available_fields_median,E10_n_pH,E10_n_EC,E10_n_temperature,E10_n_chemical_parameter,E11_age_median_years,E11_age_p25_years,E11_age_p75_years,E12_comparison_statuses,cutoff_date
PIH-500-0125,HX500-5-13,500,-57.408344,-21.9792,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,1,1,1,1,0,1,0,1,0,0,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,1,1,1,0,0,0,0,1,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,60.0,60.0,60.0,1,0,0,,0,3.0,1,0,1,1,15.704,15.704,15.704,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
PIH-500-0126,HX500-6-13,500,-57.175684,-21.982946,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,5,5,5,2,5,5,5,5,4,4,4,3,3,5,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,5,5,2,5,5,5,1,1,0,4,1,4,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,80.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,80.0,REVIEW_REQUIRED_PRESENT,150.0,109.4,220.0,2,0,0,Rebaixamento:1,0,4.0,4,4,4,4,22.316,22.316,22.316,UNKNOWN:4,2026-08-29
PIH-500-0127,HX500-7-13,500,-56.943022,-21.98638,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,11,11,11,10,11,9,9,9,1,1,0,1,1,11,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,11,11,10,9,9,9,7,7,0,1,8,2,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,90.9091,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,9.0909,EVIDENCE_PRESENT,72.7273,EVIDENCE_PRESENT,18.1818,REVIEW_REQUIRED_PRESENT,90.0,80.0,105.0,2,1,0,Rebaixamento:7,0,3.0,1,1,0,1,24.5325,23.84625,28.97575,UNKNOWN:2,2026-08-29
PIH-500-0128,HX500-8-13,500,-56.710358,-21.989502,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,0,1,1,1,1,1,0,1,1,1,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,0,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,150.0,150.0,150.0,0,0,0,,0,3.0,1,0,1,1,,,,UNKNOWN:1,2026-08-29
PIH-500-0129,HX500-9-13,500,-56.477693,-21.992312,481.9123,96.38,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0130,HX500-10-13,500,-56.245027,-21.994809,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,4,3,3,0,3,3,3,3,3,3,3,2,2,4,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,4,3,0,3,3,3,0,0,0,3,0,4,WELLS_PRESENT,75.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,75.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,110.0,104.4,111.6,0,0,0,,0,4.0,3,3,3,3,,,,UNKNOWN:4,2026-08-29
PIH-500-0131,HX500-11-13,500,-56.012359,-21.996995,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,1,1,1,1,0,0,0,1,0,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,180.0,180.0,180.0,1,0,0,,0,4.0,1,1,1,1,,,,,2026-08-29
PIH-500-0132,HX500-12-13,500,-55.77969,-21.998868,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0133,HX500-13-13,500,-55.547021,-22.000429,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0134,HX500-14-13,500,-55.31435,-22.001678,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,2,2,2,2,2,2,2,1,1,1,1,1,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,2,2,2,2,2,1,1,0,1,2,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,100.0,84.0,116.0,1,0,0,Rebaixamento:1,0,4.0,1,1,1,1,16.1685,11.569749999999999,20.76725,,2026-08-29
PIH-500-0135,HX500-15-13,500,-55.081679,-22.002614,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,6,6,6,6,6,6,6,6,5,4,5,5,5,6,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,6,6,6,6,6,6,0,0,0,5,0,5,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,83.3333,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,83.3333,REVIEW_REQUIRED_PRESENT,100.0,78.0,110.0,2,0,0,,0,4.0,5,4,5,5,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:5,2026-08-29
PIH-500-0136,HX500-16-13,500,-54.849008,-22.003239,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,47,43,43,43,43,41,41,40,27,21,26,20,20,47,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,47,43,43,41,41,40,8,8,0,29,18,7,WELLS_PRESENT,91.4894,EVIDENCE_PRESENT,91.4894,EVIDENCE_PRESENT,87.234,EVIDENCE_PRESENT,87.234,EVIDENCE_PRESENT,85.1064,EVIDENCE_PRESENT,17.0213,EVIDENCE_PRESENT,17.0213,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,61.7021,EVIDENCE_PRESENT,38.2979,EVIDENCE_PRESENT,14.8936,REVIEW_REQUIRED_PRESENT,90.0,60.0,111.60000000000001,5,0,0,Rebaixamento:8,0,4.0,27,21,26,29,17.54,16.9095,22.869,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:3 | UNKNOWN:4,2026-08-29
PIH-500-0137,HX500-17-13,500,-54.616336,-22.003551,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,29,25,25,25,25,25,25,25,18,14,18,15,15,29,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,29,25,25,25,25,25,1,1,0,18,8,4,WELLS_PRESENT,86.2069,EVIDENCE_PRESENT,86.2069,EVIDENCE_PRESENT,86.2069,EVIDENCE_PRESENT,86.2069,EVIDENCE_PRESENT,86.2069,EVIDENCE_PRESENT,3.4483,EVIDENCE_PRESENT,3.4483,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,62.069,EVIDENCE_PRESENT,27.5862,EVIDENCE_PRESENT,13.7931,REVIEW_REQUIRED_PRESENT,118.0,79.4,188.8,2,0,0,Rebaixamento:1,0,4.0,18,14,18,18,16.3585,6.979,16.6945,UNKNOWN:4,2026-08-29
PIH-500-0138,HX500-18-13,500,-54.383664,-22.003551,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,13,5,5,5,5,5,5,5,4,4,3,3,3,13,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,13,5,5,5,5,5,1,1,0,4,1,8,WELLS_PRESENT,38.4615,EVIDENCE_PRESENT,38.4615,EVIDENCE_PRESENT,38.4615,EVIDENCE_PRESENT,38.4615,EVIDENCE_PRESENT,38.4615,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,30.7692,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,61.5385,REVIEW_REQUIRED_PRESENT,70.0,52.4,108.0,1,0,0,Rebaixamento:1,0,4.0,4,4,3,4,17.415,17.415,17.415,UNKNOWN:8,2026-08-29
PIH-500-0139,HX500-19-13,500,-54.150992,-22.003239,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,8,8,8,7,8,8,8,8,4,2,2,2,2,8,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,8,8,7,8,8,8,2,2,0,4,6,5,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,87.5,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,62.5,REVIEW_REQUIRED_PRESENT,96.5,70.0,120.0,2,0,0,Rebaixamento:2,0,3.0,4,2,2,4,21.387999999999998,18.012,32.138000000000005,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:4 | UNKNOWN:1,2026-08-29
PIH-500-0140,HX500-20-13,500,-53.918321,-22.002614,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,6,6,6,6,6,5,5,5,6,0,5,3,3,6,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,6,6,6,5,5,5,1,1,0,6,2,2,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,83.3333,EVIDENCE_PRESENT,16.6667,EVIDENCE_PRESENT,16.6667,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,REVIEW_REQUIRED_PRESENT,627.0,148.0,715.0,3,0,0,Rebaixamento:1,0,3.0,6,0,5,6,16.616,16.497,16.735,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:2,2026-08-29
PIH-500-0141,HX500-21-13,500,-53.68565,-22.001678,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,1,1,1,1,1,1,1,1,1,1,1,1,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,1,1,1,1,1,0,0,0,1,0,2,WELLS_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,100.0,100.0,100.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:1,2026-08-29
PIH-500-0142,HX500-22-13,500,-53.452979,-22.000429,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,11,11,11,11,11,11,11,10,11,7,10,6,6,11,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,11,11,11,11,11,10,2,2,0,11,7,4,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,90.9091,EVIDENCE_PRESENT,18.1818,EVIDENCE_PRESENT,18.1818,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,36.3636,REVIEW_REQUIRED_PRESENT,95.0,61.4,120.0,2,0,0,Rebaixamento:2,0,4.0,11,7,10,11,16.991,16.909,17.021,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:4,2026-08-29
PIH-500-0143,HX500-23-13,500,-53.22031,-21.998868,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0144,HX500-24-13,500,-52.987641,-21.996995,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0145,HX500-25-13,500,-52.754973,-21.994809,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0146,HX500-26-13,500,-52.522307,-21.992312,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,4,4,4,2,4,3,3,3,3,2,1,2,2,4,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,4,4,2,3,3,3,1,1,0,3,1,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,75.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,75.0,REVIEW_REQUIRED_PRESENT,129.5,126.6,141.15,2,0,0,Escalonado:1,0,3.0,3,2,1,3,42.847,42.847,42.847,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:2,2026-08-29
PIH-500-0147,HX500-27-13,500,-52.289642,-21.989502,192.8145,38.56,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0148,HX500-3-14,500,-57.985493,-21.780647,109.0841,21.82,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0149,HX500-4-14,500,-57.753138,-21.785157,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-500-0150,HX500-5-14,500,-57.52078,-21.789357,500.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
