well_id,municipality,hydro_unit,domain,layer_code,layer_name,depth_m,vertical_metadata_n,capture_interval_status
3500065054,Dourados,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,600.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053084,Miranda,Grupo Cuiaba,Fraturada,V03,Tipo de penetração documentado,30.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027119,Caarapó,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026917,Três Lagoas,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,34.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027282,Chapadão do Sul,Formação Cachoeirinha,Granular,V03,Tipo de penetração documentado,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045668,Corguinho,Formação Aquidauana,Granular,V03,Tipo de penetração documentado,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045682,Iguatemi,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,160.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053090,Maracaju,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,105.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065040,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,96.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065045,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,48.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065046,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,90.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065047,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,100.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065060,Ivinhema,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,100.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065072,Selvíria,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,96.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065009,Aral Moreira,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,130.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500068739,Ribas do Rio Pardo,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,74.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023356,Sete Quedas,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023368,Caarapó,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045694,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,116.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023202,Anastácio,Formação Botucatu,Granular,V03,Tipo de penetração documentado,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023355,Sete Quedas,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023312,Inocência,Grupo Bauru,Granular,V03,Tipo de penetração documentado,115.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045662,Três Lagoas,Grupo Caiuá,Granular,V03,Tipo de penetração documentado,200.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045700,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,78.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500030618,Bonito,Grupo Cuiaba,Fraturada,V03,Tipo de penetração documentado,35.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065096,Camapuã,Formação Botucatu,Granular,V03,Tipo de penetração documentado,23.65,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065031,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,65.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065039,Campo Grande,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,560.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045691,Sidrolândia,Formação Serra Geral,Fraturada,V03,Tipo de penetração documentado,120.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053083,Miranda,Grupo Cuiaba,Fraturada,V03,Tipo de penetração documentado,38.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
