well_id,longitude,latitude,sgb2024_unit_aflorante,hydrolithologic_domain,depth_positive,depth_m,formation_documented,formation,penetration_type_documented,penetration_type,hydraulic_condition_documented,hydraulic_condition,capture_type_documented,capture_type,diameter_documented,diameter_raw,top_base_raw_coherent,top_raw_m,base_raw_m,top_base_raw_thickness_m,explicit_profile_documented,vertical_metadata_n,vertical_documentation_state,capture_interval_status,test_dated,test_date,chemistry_dated,chemistry_date,level_measurement_dated,level_measurement_date,level_measurement_raw,dated_evidence_any,dated_domains_n,dated_domains,dated_distinct_dates_n,earliest_evidence_date,latest_evidence_date,latest_evidence_age_years,evidence_date_span_years,rimas_status_current,rimas_registered,temporal_documentation_state,time_series_status
3500065054,-54.69222199999996,-22.19166699999994,Formação Serra Geral,Fraturada,True,600.0,False,,True,Parcial,True,Semi-Confinado,False,,True,"355,6",True,412.0,600.0,188.0,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2014-09-29,True,2016-10-24,False,,,True,2,QUIMICA|TESTE,2,2014-09-29,2016-10-24,9.845513597130672,2.069857697283312,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053084,-56.28333299999997,-20.143332999999927,Grupo Cuiaba,Fraturada,True,30.0,True,Formação Pantanal,True,Total,True,Livre,True,Única,True,"152,4",True,12.0,30.0,18.0,False,6,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-01-01,True,2009-09-22,False,,,True,2,QUIMICA|TESTE,2,2009-01-01,2009-09-22,16.93395483822392,0.722807449844966,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027119,-54.82416699999993,-22.642499999999927,Grupo Caiuá,Granular,True,150.0,True,Formação Serra Geral,True,Total,True,Livre,True,Única,True,"203,2",True,23.0,150.0,127.0,False,6,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-08-27,True,2009-07-20,False,,,True,2,QUIMICA|TESTE,2,2009-07-20,2009-08-27,17.00514042040562,0.10404046626556329,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026917,-51.839166999999975,-20.97083299999997,Grupo Caiuá,Granular,True,34.0,True,"Formação Serra Geral, Grupo São Bento",True,Parcial,True,Semi-Livre,True,Simultânea,True,"152,4",True,7.0,34.0,27.0,False,6,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2008-01-01,True,2008-01-08,False,,,True,2,QUIMICA|TESTE,2,2008-01-01,2008-01-08,18.63967090357776,0.019165349048919554,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027282,-52.62555599999996,-18.807777999999928,Formação Cachoeirinha,Granular,True,100.0,True,Formação Cachoeirinha,True,Total,True,Livre,True,Única,False,,True,57.0,100.0,43.0,False,5,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-10-06,True,2010-05-10,False,,,True,2,QUIMICA|TESTE,2,2009-10-06,2010-05-10,16.304236226616563,0.5913879135095177,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045668,-55.08277799999996,-19.677221999999972,Formação Aquidauana,Granular,True,90.0,True,Formação Aquidauana,True,Total,True,Livre,True,Única,False,,True,54.0,90.0,36.0,False,5,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2010-09-18,True,2010-10-03,False,,,True,2,QUIMICA|TESTE,2,2010-09-18,2010-10-03,15.90450180359624,0.04106860510482761,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045682,-54.57472199999995,-23.67972199999997,Grupo Caiuá,Granular,True,160.0,True,Grupo Caiuá,True,Total,True,Livre,True,Única,False,,True,6.5,160.0,153.5,False,5,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2008-01-01,True,2014-02-18,False,,,True,2,QUIMICA|TESTE,2,2008-01-01,2014-02-18,12.525924556972422,6.132911695654257,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053090,-55.194999999999936,-21.613888999999972,Formação Serra Geral,Fraturada,True,105.0,True,Formação Botucatu,True,Parcial,True,Confinado,True,Única,False,,True,92.0,105.0,13.0,False,5,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2008-01-01,True,2008-06-12,False,,,True,2,QUIMICA|TESTE,2,2008-01-01,2008-06-12,18.212557410487552,0.4462788421391267,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065040,-54.61638899999997,-20.46222199999994,Formação Serra Geral,Fraturada,True,96.0,False,,True,Parcial,True,Livre,False,,True,"152,4",True,4.0,96.0,92.0,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2014-11-12,True,2016-01-21,False,,,True,2,QUIMICA|TESTE,2,2014-11-12,2016-01-21,10.60391383806649,1.1909895480400008,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065045,-54.716388999999936,-20.468610999999953,Formação Serra Geral,Fraturada,True,48.0,False,,True,Parcial,True,Livre,False,,True,"101,6",True,15.0,48.0,33.0,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2016-01-22,True,2016-02-01,False,,,True,2,QUIMICA|TESTE,2,2016-01-22,2016-02-01,10.573796860989617,0.027379070069885075,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065046,-54.67277799999994,-20.44222199999996,Formação Serra Geral,Fraturada,True,90.0,False,,True,Parcial,True,Livre,False,,True,"152,4",True,26.3,90.0,63.7,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2016-04-14,True,2016-12-12,False,,,True,2,QUIMICA|TESTE,2,2016-04-14,2016-12-12,9.711356153788236,0.6625734956912188,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065047,-54.74916699999994,-20.484166999999957,Formação Serra Geral,Fraturada,True,100.0,False,,True,Parcial,True,Livre,False,,True,254,True,18.0,100.0,82.0,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2016-06-10,True,2016-09-29,False,,,True,2,QUIMICA|TESTE,2,2016-06-10,2016-09-29,9.913961272305386,0.30390767777572436,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065060,-53.84249999999997,-22.338888999999938,Grupo Caiuá,Granular,True,100.0,False,,True,Parcial,True,Livre,False,,True,"152,4",True,3.0,100.0,97.0,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2016-07-09,True,2016-06-14,False,,,True,2,QUIMICA|TESTE,2,2016-06-14,2016-07-09,10.138469646878443,0.06844767517471269,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065072,-51.426943999999935,-20.361943999999937,Grupo Caiuá,Granular,True,96.0,False,,True,Parcial,True,Livre,False,,True,"203,2",True,30.0,96.0,66.0,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2016-02-02,True,2016-02-16,False,,,True,2,QUIMICA|TESTE,2,2016-02-02,2016-02-16,10.53272825588479,0.03833069809783911,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023027,-54.35972199999998,-18.64027699999997,Formação Palermo,Granular,True,78.5,True,Formação Caiuá,False,,False,,False,,False,,False,0.0,78.5,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,1990-02-10,True,2004-08-02,False,,,True,2,QUIMICA|TESTE,2,1990-02-10,2004-08-02,22.073006290341347,14.47531434594824,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065009,-55.634721999999954,-22.944166999999936,Formação Serra Geral,Fraturada,True,130.0,False,,True,Parcial,True,Livre,True,Única,True,"203,2",True,30.0,130.0,100.0,False,5,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,1980-07-07,True,2016-01-26,False,,,True,2,QUIMICA|TESTE,2,1980-07-07,2016-01-26,10.590224303031547,35.55446039275276,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500068739,-53.29814399999998,-20.012241999999958,Grupo Caiuá,Granular,True,74.0,True,Formação Caiuá,True,Parcial,True,Livre,True,Única,False,,False,0.0,74.0,,False,4,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2023-04-26,False,,False,,,True,1,TESTE,1,2023-04-26,2023-04-26,3.3429844555329677,0.0,Rimas,True,EVIDENCIA_DATADA_UM_DOMINIO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500071611,-54.306221999999934,-22.542666999999938,Grupo Caiuá,Granular,True,70.0,False,,False,,False,,False,,False,,False,,,,False,0,PROFUNDIDADE_APENAS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500071605,-55.01655599999998,-23.967555999999945,Grupo Caiuá,Granular,True,100.0,False,,False,,False,,False,,False,,False,,,,False,0,PROFUNDIDADE_APENAS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500071514,-51.74865599999998,-20.84818299999995,Grupo Caiuá,Granular,True,100.0,False,,False,,False,,False,,False,,False,,,,False,0,PROFUNDIDADE_APENAS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500070919,-54.06936699999994,-23.53314699999993,Grupo Caiuá,Granular,True,80.0,False,,False,,False,,False,,False,,False,,,,False,0,PROFUNDIDADE_APENAS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500070840,-55.828307999999936,-21.15839699999998,Formação Botucatu,Granular,True,60.0,False,,False,,False,,False,,False,,False,,,,False,0,PROFUNDIDADE_APENAS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500069727,-54.83758299999994,-22.08438899999993,Formação Serra Geral,Fraturada,True,46.0,False,,False,,False,,False,,False,,False,,,,False,0,PROFUNDIDADE_APENAS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026934,-54.17444399999994,-22.464721999999938,Grupo Caiuá,Granular,True,60.0,True,Formação Caiuá,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2008-10-02,True,2008-10-10,False,,,True,2,QUIMICA|TESTE,2,2008-10-02,2008-10-10,17.88400856964893,0.021903256055908062,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026935,-53.371110999999985,-22.277221999999938,Grupo Caiuá,Granular,True,75.0,True,Formação Caiuá,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2006-09-29,True,2009-01-26,False,,,True,2,QUIMICA|TESTE,2,2006-09-29,2009-01-26,17.588314612894173,2.3272209559402315,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026939,-53.37944399999998,-22.284999999999968,Grupo Caiuá,Granular,True,120.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2008-09-22,True,2008-06-25,False,,,True,2,QUIMICA|TESTE,2,2008-06-25,2008-09-22,17.933290895774725,0.24367372362197717,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026957,-54.81555599999996,-22.59555599999993,Grupo Caiuá,Granular,True,150.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-02-12,True,2009-03-20,False,,,True,2,QUIMICA|TESTE,2,2009-02-12,2009-03-20,17.44320554152378,0.09856465225158627,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026979,-54.36694399999993,-21.94805599999995,Formação Serra Geral,Fraturada,True,50.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-02-16,True,2009-03-30,False,,,True,2,QUIMICA|TESTE,2,2009-02-16,2009-03-30,17.415826471453897,0.11499209429351732,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026997,-51.16999999999996,-19.700832999999932,Grupo Bauru,Granular,True,58.0,True,Formação Vale do Rio do Peixe,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-08-01,True,2009-08-24,False,,,True,2,QUIMICA|TESTE,2,2009-08-01,2009-08-24,17.013354141426586,0.06297186116073568,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027019,-54.381110999999976,-21.452777999999967,Formação Serra Geral,Fraturada,True,110.0,True,"Formação Serra Geral, Grupo São Bento",False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-11-05,True,2009-10-14,False,,,True,2,QUIMICA|TESTE,2,2009-10-14,2009-11-05,16.813486929916426,0.06023395415374717,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027044,-51.66555599999998,-20.765555999999947,Formação Serra Geral,Fraturada,True,32.0,True,Formação Caiuá,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-07-27,True,2008-08-20,False,,,True,2,QUIMICA|TESTE,2,2008-08-20,2009-07-27,17.090015537622264,0.9336262893830811,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027149,-55.100832999999966,-21.654166999999973,Formação Serra Geral,Fraturada,True,85.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-12-30,True,2009-12-21,False,,,True,2,QUIMICA|TESTE,2,2009-12-21,2009-12-30,16.662902044532057,0.024641163062896567,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027154,-54.04833299999996,-19.513332999999932,Formação Botucatu,Granular,True,160.0,True,Formação Piramboia,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-08-27,False,,False,,,True,1,TESTE,1,2009-08-27,2009-08-27,17.00514042040562,0.0,Siagas,False,EVIDENCIA_DATADA_UM_DOMINIO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027162,-54.549721999999974,-21.807777999999928,Formação Serra Geral,Fraturada,True,95.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-08-27,True,2009-08-31,False,,,True,2,QUIMICA|TESTE,2,2009-08-27,2009-08-31,16.994188792377667,0.010951628027954031,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027173,-51.66416699999996,-20.776943999999958,Formação Serra Geral,Fraturada,True,91.5,True,Formação Santo Anastácio,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-10-06,True,2009-11-09,False,,,True,2,QUIMICA|TESTE,2,2009-10-06,2009-11-09,16.802535301888472,0.09308883823760926,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027176,-51.737499999999955,-20.77249999999998,Grupo Caiuá,Granular,True,180.0,True,Formação Santo Anastácio,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-10-06,False,,False,,,True,1,TESTE,1,2009-10-06,2009-10-06,16.89562414012608,0.0,Siagas,False,EVIDENCIA_DATADA_UM_DOMINIO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027212,-55.622221999999965,-22.94888899999995,Formação Serra Geral,Fraturada,True,213.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-10-06,False,,False,,,True,1,TESTE,1,2009-10-06,2009-10-06,16.89562414012608,0.0,Siagas,False,EVIDENCIA_DATADA_UM_DOMINIO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027286,-51.299721999999974,-20.088610999999958,Grupo Caiuá,Granular,True,82.0,True,Formação Caiuá,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-10-15,True,2009-05-13,False,,,True,2,QUIMICA|TESTE,2,2009-05-13,2009-10-15,16.870982977063182,0.4243755860832187,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027294,-51.71138899999994,-20.797221999999977,Grupo Caiuá,Granular,True,120.0,True,Formação Santo Anastácio,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-10-06,False,,False,,,True,1,TESTE,1,2009-10-06,2009-10-06,16.89562414012608,0.0,Siagas,False,EVIDENCIA_DATADA_UM_DOMINIO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045287,-51.66555599999998,-20.65861099999995,Formação Serra Geral,Fraturada,True,50.0,True,Formação Caiuá,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-07-25,True,2009-06-29,False,,,True,2,QUIMICA|TESTE,2,2009-06-29,2009-07-25,17.09549135163624,0.07118558218170119,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045398,-55.17944399999993,-21.578055999999947,Formação Serra Geral,Fraturada,True,130.0,True,Formação Serra Geral,False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-12-29,True,2009-12-21,False,,,True,2,QUIMICA|TESTE,2,2009-12-21,2009-12-29,16.665639951539045,0.021903256055908062,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045626,-54.59249999999997,-20.44972199999995,Formação Serra Geral,Fraturada,True,120.0,True,"Formação Serra Geral, Grupo São Bento",False,,False,,False,,False,,False,0.0,0.0,,False,1,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2009-06-09,True,2009-10-13,False,,,True,2,QUIMICA|TESTE,2,2009-06-09,2009-10-13,16.876458791077162,0.34497628288055193,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023356,-55.05638799999997,-23.968332999999973,Grupo Caiuá,Granular,True,150.0,True,Formação Serra Geral,True,PARCIAL,True,LIVRE,True,ÚNICA,True,"203,2",True,10.0,150.0,140.0,False,6,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,1981-03-18,True,1981-03-30,False,,,True,2,QUIMICA|TESTE,2,1981-03-18,1981-03-30,45.416401431925365,0.03285488408386209,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023368,-54.81583299999994,-22.641943999999967,Grupo Caiuá,Granular,True,150.0,True,Formação Serra Geral,True,PARCIAL,True,LIVRE,True,ÚNICA,True,"203,2",True,40.0,150.0,110.0,False,6,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,1980-12-02,True,1980-12-09,False,,,True,2,QUIMICA|TESTE,2,1980-12-02,1980-12-09,45.72030910970109,0.019165349048919554,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045694,-54.670555999999976,-20.534999999999968,Formação Serra Geral,Fraturada,True,116.0,True,"Formação Serra Geral, Grupo São Bento",True,Parcial,True,Semi-Livre,True,Única,False,,True,9.3,116.0,106.7,False,5,PROFUNDIDADE_MAIS_METADADOS,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,True,2008-01-01,True,2006-03-15,False,,,True,2,QUIMICA|TESTE,2,2006-03-15,2008-01-01,18.658836252626678,1.7988049035914495,Siagas,False,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045414,-55.226943999999946,-21.334721999999942,Formação Serra Geral,Fraturada,False,,False,,False,,False,,False,,False,,False,0.0,0.0,,False,0,SEM_PROFUNDIDADE_POSITIVA,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045544,-54.63611099999997,-19.277499999999975,Grupo Bauru,Granular,False,,False,,False,,False,,False,,False,,False,0.0,0.0,,False,0,SEM_PROFUNDIDADE_POSITIVA,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045560,-54.841110999999955,-22.067777999999976,Formação Serra Geral,Fraturada,False,,False,,False,,False,,False,,False,,False,0.0,0.0,,False,0,SEM_PROFUNDIDADE_POSITIVA,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045370,-51.53583299999997,-20.071943999999974,Grupo Caiuá,Granular,False,,False,,False,,False,,False,,False,,False,0.0,0.0,,False,0,SEM_PROFUNDIDADE_POSITIVA,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,False,,False,,False,,,False,0,,0,,,,,Siagas,False,UNKNOWN_SEM_EVIDENCIA_DATADA,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
