well_id,municipality,hydro_unit,domain,layer_code,layer_name,depth_m,vertical_metadata_n,capture_interval_status
3500045646,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022824,Terenos,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,181.5,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022816,Sidrolândia,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,440.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022567,Costa Rica,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,93.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022930,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,501.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045612,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,130.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045709,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,139.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027253,Amambai,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,160.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045662,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,200.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500030618,Bonito,Grupo Cuiaba,Fraturada,V02,Formação do poço documentada,35.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027250,Dois Irmãos do Buriti,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,126.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027261,Naviraí,Grupo Caiuá,Granular,V02,Formação do poço documentada,125.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027264,Nova Andradina,Grupo Caiuá,Granular,V02,Formação do poço documentada,131.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027270,Aquidauana,Formação Aquidauana,Granular,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053083,Miranda,Grupo Cuiaba,Fraturada,V02,Formação do poço documentada,38.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053086,Miranda,Formação Pantanal,Granular,V02,Formação do poço documentada,40.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026918,Ivinhema,Grupo Caiuá,Granular,V02,Formação do poço documentada,80.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027077,Caarapó,Grupo Caiuá,Granular,V02,Formação do poço documentada,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045703,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,138.26,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045711,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,162.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023242,Figueirão,Formação Botucatu,Granular,V02,Formação do poço documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500068743,Paranaíba,Grupo Bauru,Granular,V02,Formação do poço documentada,60.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500068742,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,76.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022591,Coxim,Formação Furnas,Granular,V02,Formação do poço documentada,156.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026944,Ivinhema,Grupo Caiuá,Granular,V02,Formação do poço documentada,80.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026950,Naviraí,Grupo Caiuá,Granular,V02,Formação do poço documentada,70.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026951,Glória de Dourados,Grupo Caiuá,Granular,V02,Formação do poço documentada,58.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027020,Angélica,Grupo Caiuá,Granular,V02,Formação do poço documentada,116.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027043,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,40.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027145,Nova Andradina,Grupo Caiuá,Granular,V02,Formação do poço documentada,106.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027199,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,126.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027213,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,174.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027214,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,83.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027215,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,94.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045422,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,120.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053093,Pedro Gomes,Formação Cachoeirinha,Granular,V02,Formação do poço documentada,120.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023386,Nova Andradina,Grupo Caiuá,Granular,V02,Formação do poço documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045692,Ponta Porã,Grupo Caiuá,Granular,V02,Formação do poço documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023143,Amambai,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,148.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026991,Laguna Carapã,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,110.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023279,Bataguassu,Grupo Caiuá,Granular,V02,Formação do poço documentada,94.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023327,Chapadão do Sul,Formação Cachoeirinha,Granular,V02,Formação do poço documentada,145.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023357,Sete Quedas,Grupo Caiuá,Granular,V02,Formação do poço documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023307,Inocência,Grupo Bauru,Granular,V02,Formação do poço documentada,216.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027240,Angélica,Grupo Caiuá,Granular,V02,Formação do poço documentada,350.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045154,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,50.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053094,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,215.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022863,Maracaju,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,230.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022883,Maracaju,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,198.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027069,Maracaju,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,230.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500067709,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,181.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023250,Camapuã,Formação Botucatu,Granular,V02,Formação do poço documentada,160.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045663,Ivinhema,Grupo Caiuá,Granular,V02,Formação do poço documentada,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023053,Ponta Porã,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,5.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027258,Caracol,Embasamento Indiferenciado,Fraturada,V02,Formação do poço documentada,83.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023138,Amambai,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027167,Anaurilândia,Grupo Caiuá,Granular,V02,Formação do poço documentada,118.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023358,Iguatemi,Grupo Caiuá,Granular,V02,Formação do poço documentada,92.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026925,Três Lagoas,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,80.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026970,São Gabriel do Oeste,Grupo Bauru,Granular,V02,Formação do poço documentada,80.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026938,Nova Andradina,Grupo Caiuá,Granular,V02,Formação do poço documentada,100.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026972,Chapadão do Sul,Formação Cachoeirinha,Granular,V02,Formação do poço documentada,100.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027094,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,60.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027313,Aral Moreira,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023150,Amambai,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,140.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023136,Laguna Carapã,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023237,São Gabriel do Oeste,Formação Botucatu,Granular,V02,Formação do poço documentada,135.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023244,Camapuã,Formação Botucatu,Granular,V02,Formação do poço documentada,136.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023245,Camapuã,Formação Botucatu,Granular,V02,Formação do poço documentada,110.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023236,São Gabriel do Oeste,Grupo Bauru,Granular,V02,Formação do poço documentada,83.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023343,Nioaque,Formação Botucatu,Granular,V02,Formação do poço documentada,86.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023379,Glória de Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,82.2,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045606,Caarapó,Grupo Caiuá,Granular,V02,Formação do poço documentada,722.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022488,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,168.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022506,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,106.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022996,Camapuã,Formação Botucatu,Granular,V02,Formação do poço documentada,120.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026837,Aparecida do Taboado,Grupo Caiuá,Granular,V02,Formação do poço documentada,52.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500028111,Ribas do Rio Pardo,Grupo Caiuá,Granular,V02,Formação do poço documentada,50.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500034022,Figueirão,Formação Botucatu,Granular,V02,Formação do poço documentada,60.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022485,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,110.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022497,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,100.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022502,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,117.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022513,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,180.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022529,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,122.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022547,Ivinhema,Grupo Caiuá,Granular,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022549,Ivinhema,Grupo Caiuá,Granular,V02,Formação do poço documentada,131.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022552,Nova Andradina,Grupo Caiuá,Granular,V02,Formação do poço documentada,122.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022559,Taquarussu,Grupo Caiuá,Granular,V02,Formação do poço documentada,71.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022583,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,86.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022608,Chapadão do Sul,Formação Cachoeirinha,Granular,V02,Formação do poço documentada,135.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022620,Ponta Porã,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,112.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022634,Naviraí,Grupo Caiuá,Granular,V02,Formação do poço documentada,125.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022671,Anaurilândia,Grupo Caiuá,Granular,V02,Formação do poço documentada,118.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022713,Laguna Carapã,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,158.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022718,Naviraí,Grupo Caiuá,Granular,V02,Formação do poço documentada,97.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022724,Naviraí,Grupo Caiuá,Granular,V02,Formação do poço documentada,128.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022744,Ponta Porã,Grupo Caiuá,Granular,V02,Formação do poço documentada,100.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022745,Ponta Porã,Grupo Caiuá,Granular,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022746,Ponta Porã,Grupo Caiuá,Granular,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022757,Anastácio,Formação Aquidauana,Granular,V02,Formação do poço documentada,220.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022763,Aquidauana,Formação Aquidauana,Granular,V02,Formação do poço documentada,120.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022769,Aquidauana,Formação Aquidauana,Granular,V02,Formação do poço documentada,112.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022777,Caracol,Embasamento Indiferenciado,Fraturada,V02,Formação do poço documentada,101.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022785,Dois Irmãos do Buriti,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,126.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022790,Jardim,Formação Aquidauana,Granular,V02,Formação do poço documentada,450.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022839,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,80.5,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022841,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,113.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022845,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022847,Fátima do Sul,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,26.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022848,Fátima do Sul,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,92.3,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022866,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,100.5,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022869,Fátima do Sul,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,115.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022881,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,94.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022888,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,133.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022896,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,145.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022898,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,135.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022899,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022915,Campo Grande,Grupo Caiuá,Granular,V02,Formação do poço documentada,180.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022924,Campo Grande,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,84.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022958,Três Lagoas,Grupo Caiuá,Granular,V02,Formação do poço documentada,120.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500022972,Bataguassu,Depósitos aluvionares,Granular,V02,Formação do poço documentada,94.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023021,Eldorado,Grupo Caiuá,Granular,V02,Formação do poço documentada,157.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023038,Dourados,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,150.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023084,Bonito,Grupo Cuiaba,Fraturada,V02,Formação do poço documentada,20.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023116,Rio Brilhante,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,120.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023117,Rio Brilhante,Formação Serra Geral,Fraturada,V02,Formação do poço documentada,135.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023118,Nioaque,Formação Botucatu,Granular,V02,Formação do poço documentada,130.0,1,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
