well_id,municipality,hydro_unit,domain,layer_code,layer_name,latest_evidence_date,latest_evidence_age_years,dated_domains_n,time_series_status
3500026957,Caarapó,Grupo Caiuá,Granular,T02,Evidência química datada,2009-03-20,17.44320554152378,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026979,Dourados,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-03-30,17.415826471453897,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026997,Paranaíba,Grupo Bauru,Granular,T02,Evidência química datada,2009-08-24,17.013354141426586,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027019,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-11-05,16.813486929916426,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027044,Três Lagoas,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-07-27,17.090015537622264,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027149,Maracaju,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-12-30,16.662902044532057,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027162,Rio Brilhante,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-08-31,16.994188792377667,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027173,Três Lagoas,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-11-09,16.802535301888472,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027286,Aparecida do Taboado,Grupo Caiuá,Granular,T02,Evidência química datada,2009-10-15,16.870982977063182,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045287,Três Lagoas,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-07-25,17.09549135163624,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045398,Maracaju,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-12-29,16.665639951539045,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045626,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-10-13,16.876458791077162,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023356,Sete Quedas,Grupo Caiuá,Granular,T02,Evidência química datada,1981-03-30,45.416401431925365,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023368,Caarapó,Grupo Caiuá,Granular,T02,Evidência química datada,1980-12-09,45.72030910970109,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045694,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-01-01,18.658836252626678,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027045,Aparecida do Taboado,Grupo Bauru,Granular,T02,Evidência química datada,2009-08-28,17.002402513398632,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022928,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2003-08-20,23.02579792877335,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045646,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2011-01-12,15.627973195890402,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022824,Terenos,Formação Serra Geral,Fraturada,T02,Evidência química datada,2004-07-28,22.086695825376292,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022816,Sidrolândia,Formação Serra Geral,Fraturada,T02,Evidência química datada,2004-12-01,21.741719542495737,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022567,Costa Rica,Formação Serra Geral,Fraturada,T02,Evidência química datada,2003-03-18,23.450173514856566,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022930,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2003-08-20,23.02579792877335,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045612,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2010-11-22,15.767606453246815,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045709,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2012-07-05,14.149503412116607,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045635,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2006-12-27,19.671861845212426,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026937,Jateí,Grupo Caiuá,Granular,T02,Evidência química datada,2009-03-20,17.44320554152378,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045640,Nova Andradina,Grupo Caiuá,Granular,T02,Evidência química datada,2008-07-23,18.100303223201024,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045639,Três Lagoas,Depósitos aluvionares,Granular,T02,Evidência química datada,2008-10-31,17.826512522502174,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045662,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2010-09-16,15.951046222715044,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045671,Miranda,Grupo Cuiaba,Fraturada,T02,Evidência química datada,2009-09-22,16.93395483822392,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045700,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2012-05-10,14.302826204507964,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065031,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2016-03-24,10.431425696626214,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065039,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2016-07-03,10.154897088920375,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045691,Sidrolândia,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-08-03,17.070850188573345,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053083,Miranda,Grupo Cuiaba,Fraturada,T02,Evidência química datada,2009-09-22,16.93395483822392,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053086,Miranda,Formação Pantanal,Granular,T02,Evidência química datada,2010-01-01,16.65742623051808,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026918,Ivinhema,Grupo Caiuá,Granular,T02,Evidência química datada,2008-12-05,17.730685777257577,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027077,Caarapó,Grupo Caiuá,Granular,T02,Evidência química datada,2008-03-03,18.48908601819339,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045670,Batayporã,Grupo Caiuá,Granular,T02,Evidência química datada,2009-01-01,17.656762288068887,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045703,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2012-07-30,14.081055736941895,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045711,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2012-02-29,14.497217602004147,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065044,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2016-07-28,10.086449413745662,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065070,Rio Verde de Mato Grosso,Formação Ponta Grossa,Granular,T02,Evidência química datada,2015-11-17,10.781877793520742,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065082,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2016-10-21,9.85372731815164,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023242,Figueirão,Formação Botucatu,Granular,T02,Evidência química datada,2003-03-18,23.450173514856566,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065133,Alcinópolis,Grupo Caiuá,Granular,T02,Evidência química datada,2019-09-09,6.97071123979274,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065013,Bataguassu,Depósitos aluvionares,Granular,T02,Evidência química datada,2016-05-09,10.305481974304742,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065016,Bataguassu,Grupo Caiuá,Granular,T02,Evidência química datada,2016-01-26,10.590224303031547,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065018,Bodoquena,Grupo Cuiaba,Fraturada,T02,Evidência química datada,2015-10-19,10.86127709672341,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065068,Rio Brilhante,Formação Serra Geral,Fraturada,T02,Evidência química datada,2016-02-16,10.53272825588479,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026944,Ivinhema,Grupo Caiuá,Granular,T02,Evidência química datada,2009-01-20,17.604742054936104,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026950,Naviraí,Grupo Caiuá,Granular,T02,Evidência química datada,2009-01-12,17.62664531099201,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026951,Glória de Dourados,Grupo Caiuá,Granular,T02,Evidência química datada,2009-01-12,17.62664531099201,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027020,Angélica,Grupo Caiuá,Granular,T02,Evidência química datada,2009-10-21,16.85455553502125,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027043,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2009-09-16,16.95038228026585,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027145,Nova Andradina,Grupo Caiuá,Granular,T02,Evidência química datada,2009-10-01,16.909313675161023,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027199,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027213,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2009-11-16,16.78336995283955,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027214,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027215,Dourados,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-11-30,16.745039254741712,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045422,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-12-28,16.668377858546034,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053093,Pedro Gomes,Formação Cachoeirinha,Granular,T02,Evidência química datada,2008-06-06,18.228984852529482,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023386,Nova Andradina,Grupo Caiuá,Granular,T02,Evidência química datada,1995-11-30,30.74669568848094,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045692,Ponta Porã,Grupo Caiuá,Granular,T02,Evidência química datada,2009-09-21,16.936692745230907,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026991,Laguna Carapã,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-07-15,17.122870421706125,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023307,Inocência,Grupo Bauru,Granular,T02,Evidência química datada,1978-08-14,48.04205425162734,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027240,Angélica,Grupo Caiuá,Granular,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045154,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-09-09,16.96954762931477,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053094,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2011-11-22,14.76827039569601,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022863,Maracaju,Formação Serra Geral,Fraturada,T02,Evidência química datada,2004-07-17,22.116812802453165,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022883,Maracaju,Formação Serra Geral,Fraturada,T02,Evidência química datada,2003-10-17,22.866999322368017,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065119,Dourados,Formação Serra Geral,Fraturada,T02,Evidência química datada,2019-09-06,6.978924960813706,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027069,Maracaju,Formação Serra Geral,Fraturada,T02,Evidência química datada,2007-07-03,19.157135327898587,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045644,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2010-04-30,16.331615296686447,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045617,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2012-03-23,14.434245740843412,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045663,Ivinhema,Grupo Caiuá,Granular,T02,Evidência química datada,2012-11-13,13.790837594201113,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023138,Amambai,Formação Serra Geral,Fraturada,T02,Evidência química datada,1982-04-22,44.354093513213826,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027167,Anaurilândia,Grupo Caiuá,Granular,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023358,Iguatemi,Grupo Caiuá,Granular,T02,Evidência química datada,1991-12-17,34.700233406572345,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026925,Três Lagoas,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-02-13,18.541106251326173,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026970,São Gabriel do Oeste,Grupo Bauru,Granular,T02,Evidência química datada,2008-06-17,18.19886787545261,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026938,Nova Andradina,Grupo Caiuá,Granular,T02,Evidência química datada,2008-06-25,18.176964619396703,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026972,Chapadão do Sul,Formação Cachoeirinha,Granular,T02,Evidência química datada,2008-06-13,18.209819503480563,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027094,Dourados,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-07-31,17.07906390959431,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026837,Aparecida do Taboado,Grupo Caiuá,Granular,T02,Evidência química datada,2023-03-13,3.463452363840462,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500028111,Ribas do Rio Pardo,Grupo Caiuá,Granular,T02,Evidência química datada,2023-11-30,2.746120728009473,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500034022,Figueirão,Formação Botucatu,Granular,T02,Evidência química datada,2023-12-01,2.7433828210024847,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026986,Brasilândia,Grupo Caiuá,Granular,T02,Evidência química datada,2010-09-13,15.959259943736011,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027200,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,2009-11-16,16.78336995283955,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026913,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-06-25,18.176964619396703,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027027,Anaurilândia,Grupo Caiuá,Granular,T02,Evidência química datada,2007-01-23,19.597938356023736,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026916,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2007-10-09,18.888820441213714,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026919,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-06-26,18.174226712389714,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026974,Rio Brilhante,Formação Serra Geral,Fraturada,T02,Evidência química datada,2007-07-17,19.11880462980075,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026977,Bandeirantes,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-10-16,17.867581127607,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023183,Anaurilândia,Grupo Caiuá,Granular,T02,Evidência química datada,1994-02-22,32.515383614995514,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023298,Três Lagoas,Grupo Caiuá,Granular,T02,Evidência química datada,1981-07-28,45.087852591086744,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023371,Naviraí,Grupo Caiuá,Granular,T02,Evidência química datada,1993-04-01,33.41067920628076,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045622,Ribas do Rio Pardo,Grupo Caiuá,Granular,T02,Evidência química datada,2011-08-15,15.039323189387872,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026836,Ivinhema,Grupo Caiuá,Granular,T02,Evidência química datada,2023-11-27,2.7543344490304387,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500028109,São Gabriel do Oeste,Formação Botucatu,Granular,T02,Evidência química datada,2023-12-01,2.7433828210024847,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500029180,Água Clara,Grupo Caiuá,Granular,T02,Evidência química datada,2023-11-30,2.746120728009473,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026990,Angélica,Grupo Caiuá,Granular,T02,Evidência química datada,2010-03-08,16.47672436805684,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027248,Chapadão do Sul,Formação Cachoeirinha,Granular,T02,Evidência química datada,2009-10-06,16.89562414012608,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027143,Dourados,Formação Serra Geral,Fraturada,T02,Evidência química datada,2019-09-12,6.962497518771775,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065140,Ribas do Rio Pardo,Grupo Caiuá,Granular,T02,Evidência química datada,2004-07-27,22.08943373238328,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026929,São Gabriel do Oeste,Grupo Bauru,Granular,T02,Evidência química datada,2008-03-03,18.48908601819339,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023176,Angélica,Grupo Caiuá,Granular,T02,Evidência química datada,1981-09-24,44.92905398468141,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023184,Anaurilândia,Grupo Caiuá,Granular,T02,Evidência química datada,1983-10-24,42.848244659370145,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026946,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-03-08,18.47539648315845,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027247,Sidrolândia,Grupo Caiuá,Granular,T02,Evidência química datada,2019-09-12,6.962497518771775,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027072,Ivinhema,Grupo Caiuá,Granular,T02,Evidência química datada,2009-10-06,16.89562414012608,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026838,Camapuã,Formação Serra Geral,Fraturada,T02,Evidência química datada,2023-12-01,2.7433828210024847,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045188,Ladário,Embasamento Indiferenciado,Fraturada,T02,Evidência química datada,2008-09-11,17.963407872851597,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065113,Paraíso das Águas,Grupo Caiuá,Granular,T02,Evidência química datada,2003-03-17,23.452911421863558,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045198,Ladário,Grupo Corumbá,Cárstica,T02,Evidência química datada,2009-03-17,17.451419262544746,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027129,Terenos,Formação Serra Geral,Fraturada,T02,Evidência química datada,2011-01-16,15.617021567862448,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026912,Campo Grande,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-10-29,17.83198833651615,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026915,Sidrolândia,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-01-16,18.617767647521852,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026931,Itaporã,Formação Serra Geral,Fraturada,T02,Evidência química datada,2008-10-19,17.859367406586035,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027001,São Gabriel do Oeste,Grupo Bauru,Granular,T02,Evidência química datada,2008-06-17,18.19886787545261,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027073,Ivinhema,Grupo Caiuá,Granular,T02,Evidência química datada,2010-12-13,15.710110406100057,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027137,Nova Andradina,Grupo Caiuá,Granular,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023286,Brasilândia,Grupo Caiuá,Granular,T02,Evidência química datada,1981-02-10,45.547820968260815,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023360,Iguatemi,Grupo Caiuá,Granular,T02,Evidência química datada,1989-05-30,37.249224830078646,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027217,Deodápolis,Grupo Caiuá,Granular,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065134,Rio Brilhante,Formação Serra Geral,Fraturada,T02,Evidência química datada,2003-10-24,22.847833973319094,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045117,Aparecida do Taboado,Grupo Caiuá,Granular,T02,Evidência química datada,2008-08-21,18.020903919998357,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045263,Dourados,Formação Serra Geral,Fraturada,T02,Evidência química datada,2009-04-14,17.374757866349068,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045649,Rio Brilhante,Formação Serra Geral,Fraturada,T02,Evidência química datada,2010-03-26,16.427442041931045,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500028107,Nioaque,Formação Botucatu,Granular,T02,Evidência química datada,2023-07-17,3.11847608095991,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026926,Nova Andradina,Grupo Caiuá,Granular,T02,Evidência química datada,2008-09-22,17.933290895774725,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045312,Corumbá,Grupo Corumbá,Cárstica,T02,Evidência química datada,2008-05-06,18.313859969746126,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027051,Itaporã,Formação Serra Geral,Fraturada,T02,Evidência química datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
