well_id,municipality,hydro_unit,domain,layer_code,layer_name,depth_m,vertical_metadata_n,capture_interval_status
3500053094,Campo Grande,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,215.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023250,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,160.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045663,Ivinhema,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023138,Amambai,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023358,Iguatemi,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,92.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023150,Amambai,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,140.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023136,Laguna Carapã,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023237,São Gabriel do Oeste,Formação Botucatu,Granular,V04,Condição hidráulica documentada,135.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023244,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,136.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023245,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,110.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023236,São Gabriel do Oeste,Grupo Bauru,Granular,V04,Condição hidráulica documentada,83.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023343,Nioaque,Formação Botucatu,Granular,V04,Condição hidráulica documentada,86.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023379,Glória de Dourados,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,82.2,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045606,Caarapó,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,722.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026837,Aparecida do Taboado,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,52.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500028111,Ribas do Rio Pardo,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,50.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500034022,Figueirão,Formação Botucatu,Granular,V04,Condição hidráulica documentada,60.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023276,Bataguassu,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,110.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023285,Santa Rita do Pardo,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,122.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023330,Chapadão do Sul,Formação Cachoeirinha,Granular,V04,Condição hidráulica documentada,130.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023362,Japorã,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,103.5,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023363,Japorã,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,102.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023313,Aparecida do Taboado,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,105.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023316,Aparecida do Taboado,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,300.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023373,Naviraí,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,120.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023391,Terenos,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023248,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,156.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023183,Anaurilândia,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,103.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023298,Três Lagoas,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,118.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023371,Naviraí,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,102.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023154,Amambai,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,114.5,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023199,Dois Irmãos do Buriti,Formação Botucatu,Granular,V04,Condição hidráulica documentada,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023212,Dois Irmãos do Buriti,Formação Botucatu,Granular,V04,Condição hidráulica documentada,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023223,Corguinho,Formação Botucatu,Granular,V04,Condição hidráulica documentada,85.5,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026836,Ivinhema,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,60.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500028109,São Gabriel do Oeste,Formação Botucatu,Granular,V04,Condição hidráulica documentada,66.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500029180,Água Clara,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,58.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023188,Aquidauana,Formação Aquidauana,Granular,V04,Condição hidráulica documentada,120.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023171,Angélica,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,96.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023225,Corguinho,Formação Botucatu,Granular,V04,Condição hidráulica documentada,60.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023262,Rio Brilhante,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023268,Rio Brilhante,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023271,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,57.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023331,Chapadão do Sul,Formação Cachoeirinha,Granular,V04,Condição hidráulica documentada,158.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023335,Costa Rica,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,90.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023382,Batayporã,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,112.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023266,Rio Brilhante,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,306.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045697,Campo Grande,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,123.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045661,Batayporã,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,120.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027247,Sidrolândia,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,88.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023200,Anastácio,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023201,Dois Irmãos do Buriti,Formação Botucatu,Granular,V04,Condição hidráulica documentada,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023206,Dois Irmãos do Buriti,Formação Botucatu,Granular,V04,Condição hidráulica documentada,120.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023211,Terenos,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,152.5,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023226,São Gabriel do Oeste,Grupo Bauru,Granular,V04,Condição hidráulica documentada,115.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023273,Bataguassu,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,100.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023378,Glória de Dourados,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026838,Camapuã,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,60.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023352,Paranhos,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,92.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023167,Antônio João,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,90.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023177,Ivinhema,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,112.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023263,Rio Brilhante,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,182.1,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023265,Rio Brilhante,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,102.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023305,Selvíria,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,96.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023308,Inocência,Grupo Bauru,Granular,V04,Condição hidráulica documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023333,Paraíso das Águas,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,165.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023361,Sete Quedas,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,155.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023364,Itaquiraí,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,135.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045678,Campo Grande,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023286,Brasilândia,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,95.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023360,Iguatemi,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500030633,Rio Verde de Mato Grosso,Formação Ponta Grossa,Granular,V04,Condição hidráulica documentada,150.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023203,Dois Irmãos do Buriti,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,90.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023169,Angélica,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,94.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023224,Corguinho,Formação Botucatu,Granular,V04,Condição hidráulica documentada,68.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023254,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023310,Inocência,Grupo Bauru,Granular,V04,Condição hidráulica documentada,145.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023385,Taquarussu,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,114.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065091,Bandeirantes,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,85.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065095,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,120.0,2,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500028107,Nioaque,Formação Botucatu,Granular,V04,Condição hidráulica documentada,50.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023264,Dourados,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,70.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023267,Rio Brilhante,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023270,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,100.5,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023278,Bataguassu,Depósitos aluvionares,Granular,V04,Condição hidráulica documentada,94.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023353,Paranhos,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045665,Costa Rica,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,120.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023349,Tacuru,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,103.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045680,Três Lagoas,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,132.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023208,Dois Irmãos do Buriti,Formação Botucatu,Granular,V04,Condição hidráulica documentada,100.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026924,São Gabriel do Oeste,Grupo Bauru,Granular,V04,Condição hidráulica documentada,78.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023215,Rochedo,Formação Botucatu,Granular,V04,Condição hidráulica documentada,125.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023348,Jardim,Formação Botucatu,Granular,V04,Condição hidráulica documentada,93.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026922,São Gabriel do Oeste,Grupo Bauru,Granular,V04,Condição hidráulica documentada,26.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023281,Bataguassu,Depósitos aluvionares,Granular,V04,Condição hidráulica documentada,86.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023301,Três Lagoas,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,168.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023367,Caarapó,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026930,Caarapó,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,105.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027013,Caarapó,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,79.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045607,Angélica,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,120.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045683,Campo Grande,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,91.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045687,Bataguassu,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,60.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065049,Campo Grande,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,59.5,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065073,Taquarussu,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,64.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065076,Taquarussu,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,114.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065077,Terenos,Formação Serra Geral,Fraturada,V04,Condição hidráulica documentada,100.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065083,Três Lagoas,Grupo Caiuá,Granular,V04,Condição hidráulica documentada,80.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065022,Camapuã,Formação Botucatu,Granular,V04,Condição hidráulica documentada,124.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
