well_id,municipality,hydro_unit,domain,layer_code,layer_name,depth_m,vertical_metadata_n,capture_interval_status
3500053084,Miranda,Grupo Cuiaba,Fraturada,V05,Tipo de captação documentado,30.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027119,Caarapó,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026917,Três Lagoas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,34.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027282,Chapadão do Sul,Formação Cachoeirinha,Granular,V05,Tipo de captação documentado,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045668,Corguinho,Formação Aquidauana,Granular,V05,Tipo de captação documentado,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045682,Iguatemi,Grupo Caiuá,Granular,V05,Tipo de captação documentado,160.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053090,Maracaju,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,105.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065009,Aral Moreira,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,130.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500068739,Ribas do Rio Pardo,Grupo Caiuá,Granular,V05,Tipo de captação documentado,74.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023356,Sete Quedas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023368,Caarapó,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045694,Campo Grande,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,116.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023202,Anastácio,Formação Botucatu,Granular,V05,Tipo de captação documentado,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023355,Sete Quedas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023312,Inocência,Grupo Bauru,Granular,V05,Tipo de captação documentado,115.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045646,Três Lagoas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045662,Três Lagoas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,200.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045700,Campo Grande,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,78.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500030618,Bonito,Grupo Cuiaba,Fraturada,V05,Tipo de captação documentado,35.0,3,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045691,Sidrolândia,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,120.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053083,Miranda,Grupo Cuiaba,Fraturada,V05,Tipo de captação documentado,38.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053086,Miranda,Formação Pantanal,Granular,V05,Tipo de captação documentado,40.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026918,Ivinhema,Grupo Caiuá,Granular,V05,Tipo de captação documentado,80.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500027077,Caarapó,Grupo Caiuá,Granular,V05,Tipo de captação documentado,100.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045670,Batayporã,Grupo Caiuá,Granular,V05,Tipo de captação documentado,120.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045703,Três Lagoas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,138.26,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045711,Três Lagoas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,162.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023242,Figueirão,Formação Botucatu,Granular,V05,Tipo de captação documentado,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065013,Bataguassu,Depósitos aluvionares,Granular,V05,Tipo de captação documentado,77.5,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065016,Bataguassu,Grupo Caiuá,Granular,V05,Tipo de captação documentado,100.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500065018,Bodoquena,Grupo Cuiaba,Fraturada,V05,Tipo de captação documentado,60.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500068743,Paranaíba,Grupo Bauru,Granular,V05,Tipo de captação documentado,60.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500068742,Três Lagoas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,76.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023386,Nova Andradina,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045692,Ponta Porã,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023143,Amambai,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,148.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023279,Bataguassu,Grupo Caiuá,Granular,V05,Tipo de captação documentado,94.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023327,Chapadão do Sul,Formação Cachoeirinha,Granular,V05,Tipo de captação documentado,145.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023357,Sete Quedas,Grupo Caiuá,Granular,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500053094,Campo Grande,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,215.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023250,Camapuã,Formação Botucatu,Granular,V05,Tipo de captação documentado,160.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045663,Ivinhema,Grupo Caiuá,Granular,V05,Tipo de captação documentado,90.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023138,Amambai,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023150,Amambai,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,140.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023136,Laguna Carapã,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023237,São Gabriel do Oeste,Formação Botucatu,Granular,V05,Tipo de captação documentado,135.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023244,Camapuã,Formação Botucatu,Granular,V05,Tipo de captação documentado,136.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023245,Camapuã,Formação Botucatu,Granular,V05,Tipo de captação documentado,110.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023236,São Gabriel do Oeste,Grupo Bauru,Granular,V05,Tipo de captação documentado,83.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023343,Nioaque,Formação Botucatu,Granular,V05,Tipo de captação documentado,86.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023379,Glória de Dourados,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,82.2,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500045606,Caarapó,Grupo Caiuá,Granular,V05,Tipo de captação documentado,722.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500026837,Aparecida do Taboado,Grupo Caiuá,Granular,V05,Tipo de captação documentado,52.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500028111,Ribas do Rio Pardo,Grupo Caiuá,Granular,V05,Tipo de captação documentado,50.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500034022,Figueirão,Formação Botucatu,Granular,V05,Tipo de captação documentado,60.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023276,Bataguassu,Grupo Caiuá,Granular,V05,Tipo de captação documentado,110.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023285,Santa Rita do Pardo,Grupo Caiuá,Granular,V05,Tipo de captação documentado,122.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023330,Chapadão do Sul,Formação Cachoeirinha,Granular,V05,Tipo de captação documentado,130.0,4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023362,Japorã,Grupo Caiuá,Granular,V05,Tipo de captação documentado,103.5,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023363,Japorã,Grupo Caiuá,Granular,V05,Tipo de captação documentado,102.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023313,Aparecida do Taboado,Grupo Caiuá,Granular,V05,Tipo de captação documentado,105.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023316,Aparecida do Taboado,Grupo Caiuá,Granular,V05,Tipo de captação documentado,300.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023373,Naviraí,Grupo Caiuá,Granular,V05,Tipo de captação documentado,120.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023391,Terenos,Formação Serra Geral,Fraturada,V05,Tipo de captação documentado,150.0,6,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
3500023248,Camapuã,Formação Botucatu,Granular,V05,Tipo de captação documentado,156.0,5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO
