cell_id,scale_km2,vt_n_wells,V01_depth_positive_n,V02_formation_n,V03_penetration_n,V04_hydraulic_condition_n,V05_capture_type_n,V06_top_base_raw_n,V07_diameter_n,V08_screen_interval_n,T01_test_dated_n,T02_chemistry_dated_n,T03_level_dated_n,T04_any_dated_n,T05_multi_domain_dated_n,T06_rimas_registered_n,T07_series_demonstrated_n,latest_evidence_age_median_years,latest_evidence_age_p90_years,dated_distinct_years_n,dated_dataset_span_years,depth_median_m,depth_p10_m,depth_p90_m,top_base_raw_thickness_median_m,capture_interval_status,time_series_status,V01_depth_positive_pct_of_wells,V02_formation_pct_of_wells,V03_penetration_pct_of_wells,V04_hydraulic_condition_pct_of_wells,V05_capture_type_pct_of_wells,V06_top_base_raw_pct_of_wells,V07_diameter_pct_of_wells,T01_test_dated_pct_of_wells,T02_chemistry_dated_pct_of_wells,T03_level_dated_pct_of_wells,T04_any_dated_pct_of_wells,T05_multi_domain_dated_pct_of_wells,T06_rimas_registered_pct_of_wells
SCALE-150-O00-00403,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00404,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00405,150,9,9,4,0,0,0,0,0,0,3,0,0,3,0,0,0,24.411178874309535,38.43583372690746,3,19.625317426093623,120.0,82.4,220.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0
SCALE-150-O00-00406,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00407,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00408,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,150.0,150.0,150.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00409,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00410,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00411,150,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,110.0,104.4,111.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00412,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00413,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00414,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00415,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00416,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00417,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00418,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00419,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00420,150,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,100.0,100.0,100.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00421,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00422,150,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,0,9.845513597130672,9.845513597130672,2,6.516218676632648,90.0,90.0,90.0,3.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-150-O00-00423,150,12,10,1,1,0,0,1,0,0,2,0,0,2,0,0,0,11.933167689959411,15.903132850092748,2,9.92491290033334,97.0,54.5,160.79999999999995,13.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,83.33333333333334,8.333333333333332,8.333333333333332,0.0,0.0,8.333333333333332,0.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,0.0
SCALE-150-O00-00424,150,8,8,5,1,0,0,4,1,0,7,3,0,7,3,0,0,16.515055066154677,27.285433650246077,4,35.735162255214,152.5,100.0,186.5,7.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,62.5,12.5,0.0,0.0,50.0,12.5,87.5,37.5,0.0,87.5,37.5,0.0
SCALE-150-O00-00425,150,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,130.0,130.0,130.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00426,150,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,17.415826471453897,17.415826471453897,1,0.11499209429351732,53.0,50.6,55.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-150-O00-00427,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00428,150,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,85.0,81.0,89.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00429,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00430,150,4,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,16.85455553502125,16.85455553502125,1,0.05475814013977015,412.0,135.2,690.2,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0
SCALE-150-O00-00431,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00432,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00433,150,4,4,2,0,0,0,0,0,0,2,2,0,2,2,0,0,16.95038228026585,16.983237164349713,1,0.22998418858703465,106.0,98.3,115.8,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-150-O00-00434,150,4,4,3,0,0,0,0,0,0,3,3,0,3,3,0,0,16.99145088537068,17.03963804869368,2,6.409440303360096,106.0,83.6,125.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,0.0
SCALE-150-O00-00435,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00436,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00437,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00438,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00439,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00440,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00441,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00442,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00443,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00444,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00445,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00446,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00447,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00448,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00449,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00450,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00451,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00452,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00453,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00454,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00455,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00456,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00457,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00458,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,120.0,120.0,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00459,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00460,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,80.0,80.0,80.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00461,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00462,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00463,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,60.0,60.0,60.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00464,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00465,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00466,150,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,110.0,102.0,118.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00467,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00468,150,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,80.0,57.5,80.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00469,150,14,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,25.509079584111927,25.509079584111927,1,,101.0,69.2,176.60000000000002,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,85.71428571428571,7.142857142857142,0.0,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,7.142857142857142,0.0,0.0
SCALE-150-O00-00470,150,5,5,1,0,0,0,0,0,0,1,1,0,1,1,0,0,17.62664531099201,17.62664531099201,1,0.010951628027954031,125.0,29.700000000000003,159.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0
SCALE-150-O00-00471,150,3,3,3,1,1,1,0,1,0,3,2,0,3,2,0,0,17.867581127607,35.902722164041705,2,22.543926295543372,98.0,75.6,106.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,100.0,66.66666666666666,0.0,100.0,66.66666666666666,0.0
SCALE-150-O00-00472,150,4,4,4,1,1,1,1,3,0,3,4,0,4,3,0,0,16.427442041931045,16.427442041931045,2,7.230812405456649,60.0,60.0,60.0,50.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,25.0,25.0,25.0,25.0,75.0,75.0,100.0,0.0,100.0,75.0,0.0
SCALE-150-O00-00473,150,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,16.427442041931045,16.427442041931045,1,0.22998418858703465,60.0,60.0,60.0,48.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
SCALE-150-O00-00474,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,130.0,130.0,130.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00475,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00476,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15.0,15.0,15.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00477,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,120.0,120.0,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00478,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00479,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00480,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00481,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00482,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00483,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-00484,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
