well_id,latitude,longitude,municipality_declared,municipality_spatial,sgb2024_unit_aflorante,hydrolithologic_domain,cutoff_date,method_version,spatial_coordinate_valid,spatial_coordinate_review,spatial_municipality_agreement,spatial_nearest_neighbor_m,spatial_state,hydrostrat_comparison_status_source,hydrostrat_manual_review_required,hydrostrat_state,vertical_depth_positive,vertical_metadata_n,vertical_top_base_raw_coherent,vertical_capture_interval_status,vertical_state,hydraulic_static_level_available,hydraulic_dynamic_level_available,hydraulic_specific_capacity_nonnegative,hydraulic_test_registered,hydraulic_test_minimum_metadata,hydraulic_transmissivity_reported,hydraulic_components_documented_n,hydraulic_state,hydrochemical_partial_evidence,hydrochemical_dated,hydrochemical_samples_n,hydrochemical_results_n,hydrochemical_parameter_types_n,hydrochemical_state,temporal_any_dated,temporal_dated_domains_n,temporal_latest_evidence_date,temporal_latest_evidence_age_years,temporal_rimas_registered,temporal_time_series_status,temporal_state,independence_state,independence_review_context,independence_duplicate_candidate_level,independence_exact_coordinate_colocation,independence_source_snapshot_overlap,documentary_domains_n,documentary_quality_flags_n,documentary_review_flags_n,documentary_invalid_flags_n,documentary_state,uncertainty_state,uncertainty_codes,dimension_vector_json
3500065054,-22.19166699999994,-54.69222199999996,Dourados,Dourados,Formação Serra Geral,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,82.76,DOCUMENTADO_SEM_ALERTA_OBJETIVO,POSSIVELMENTE CONSISTENTE,False,DOCUMENTADO_POSSIVELMENTE_CONSISTENTE,True,4,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,1,1,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2016-10-24,9.845513597130672,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_POSSIVELMENTE_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500053084,-20.143332999999927,-56.28333299999997,Miranda,Miranda,Grupo Cuiaba,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,568.37,DOCUMENTADO_SEM_ALERTA_OBJETIVO,UNKNOWN,True,UNKNOWN_HIDROESTRATIGRAFIA,True,6,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,2,2,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2009-09-22,16.93395483822392,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_HIDROESTRATIGRAFIA|UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""UNKNOWN_HIDROESTRATIGRAFIA"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500027119,-22.642499999999927,-54.82416699999993,Caarapó,Caarapó,Grupo Caiuá,Granular,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,28.77,DOCUMENTADO_SEM_ALERTA_OBJETIVO,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,True,REVISAO_DIVERGENCIA_CARTOGRAFICA_NAO_CONCLUSIVA,True,6,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,2,2,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2009-08-27,17.00514042040562,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""REVISAO_DIVERGENCIA_CARTOGRAFICA_NAO_CONCLUSIVA"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500026917,-20.97083299999997,-51.839166999999975,Três Lagoas,Três Lagoas,Grupo Caiuá,Granular,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,948.92,DOCUMENTADO_SEM_ALERTA_OBJETIVO,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,True,REVISAO_DIVERGENCIA_CARTOGRAFICA_NAO_CONCLUSIVA,True,6,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,False,True,True,False,4,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,4,4,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2008-01-08,18.63967090357776,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""REVISAO_DIVERGENCIA_CARTOGRAFICA_NAO_CONCLUSIVA"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500027282,-18.807777999999928,-52.62555599999996,Chapadão do Sul,Chapadão do Sul,Formação Cachoeirinha,Granular,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,16.63,DOCUMENTADO_SEM_ALERTA_OBJETIVO,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,True,REVISAO_DIVERGENCIA_CARTOGRAFICA_NAO_CONCLUSIVA,True,5,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,2,2,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2010-05-10,16.304236226616563,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""REVISAO_DIVERGENCIA_CARTOGRAFICA_NAO_CONCLUSIVA"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500045668,-19.67722199999997,-55.08277799999996,Corguinho,Corguinho,Formação Aquidauana,Granular,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,19140.42,DOCUMENTADO_SEM_ALERTA_OBJETIVO,CONSISTENTE,False,DOCUMENTADO_CONSISTENTE,True,5,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,2,2,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2010-10-03,15.90450180359624,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500045682,-23.67972199999997,-54.57472199999995,Iguatemi,Iguatemi,Grupo Caiuá,Granular,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,809.95,DOCUMENTADO_SEM_ALERTA_OBJETIVO,CONSISTENTE,False,DOCUMENTADO_CONSISTENTE,True,5,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,2,2,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2014-02-18,12.525924556972422,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500053090,-21.61388899999997,-55.194999999999936,Maracaju,Maracaju,Formação Serra Geral,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,2062.77,DOCUMENTADO_SEM_ALERTA_OBJETIVO,POSSIVELMENTE CONSISTENTE,False,DOCUMENTADO_POSSIVELMENTE_CONSISTENTE,True,5,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,1,3,3,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2008-06-12,18.212557410487552,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,1,1,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_POSSIVELMENTE_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500065040,-20.46222199999994,-54.61638899999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,290.34,DOCUMENTADO_SEM_ALERTA_OBJETIVO,CONSISTENTE,False,DOCUMENTADO_CONSISTENTE,True,4,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,2,2,2,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2016-01-21,10.60391383806649,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,2,2,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500065045,-20.468610999999957,-54.716388999999936,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,277.85,DOCUMENTADO_SEM_ALERTA_OBJETIVO,CONSISTENTE,False,DOCUMENTADO_CONSISTENTE,True,4,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,2,3,3,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2016-02-01,10.573796860989615,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,1,1,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500065046,-20.44222199999996,-54.67277799999994,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,422.07,DOCUMENTADO_SEM_ALERTA_OBJETIVO,CONSISTENTE,False,DOCUMENTADO_CONSISTENTE,True,4,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,True,6,TRANSMISSIVIDADE_INFORMADA_NAO_VALIDADA,True,True,2,3,3,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2016-12-12,9.711356153788236,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,1,1,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""TRANSMISSIVIDADE_INFORMADA_NAO_VALIDADA"",""hidroestratigrafica"":""DOCUMENTADO_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
3500065047,-20.48416699999996,-54.74916699999994,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,2026-08-29,PIH_MS_V2.2_CHE_V1,True,False,True,144.26,DOCUMENTADO_SEM_ALERTA_OBJETIVO,CONSISTENTE,False,DOCUMENTADO_CONSISTENTE,True,4,True,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO,True,True,True,True,True,False,5,ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS,True,True,2,3,3,PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO,True,2,2016-09-29,9.913961272305386,False,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA,SOBREPOSICAO_DE_SNAPSHOTS_SEM_DUPLICACAO_DE_ID,NONE,False,True,5,1,1,0,ALERTAS_DE_REVISAO_PRESENTES,INCERTEZA_EXPLICITA_NAO_AGREGADA,UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA|UNKNOWN_INTERVALO_CAPTADO|UNKNOWN_QA_HIDROQUIMICO_COMPLETO|UNKNOWN_SERIE_TEMPORAL,"{""espacial"":""DOCUMENTADO_SEM_ALERTA_OBJETIVO"",""hidraulica"":""ENSAIO_COM_METADADOS_MINIMOS_DOCUMENTAIS"",""hidroestratigrafica"":""DOCUMENTADO_CONSISTENTE"",""hidroquimica"":""PARCIAL_DATADA_SEM_QA_ANALITICO_COMPLETO"",""incerteza"":""INCERTEZA_EXPLICITA_NAO_AGREGADA"",""independencia"":""UNKNOWN_INDEPENDENCIA_HIDROGEOLOGICA_NAO_DEMONSTRADA"",""qualidade_documental"":""ALERTAS_DE_REVISAO_PRESENTES"",""temporal"":""EVIDENCIA_DATADA_MULTIPLOS_DOMINIOS_SEM_SERIE"",""vertical"":""PARCIAL_PROFUNDIDADE_MAIS_METADADOS_SEM_INTERVALO_CAPTADO""}"
