well_id,municipality,aquifer,static_level_m,zero_requires_review,measurement_date,source,evidence_code,latitude,longitude
3500065054,Dourados,Guarani,67.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.19166699999994,-54.69222199999996
3500053084,Miranda,Coluvionar,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.143332999999927,-56.28333299999997
3500027119,Caarapó,Serra geral,23.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.642499999999927,-54.82416699999993
3500026917,Três Lagoas,Serra geral,7.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.97083299999997,-51.839166999999975
3500027282,Chapadão do Sul,Bauru,57.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.807777999999928,-52.62555599999996
3500045668,Corguinho,Aquidauana,54.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.677221999999972,-55.08277799999996
3500045682,Iguatemi,Caiua,6.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.67972199999997,-54.57472199999995
3500053090,Maracaju,Guarani,17.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.613888999999972,-55.194999999999936
3500065040,Campo Grande,Serra geral,7.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46222199999994,-54.61638899999997
3500065045,Campo Grande,Serra geral,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.468610999999953,-54.716388999999936
3500065046,Campo Grande,Serra geral,26.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.44222199999996,-54.67277799999994
3500065047,Campo Grande,Serra geral,12.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.484166999999957,-54.74916699999994
3500065060,Ivinhema,Caiua,12.75,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.338888999999938,-53.84249999999997
3500065072,Selvíria,Serra geral,18.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.361943999999937,-51.426943999999935
3500023027,Coxim,Guarani,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.64027699999997,-54.35972199999998
3500065009,Aral Moreira,Serra geral,3.65,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.944166999999936,-55.634721999999954
3500068739,Ribas do Rio Pardo,Bauru,34.23,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.012241999999958,-53.29814399999998
3500071611,Jateí,Bauru_Caiua,23.16,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.542666999999938,-54.306221999999934
3500071605,Sete Quedas,Bauru_Caiua,22.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.967555999999945,-55.01655599999998
3500071514,Três Lagoas,Bauru_Caiua,22.32,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.84818299999995,-51.74865599999998
3500070919,Itaquiraí,Bauru_Caiua,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.53314699999993,-54.06936699999994
3500070840,Nioaque,Guarani,5.95,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.15839699999998,-55.828307999999936
3500069727,Itaporã,Bauru_Caiua,15.68,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.08438899999993,-54.83758299999994
3500026934,Glória de Dourados,Caiua,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.464721999999938,-54.17444399999994
3500026935,Nova Andradina,Caiua,39.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.277221999999938,-53.371110999999985
3500026939,Nova Andradina,Serra geral,20.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.284999999999968,-53.37944399999998
3500026957,Caarapó,Serra geral,19.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.59555599999993,-54.81555599999996
3500026979,Dourados,Serra geral,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.94805599999995,-54.36694399999993
3500026997,Paranaíba,Bauru,20.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.700832999999932,-51.16999999999996
3500027019,Nova Alvorada do Sul,Serra geral,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.452777999999967,-54.381110999999976
3500027044,Três Lagoas,Caiua,6.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.765555999999947,-51.66555599999998
3500027149,Maracaju,Serra geral,5.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.654166999999973,-55.100832999999966
3500027154,Camapuã,Guarani,73.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.513332999999932,-54.04833299999996
3500027162,Rio Brilhante,Serra geral,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.807777999999928,-54.549721999999974
3500027173,Três Lagoas,Bauru,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.776943999999958,-51.66416699999996
3500027176,Três Lagoas,Bauru,44.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.77249999999998,-51.737499999999955
3500027212,Aral Moreira,Serra geral,7.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.94888899999995,-55.622221999999965
3500027286,Aparecida do Taboado,Caiua,0.0,True,UNKNOWN,SIAGAS_MS_20260814,E04,-20.088610999999958,-51.299721999999974
3500027294,Três Lagoas,Bauru,8.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.797221999999977,-51.71138899999994
3500045287,Três Lagoas,Caiua,8.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.65861099999995,-51.66555599999998
3500045398,Maracaju,Serra geral,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.578055999999947,-55.17944399999993
3500045626,Campo Grande,Serra geral,50.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.44972199999995,-54.59249999999997
3500023356,Sete Quedas,Serra geral,6.46,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.968332999999973,-55.05638799999997
3500023368,Caarapó,Serra geral,19.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.641943999999967,-54.81583299999994
3500045694,Campo Grande,Serra geral,9.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.534999999999968,-54.670555999999976
3500023355,Sete Quedas,Bauru,11.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.97388799999993,-55.03499999999997
3500027045,Aparecida do Taboado,Bauru,22.75,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.04166699999996,-51.11472199999997
3500023312,Inocência,Bauru,62.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.73166599999996,-51.864443999999935
3500022928,Campo Grande,Guarani,172.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.42083299999996,-54.64694399999996
3500045646,Três Lagoas,Serra geral,18.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.97888899999998,-51.77472199999994
3500022824,Terenos,Guarani,124.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.48444399999994,-54.86777699999993
3500022816,Sidrolândia,Guarani,100.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.923054999999977,-54.96361099999996
3500022567,Costa Rica,Guarani,36.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.54472199999998,-53.13972199999995
3500022930,Campo Grande,Guarani,132.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.558887999999968,-54.65111099999996
3500071764,Ribas do Rio Pardo,Bauru_Caiua,4.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.165246999999965,-53.17158299999994
3500071752,Caarapó,Bauru_Caiua,28.85,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.63704699999994,-54.947405999999944
3500071581,Ivinhema,Bauru_Caiua,43.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.285852999999975,-53.95501699999994
3500071535,Anaurilândia,Bauru_Caiua,24.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.165832999999964,-52.68083299999995
3500071489,Sidrolândia,Serra geral,28.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.17269399999998,-55.30008299999997
3500071469,Cassilândia,Guarani,10.11,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.111802999999952,-51.729071999999974
3500071450,Glória de Dourados,Serra geral,32.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.396755999999982,-54.22765799999996
3500071440,São Gabriel do Oeste,Guarani,28.19,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.440966999999944,-54.53443899999996
3500071332,Caarapó,Bauru_Caiua,18.23,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.646977999999933,-54.810532999999964
3500071321,Água Clara,Bauru_Caiua,13.84,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.444974999999943,-52.86348099999998
3500071286,São Gabriel do Oeste,Guarani,24.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.281596999999977,-54.62409999999994
3500071055,Chapadão do Sul,Bauru_Caiua,54.14,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.797221999999977,-52.602499999999964
3500071039,São Gabriel do Oeste,Guarani,37.03,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.321241999999927,-54.68636399999997
3500070991,Campo Grande,Serra geral,19.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.562216999999976,-54.581857999999954
3500070764,Glória de Dourados,Bauru_Caiua,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.41408299999995,-54.30566699999997
3500070725,São Gabriel do Oeste,Guarani,5.42,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.400224999999978,-54.56240299999996
3500070687,Campo Grande,Serra geral,15.98,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.51222199999995,-54.610555999999974
3500070672,Novo Horizonte do Sul,Bauru_Caiua,27.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.656796999999983,-53.85980299999994
3500070593,Itaporã,Serra geral,31.62,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.894263999999964,-54.727063999999984
3500070472,Itaporã,Serra geral,8.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.093666999999982,-54.71802799999995
3500069979,São Gabriel do Oeste,Guarani,29.87,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.367999999999938,-54.60469399999994
3500045612,Três Lagoas,Bauru,9.62,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.79416699999996,-51.72249999999997
3500045709,Três Lagoas,Serra geral,64.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.994721999999967,-51.839999999999975
3500045635,Campo Grande,,94.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.485832999999957,-54.67277799999994
3500026937,Jateí,,20.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.54222199999998,-54.143055999999945
3500045640,Nova Andradina,,35.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.29499999999996,-53.389999999999986
3500045639,Três Lagoas,,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.797499999999957,-51.643888999999945
3500045662,Três Lagoas,Serra geral,34.28,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.797499999999957,-51.87805599999996
3500073735,Dourados,,6.45,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.29989699999993,-54.66577499999994
3500045671,Miranda,,5.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.97277799999995,-56.30611099999999
3500072514,Rio Brilhante,,7.18,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.863871999999958,-54.52881099999996
3500072669,Jardim,,21.15,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.297635999999954,-56.22779399999996
3500072874,Jardim,,27.1,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.456282999999928,-56.44563299999999
3500072417,Miranda,,30.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.025027999999963,-56.81236099999995
3500072847,Bonito,,25.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.11648299999996,-56.50929699999995
3500073700,Aquidauana,,13.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.967693999999938,-56.27430599999997
3500072775,Rio Brilhante,,9.93,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.846666999999968,-54.06444399999998
3500072064,Campo Grande,,42.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.39719699999995,-54.557335999999964
3500072751,Corumbá,,27.63,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.291641999999968,-57.59269199999994
3500072461,Dois Irmãos do Buriti,,77.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.96533599999998,-55.34106899999995
3500073697,Glória de Dourados,,26.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.39104999999995,-54.21763299999998
3500073844,Aparecida do Taboado,,7.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.05683099999993,-51.10813099999996
3500072054,Aquidauana,,9.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.480946999999958,-55.62898599999994
3500073563,Três Lagoas,Bauru,33.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.748188999999968,-51.66515599999997
3500073561,Campo Grande,Serra geral,18.18,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.467574999999954,-54.63151099999993
3500073599,Glória de Dourados,Bauru,23.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.390555999999947,-54.21391699999998
3500045700,Campo Grande,Serra geral,18.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.631388999999956,-54.56444399999998
3500073618,São Gabriel do Oeste,Botucatu,18.53,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.53835799999996,-54.44034999999997
3500073632,Sidrolândia,Serra geral,6.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.035488999999927,-54.97286699999995
3500073631,Sidrolândia,Serra geral,18.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.033721999999955,-54.97319199999998
3500073647,Terenos,Serra geral,35.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.347860999999966,-54.899388999999985
3500073650,Brasilândia,Bauru,38.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.61924199999993,-52.77723599999996
3500073659,Novo Horizonte do Sul,Bauru,11.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.60933099999994,-53.90052199999997
3500073664,Inocência,Bauru,21.45,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.76264699999996,-51.846518999999944
3500073661,Eldorado,Bauru,38.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.78277799999995,-54.28209399999997
3500073667,Água Clara,Bauru,18.18,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.444082999999978,-52.87658299999998
3500073671,Dourados,Serra geral,6.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.222782999999936,-54.77313299999997
3500073679,Itaquiraí,Bauru,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.181366999999966,-54.05005799999998
3500073693,Campo Grande,Serra geral,7.31,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46961099999993,-54.72330599999998
3500073701,Nioaque,Botucatu,5.92,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.158091999999954,-55.829691999999966
3500073707,Itaporã,Serra geral,11.05,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.065332999999953,-54.73133299999995
3500073710,Maracaju,Serra geral,20.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.635888999999963,-55.162305999999944
3500073731,Campo Grande,Bauru,41.39,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.468910999999935,-54.53485299999994
3500073737,Campo Grande,Serra geral,5.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46599999999995,-54.62688899999995
3500073743,Campo Grande,Serra geral,27.48,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.44691899999998,-54.57679699999994
3500073784,Jateí,Bauru,7.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.50019999999995,-54.260099999999966
3500073782,Rio Brilhante,Serra geral,20.98,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.84583299999997,-54.66916699999996
3500073788,Glória de Dourados,Bauru,21.18,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.490902999999946,-54.16637199999997
3500073774,Dourados,Serra geral,10.94,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.393055999999945,-54.74916699999994
3500073777,Itaquiraí,Bauru,18.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.414318999999978,-54.174455999999964
3500073798,Angélica,Bauru,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.13986099999994,-53.81075599999997
3500073817,Jateí,Bauru,6.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.533077999999932,-54.36140299999994
3500073840,Caarapó,Serra geral,11.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.500088999999946,-54.871418999999946
3500073858,São Gabriel do Oeste,Botucatu,34.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.267702999999926,-54.565638999999976
3500073871,Anaurilândia,Bauru,7.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.17349699999994,-52.663224999999954
3500073879,Glória de Dourados,Serra geral,9.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.42441699999995,-54.33934999999997
3500073891,Campo Grande,Serra geral,28.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.45999999999998,-54.612221999999974
3500073909,Brasilândia,Bauru,21.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.17975599999994,-51.98030799999998
3500073908,Três Lagoas,Bauru,5.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.658338999999955,-51.79361699999998
3500073914,Naviraí,Bauru,12.35,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.041682999999978,-54.19480599999997
3500073925,Dourados,Serra geral,15.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.23183899999998,-54.74971399999998
3500073930,Naviraí,Bauru,19.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.026824999999974,-54.13001399999996
3500073937,Glória de Dourados,Bauru,19.79,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.41111099999995,-54.25077799999997
3500073940,Juti,Bauru,27.57,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.66058099999998,-54.677682999999945
3500073946,Bataguassu,Bauru,10.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.706391999999937,-52.40323099999995
3500073001,Rio Brilhante,Serra geral,7.15,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.775793999999962,-54.52461699999998
3500072951,Chapadão do Sul,Bauru,89.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.769405999999947,-52.919716999999935
3500072906,Dourados,Serra geral,17.87,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.27550599999995,-54.81623599999995
3500072891,Campo Grande,Serra geral,6.1,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.40119199999998,-54.61560599999996
3500072880,Brasilândia,Bauru,49.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.028516999999965,-52.68493099999995
3500072833,Campo Grande,Serra geral,63.53,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.501893999999936,-54.73807199999993
3500072821,Sidrolândia,Serra geral,16.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.969649999999945,-55.06363299999998
3500072815,Dois Irmãos do Buriti,Serra geral,19.87,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.72338899999994,-55.29336099999995
3500072773,Campo Grande,Serra geral,47.93,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46873899999997,-54.680571999999984
3500072753,Campo Grande,Serra geral,44.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.44999699999994,-54.61069399999997
3500072749,Chapadão do Sul,Bauru,86.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.81110599999994,-52.80930799999993
3500072733,Campo Grande,Serra geral,7.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.545927999999947,-54.59258599999998
3500072727,Três Lagoas,Bauru,9.62,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.795402999999965,-51.72273099999995
3500072711,São Gabriel do Oeste,Botucatu,21.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.25202799999994,-54.32780599999995
3500072702,Campo Grande,Serra geral,9.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.884360999999956,-54.55173099999996
3500072700,Água Clara,Bauru,28.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.875805999999955,-53.36065599999995
3500072659,Coxim,Furnas,32.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.504385999999954,-54.73489699999993
3500072614,Campo Grande,Serra geral,35.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.494352999999933,-54.59617199999997
3500072601,Campo Grande,Serra geral,29.54,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46299199999993,-54.611268999999936
3500072594,Antônio João,Serra geral,3.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.196110999999974,-55.94352799999996
3500072528,Campo Grande,Serra geral,29.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.423835999999937,-54.55512199999998
3500072433,Ivinhema,Bauru,36.68,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.39474699999994,-53.89387799999997
3500072367,Terenos,Serra geral,128.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.504407999999955,-54.86568299999993
3500072353,Sidrolândia,Serra geral,19.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.78638899999993,-54.748963999999944
3500072351,Água Clara,Serra geral,10.79,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.42836099999994,-52.873088999999936
3500072345,Itaporã,Serra geral,55.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.08858299999997,-54.72063899999995
3500072342,Aparecida do Taboado,Serra geral,24.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.08555599999994,-51.06641899999994
3500072330,Aparecida do Taboado,Serra geral,49.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.08583299999998,-51.063110999999935
3500072301,Campo Grande,Serra geral,7.84,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.501357999999982,-54.737735999999984
3500072293,Campo Grande,Serra geral,9.85,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.460396999999944,-54.60909399999997
3500072270,Maracaju,Botucatu,105.25,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.373332999999946,-55.44249999999994
3500072268,Itaporã,Serra geral,17.35,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.90502799999996,-54.69702799999993
3500072228,Dourados,Serra geral,17.89,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.160863999999947,-54.69198899999998
3500072222,Paranaíba,Bauru,24.71,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.704166999999927,-51.14944399999996
3500072209,Jaraguari,Serra geral,21.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.04213599999997,-54.413607999999954
3500072181,São Gabriel do Oeste,Botucatu,49.66,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.45055599999995,-54.52638899999994
3500072177,Campo Grande,Serra geral,6.48,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.469135999999935,-54.62202199999996
3500072142,Sidrolândia,Botucatu,133.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.95294999999993,-54.854727999999966
3500072134,Aparecida do Taboado,Bauru,17.56,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.105627999999967,-51.104938999999945
3500072036,Rio Brilhante,Serra geral,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.795346999999936,-54.53524699999997
3500072032,Sidrolândia,Serra geral,140.96,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.902221999999938,-54.92277799999994
3500072028,Dourados,Botucatu,74.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.36477199999996,-54.802885999999944
3500072026,Sidrolândia,Botucatu,136.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.902777999999955,-54.91999999999996
3500071968,Maracaju,Serra geral,5.31,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.77769399999994,-55.58989199999996
3500071958,Dourados,Botucatu,67.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.192249999999945,-54.69272199999995
3500071935,Ponta Porã,Botucatu,280.62,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.561441999999943,-55.69192499999997
3500071929,Campo Grande,Boa vista,150.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.41929399999998,-54.64054699999997
3500071879,Caarapó,Botucatu,160.32,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.610721999999953,-54.68552799999998
3500073021,São Gabriel do Oeste,Botucatu,33.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.404518999999937,-54.51321699999994
3500073019,Paraíso das Águas,Bauru,49.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.056555999999944,-53.30236099999996
3500073014,Chapadão do Sul,Bauru,36.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.728899999999953,-52.47679199999993
3500073007,Batayporã,Bauru,16.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.28491699999995,-53.285346999999945
3500073006,Batayporã,Bauru,17.1,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.284321999999975,-53.283774999999935
3500073043,Aral Moreira,Serra geral,8.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.95928299999997,-55.626057999999944
3500073039,Nova Andradina,Bauru,11.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.300232999999935,-53.36121099999997
3500073065,Três Lagoas,Bauru,22.69,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.745277999999928,-51.71666699999997
3500073064,Campo Grande,Serra geral,35.36,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.475999999999942,-54.485874999999965
3500073062,Três Lagoas,Bauru,40.71,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.077805999999953,-52.42500599999994
3500073056,Brasilândia,Bauru,38.45,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.469535999999948,-52.162868999999944
3500073054,Campo Grande,Serra geral,35.33,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.504388999999946,-54.651805999999965
3500073075,Campo Grande,Serra geral,9.39,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.500018999999952,-54.610566999999946
3500073073,Campo Grande,Serra geral,0.49000000000000005,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.416480999999976,-54.64710599999995
3500073098,Laguna Carapã,Serra geral,46.61,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.47703299999995,-55.07521699999995
3500073116,Campo Grande,Serra geral,4.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.418182999999942,-54.60809999999998
3500073141,Campo Grande,Serra geral,28.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.514763999999957,-54.69209399999994
3500073156,Dourados,Serra geral,10.68,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.22179399999993,-54.775849999999934
3500073155,Angélica,Bauru,23.35,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.164349999999956,-53.77856399999996
3500073151,Nova Andradina,Bauru,16.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.996752999999956,-53.42644399999995
3500073188,Inocência,Bauru,6.78,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.218193999999983,-52.03738899999996
