well_id,municipality,aquifer,test_type,test_date,source,evidence_code,latitude,longitude
3500067666,Coxim,,Rebaixamento,2017-12-07,SGB_HIDRO_MS_2024_POCOS,E07,-18.364999999999952,-54.830277999999964
3500067283,Bonito,,Rebaixamento,2016-07-22,SGB_HIDRO_MS_2024_POCOS,E07,-21.030832999999973,-53.56638899999996
3500023046,Dourados,Guarani,Rebaixamento,1963-07-13,SGB_HIDRO_MS_2024_POCOS,E07,-22.332776999999965,-54.843887999999936
3500045651,Três Lagoas,Serra geral,Rebaixamento,2007-05-08,SGB_HIDRO_MS_2024_POCOS,E07,-20.99138899999997,-51.79777799999994
3500022821,Terenos,Guarani,Rebaixamento,1978-12-06,SGB_HIDRO_MS_2024_POCOS,E07,-20.437221999999963,-54.86194399999994
3500022815,Sidrolândia,Guarani,Rebaixamento,2002-06-21,SGB_HIDRO_MS_2024_POCOS,E07,-20.94083299999994,-54.966665999999975
3500022844,Dourados,Guarani,Rebaixamento,1982-12-08,SGB_HIDRO_MS_2024_POCOS,E07,-22.20999999999998,-54.82611099999997
3500022537,Campo Grande,Serra geral,Rebaixamento,1996-03-05,SGB_HIDRO_MS_2024_POCOS,E07,-20.38972199999995,-54.56499999999994
3500022807,Sidrolândia,Guarani,Rebaixamento,2000-03-18,SGB_HIDRO_MS_2024_POCOS,E07,-21.105276999999944,-54.95111099999997
3500022481,Campo Grande,Guarani,Rebaixamento,1992-06-20,SGB_HIDRO_MS_2024_POCOS,E07,-20.526110999999958,-54.60388799999998
3500022482,Campo Grande,Guarani,Rebaixamento,1993-10-03,SGB_HIDRO_MS_2024_POCOS,E07,-20.521387999999945,-54.60805499999998
3500022517,Campo Grande,Serra geral,Rebaixamento,1981-05-26,SGB_HIDRO_MS_2024_POCOS,E07,-20.552776999999935,-54.57805499999995
3500022560,Paranaíba,Serra geral,Rebaixamento,1987-07-09,SGB_HIDRO_MS_2024_POCOS,E07,-19.699165999999934,-51.17083299999996
3500022565,Costa Rica,Guarani,Rebaixamento,1991-02-02,SGB_HIDRO_MS_2024_POCOS,E07,-18.531110999999953,-53.14305499999995
3500022637,Pedro Gomes,Furnas,Rebaixamento,1988-01-29,SGB_HIDRO_MS_2024_POCOS,E07,-18.09972199999993,-54.54472199999998
3500022714,Laguna Carapã,Guarani,Rebaixamento,1988-03-12,SGB_HIDRO_MS_2024_POCOS,E07,-22.560276999999928,-55.15222199999994
3500022748,Ponta Porã,Guarani,Rebaixamento,1991-12-02,SGB_HIDRO_MS_2024_POCOS,E07,-22.498054999999965,-55.739165999999955
3500022760,Aquidauana,Cuiaba,Rebaixamento,1976-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-20.465832999999975,-55.79305499999998
3500022766,Aquidauana,Furnas,Rebaixamento,1984-11-09,SGB_HIDRO_MS_2024_POCOS,E07,-20.45055499999995,-55.76194399999997
3500022789,Guia Lopes da Laguna,Aquidauana,Rebaixamento,1988-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-21.46083299999998,-56.113054999999974
3500022884,Fátima do Sul,Serra geral,Rebaixamento,2002-07-25,SGB_HIDRO_MS_2024_POCOS,E07,-22.35833299999996,-54.45277699999997
3500022947,Campo Grande,Serra geral,Rebaixamento,1981-06-11,SGB_HIDRO_MS_2024_POCOS,E07,-20.43999999999994,-54.55416599999995
3500022950,Campo Grande,Guarani,Rebaixamento,1982-10-30,SGB_HIDRO_MS_2024_POCOS,E07,-20.453610999999967,-54.675832999999955
3500022956,Campo Grande,Serra geral,Rebaixamento,1995-08-13,SGB_HIDRO_MS_2024_POCOS,E07,-20.53361099999995,-54.602776999999946
3500022970,Brasilândia,Serra geral,Rebaixamento,1995-07-11,SGB_HIDRO_MS_2024_POCOS,E07,-21.26499999999993,-52.03166599999997
3500022981,Paranaíba,Serra geral,Rebaixamento,1978-10-25,SGB_HIDRO_MS_2024_POCOS,E07,-19.67999999999995,-51.194721999999956
3500022986,Selvíria,Serra geral,Rebaixamento,1960-05-23,SGB_HIDRO_MS_2024_POCOS,E07,-20.35833299999996,-51.41722199999998
3500023028,Pedro Gomes,Furnas,Rebaixamento,1978-06-05,SGB_HIDRO_MS_2024_POCOS,E07,-18.100832999999966,-54.560554999999965
3500023039,Coxim,Caiua,Rebaixamento,2000-07-07,SGB_HIDRO_MS_2024_POCOS,E07,-18.508887999999956,-54.75361099999998
3500023058,Dourados,Guarani,Rebaixamento,2003-04-30,SGB_HIDRO_MS_2024_POCOS,E07,-22.21305499999994,-54.77888799999994
3500023105,Sonora,Furnas,Rebaixamento,1998-05-15,SGB_HIDRO_MS_2024_POCOS,E07,-17.584721999999942,-54.76111099999997
3500023026,Mundo Novo,,Rebaixamento,1991-02-14,SGB_HIDRO_MS_2024_POCOS,E07,-23.92972199999997,-54.29527699999994
3500022919,Campo Grande,Guarani,Rebaixamento,1993-11-26,SGB_HIDRO_MS_2024_POCOS,E07,-20.551110999999935,-54.60833299999996
3500022490,Campo Grande,Guarani,Rebaixamento,1997-09-19,SGB_HIDRO_MS_2024_POCOS,E07,-20.428054999999972,-54.572499999999934
3500023227,São Gabriel do Oeste,Guarani,Rebaixamento,1984-07-14,SGB_HIDRO_MS_2024_POCOS,E07,-19.399999999999977,-54.57527699999997
3500022607,Chapadão do Sul,Coberturas sedimentares Indiferenciadas,Rebaixamento,2001-11-02,SGB_HIDRO_MS_2024_POCOS,E07,-18.813887999999963,-52.62055499999997
3500022908,Campo Grande,Serra geral,Rebaixamento,1998-03-06,SGB_HIDRO_MS_2024_POCOS,E07,-20.533054999999933,-54.621943999999985
3500023141,Amambai,Guarani,Rebaixamento,1984-08-16,SGB_HIDRO_MS_2024_POCOS,E07,-23.09833299999997,-55.20111099999997
3500023272,Nova Alvorada do Sul,Serra geral,Rebaixamento,1995-03-05,SGB_HIDRO_MS_2024_POCOS,E07,-21.541943999999944,-54.16194399999995
3500045605,Caarapó,Guarani,Continuo,2009-09-22,SGB_HIDRO_MS_2024_POCOS,E07,-22.614999999999952,-54.70138899999995
3500045699,Campo Grande,Bauru,Rebaixamento,2000-05-25,SGB_HIDRO_MS_2024_POCOS,E07,-20.37972199999996,-54.57111099999997
3500022510,Campo Grande,Serra geral,Rebaixamento,1971-03-22,SGB_HIDRO_MS_2024_POCOS,E07,-20.449165999999934,-54.59694399999995
3500022597,Camapuã,Guarani,Rebaixamento,1991-02-14,SGB_HIDRO_MS_2024_POCOS,E07,-19.53888799999993,-54.03666599999997
3500022600,Camapuã,Guarani,Rebaixamento,2003-03-24,SGB_HIDRO_MS_2024_POCOS,E07,-19.52444399999996,-54.04305499999998
3500022730,Ponta Porã,Bauru,Rebaixamento,1980-12-14,SGB_HIDRO_MS_2024_POCOS,E07,-22.529165999999975,-55.63861099999997
3500022891,Campo Grande,Serra geral,Rebaixamento,1977-03-08,SGB_HIDRO_MS_2024_POCOS,E07,-20.41888799999998,-54.633887999999956
3500023044,Camapuã,Guarani,Rebaixamento,1987-03-08,SGB_HIDRO_MS_2024_POCOS,E07,-19.541943999999944,-54.03694399999995
3500028108,Rochedo,Guarani,Rebaixamento,2011-05-13,SGB_HIDRO_MS_2024_POCOS,E07,-19.987777999999935,-54.787777999999946
3500029179,Brasilândia,Caiua,Rebaixamento,2011-10-25,SGB_HIDRO_MS_2024_POCOS,E07,-21.296666999999957,-52.06722199999996
3500022483,Campo Grande,Serra geral,Rebaixamento,1983-06-17,SGB_HIDRO_MS_2024_POCOS,E07,-20.45277699999997,-54.58138799999995
3500022498,Campo Grande,Serra geral,Rebaixamento,1997-11-11,SGB_HIDRO_MS_2024_POCOS,E07,-20.552499999999952,-54.677776999999935
3500022515,Campo Grande,Serra geral,Rebaixamento,1980-06-05,SGB_HIDRO_MS_2024_POCOS,E07,-20.436387999999965,-54.64805499999994
3500022521,Campo Grande,Serra geral,Rebaixamento,1995-12-13,SGB_HIDRO_MS_2024_POCOS,E07,-20.416110999999944,-54.59861099999995
3500022526,Campo Grande,Caiua,Rebaixamento,1997-05-15,SGB_HIDRO_MS_2024_POCOS,E07,-20.425832999999955,-54.573054999999954
3500022546,Ivinhema,Caiua,Rebaixamento,1980-04-02,SGB_HIDRO_MS_2024_POCOS,E07,-22.310276999999928,-53.82805499999995
3500022551,Novo Horizonte do Sul,Caiua,Rebaixamento,1998-08-25,SGB_HIDRO_MS_2024_POCOS,E07,-22.64861099999996,-53.850832999999966
3500022554,Nova Andradina,Bauru,Rebaixamento,1981-09-16,SGB_HIDRO_MS_2024_POCOS,E07,-22.236665999999957,-53.33694399999996
3500022609,Rio Verde de Mato Grosso,Furnas,Rebaixamento,1966-10-15,SGB_HIDRO_MS_2024_POCOS,E07,-18.91999999999996,-54.842221999999936
3500022614,Corumbá,Não definido,Rebaixamento,2003-04-02,SGB_HIDRO_MS_2024_POCOS,E07,-19.04222199999998,-57.781387999999936
3500022640,Batayporã,Caiua,Rebaixamento,1974-12-03,SGB_HIDRO_MS_2024_POCOS,E07,-22.301665999999955,-53.27722199999994
3500022642,Corumbá,Não definido,Rebaixamento,1996-10-31,SGB_HIDRO_MS_2024_POCOS,E07,-19.091110999999955,-57.809721999999965
3500022725,Naviraí,Caiua,Rebaixamento,1980-09-08,SGB_HIDRO_MS_2024_POCOS,E07,-23.052776999999935,-54.18222199999997
3500022749,Eldorado,Caiua,Rebaixamento,1984-12-10,SGB_HIDRO_MS_2024_POCOS,E07,-23.800832999999955,-54.104165999999964
3500022798,Aquidauana,Aquidauana,Rebaixamento,1991-05-24,SGB_HIDRO_MS_2024_POCOS,E07,-20.484721999999977,-55.63694399999997
3500022803,Aquidauana,Aquidauana,Rebaixamento,1987-09-11,SGB_HIDRO_MS_2024_POCOS,E07,-20.476665999999966,-55.539999999999964
3500022832,Dourados,Serra geral,Rebaixamento,1990-03-23,SGB_HIDRO_MS_2024_POCOS,E07,-22.258610999999974,-54.79527699999994
3500022855,Itaporã,Guarani,Rebaixamento,2003-10-16,SGB_HIDRO_MS_2024_POCOS,E07,-22.08694399999996,-54.79472199999998
3500022877,Rio Brilhante,Serra geral,Rebaixamento,1989-09-21,SGB_HIDRO_MS_2024_POCOS,E07,-21.809999999999945,-54.53694399999995
3500022894,Campo Grande,Serra geral,Rebaixamento,1977-10-11,SGB_HIDRO_MS_2024_POCOS,E07,-20.449999999999932,-54.64277699999997
3500022895,Campo Grande,Serra geral,Rebaixamento,1997-10-25,SGB_HIDRO_MS_2024_POCOS,E07,-20.457221999999945,-54.635276999999974
3500022936,Angélica,Caiua,Rebaixamento,2001-03-09,SGB_HIDRO_MS_2024_POCOS,E07,-22.156387999999936,-53.779165999999975
3500022949,Campo Grande,Serra geral,Rebaixamento,1982-10-10,SGB_HIDRO_MS_2024_POCOS,E07,-20.517499999999927,-54.613332999999955
3500022962,Aparecida do Taboado,Bauru,Rebaixamento,1971-09-03,SGB_HIDRO_MS_2024_POCOS,E07,-20.083332999999982,-51.10583299999996
3500022991,Coxim,Furnas,Rebaixamento,1999-08-27,SGB_HIDRO_MS_2024_POCOS,E07,-18.519999999999982,-54.740276999999935
3500022994,Coxim,Furnas,Rebaixamento,1991-07-16,SGB_HIDRO_MS_2024_POCOS,E07,-18.47555499999993,-54.728610999999944
3500022995,Coxim,Furnas,Rebaixamento,2002-08-15,SGB_HIDRO_MS_2024_POCOS,E07,-18.465832999999975,-54.73527699999994
3500023005,Rio Verde de Mato Grosso,Furnas,Rebaixamento,1978-08-05,SGB_HIDRO_MS_2024_POCOS,E07,-18.91027699999995,-54.83749999999998
3500023030,Naviraí,Caiua,Rebaixamento,1994-06-11,SGB_HIDRO_MS_2024_POCOS,E07,-23.067776999999978,-54.18861099999998
3500023031,Ivinhema,Caiua,Rebaixamento,1981-04-10,SGB_HIDRO_MS_2024_POCOS,E07,-22.311110999999983,-53.82777699999997
3500023064,Bela Vista,Rocha sedimentar,Rebaixamento,2002-09-09,SGB_HIDRO_MS_2024_POCOS,E07,-22.178054999999972,-56.809721999999965
3500023083,Bonito,Cuiaba,Rebaixamento,1994-04-10,SGB_HIDRO_MS_2024_POCOS,E07,-21.122221999999965,-56.49555499999997
3500023086,Bonito,Cuiaba,Rebaixamento,1980-01-17,SGB_HIDRO_MS_2024_POCOS,E07,-21.115554999999972,-56.49555499999997
3500023094,Bonito,Cuiaba,Rebaixamento,1979-05-15,SGB_HIDRO_MS_2024_POCOS,E07,-21.119721999999967,-56.67888799999997
3500023155,Aral Moreira,Serra geral,Rebaixamento,1978-03-21,SGB_HIDRO_MS_2024_POCOS,E07,-22.95333299999993,-55.63027699999998
3500023162,Aral Moreira,Serra geral,Rebaixamento,1994-04-07,SGB_HIDRO_MS_2024_POCOS,E07,-22.74305499999997,-55.48333299999996
3500023257,Rio Brilhante,Serra geral,Escalonado,1987-04-29,SGB_HIDRO_MS_2024_POCOS,E07,-21.79472199999998,-54.55249999999995
3500023280,Bataguassu,Caiua,Rebaixamento,1994-07-21,SGB_HIDRO_MS_2024_POCOS,E07,-21.72333299999997,-52.41722199999998
3500023332,Chapadão do Sul,Bauru,Rebaixamento,1995-08-27,SGB_HIDRO_MS_2024_POCOS,E07,-18.820832999999936,-52.55694399999993
3500030622,Bonito,Cuiaba,Rebaixamento,2011-03-05,SGB_HIDRO_MS_2024_POCOS,E07,-20.76138899999995,-56.09277799999995
3500030626,São Gabriel do Oeste,Serra geral,Rebaixamento,2009-04-06,SGB_HIDRO_MS_2024_POCOS,E07,-19.400555999999938,-54.57583299999993
3500030629,São Gabriel do Oeste,Aquidauana,Rebaixamento,2009-05-04,SGB_HIDRO_MS_2024_POCOS,E07,-19.402499999999975,-54.58472199999994
3500022691,Aral Moreira,Serra geral,Rebaixamento,1977-12-10,SGB_HIDRO_MS_2024_POCOS,E07,-22.94944399999997,-55.623054999999965
3500022698,Caarapó,Serra geral,Rebaixamento,2005-07-01,SGB_HIDRO_MS_2024_POCOS,E07,-22.508332999999936,-54.75055499999996
3500023069,Bonito,Cuiaba,Rebaixamento,1988-05-22,SGB_HIDRO_MS_2024_POCOS,E07,-21.111387999999977,-56.49499999999995
3500023072,Bonito,Cuiaba,Rebaixamento,1985-05-27,SGB_HIDRO_MS_2024_POCOS,E07,-21.111943999999937,-56.49499999999995
3500023080,Bonito,Cuiaba,Rebaixamento,1990-08-03,SGB_HIDRO_MS_2024_POCOS,E07,-21.113610999999935,-56.49444399999999
3500067668,Aral Moreira,Serra geral,Rebaixamento,2018-05-10,SGB_HIDRO_MS_2024_POCOS,E07,-23.06444399999998,-55.49111099999993
3500022754,Anastácio,Furnas,Rebaixamento,1982-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-20.487499999999955,-55.81222199999996
3500022998,Rio Negro,Furnas,Rebaixamento,2003-06-10,SGB_HIDRO_MS_2024_POCOS,E07,-19.434999999999945,-55.00416599999994
3500023045,Sidrolândia,Guarani,Rebaixamento,1992-01-24,SGB_HIDRO_MS_2024_POCOS,E07,-20.902776999999958,-54.926110999999935
3500067323,Costa Rica,Guarani,Rebaixamento,2016-12-11,SGB_HIDRO_MS_2024_POCOS,E07,-18.53361099999995,-53.134166999999934
3500067387,Rochedo,Guarani,Rebaixamento,2017-11-22,SGB_HIDRO_MS_2024_POCOS,E07,-19.905832999999973,-54.58749999999998
3500067704,Paraíso das Águas,Guarani,Rebaixamento,2018-08-25,SGB_HIDRO_MS_2024_POCOS,E07,-19.036666999999966,-53.010832999999934
3500067665,Coxim,,Rebaixamento,2017-11-27,SGB_HIDRO_MS_2024_POCOS,E07,-18.250832999999943,-54.65694399999995
3500022663,Dourados,Guarani,Rebaixamento,1990-07-23,SGB_HIDRO_MS_2024_POCOS,E07,-22.267776999999967,-54.81222199999996
3500022786,Dois Irmãos do Buriti,Guarani,Rebaixamento,1994-07-05,SGB_HIDRO_MS_2024_POCOS,E07,-20.68861099999998,-55.27888799999994
3500023153,Amambai,Guarani,Rebaixamento,1981-12-01,SGB_HIDRO_MS_2024_POCOS,E07,-23.103887999999927,-55.23055499999998
3500022916,Campo Grande,Guarani,Rebaixamento,1993-08-06,SGB_HIDRO_MS_2024_POCOS,E07,-20.41027699999995,-54.589999999999975
3500022858,Maracaju,Guarani,Rebaixamento,2005-05-15,SGB_HIDRO_MS_2024_POCOS,E07,-21.61749999999995,-55.16138799999993
3500022864,Maracaju,Guarani,Rebaixamento,1989-10-23,SGB_HIDRO_MS_2024_POCOS,E07,-21.59888799999993,-55.15999999999997
3500022941,Campo Grande,Serra geral,Rebaixamento,1997-07-17,SGB_HIDRO_MS_2024_POCOS,E07,-20.41805499999998,-54.58138799999995
3500022480,Campo Grande,Guarani,Rebaixamento,1990-01-30,SGB_HIDRO_MS_2024_POCOS,E07,-20.52361099999996,-54.58833299999998
3500022496,Campo Grande,Serra geral,Rebaixamento,1997-07-02,SGB_HIDRO_MS_2024_POCOS,E07,-20.46999999999997,-54.572499999999934
3500022541,Jateí,Serra geral,Rebaixamento,2000-03-02,SGB_HIDRO_MS_2024_POCOS,E07,-22.482776999999942,-54.30555499999997
3500022564,Costa Rica,Guarani,Rebaixamento,1986-02-02,SGB_HIDRO_MS_2024_POCOS,E07,-18.53555499999993,-53.134443999999974
3500022578,Três Lagoas,Bauru,Rebaixamento,1979-05-16,SGB_HIDRO_MS_2024_POCOS,E07,-20.78805499999993,-51.71555499999994
3500022586,Cassilândia,Guarani,Rebaixamento,1990-06-29,SGB_HIDRO_MS_2024_POCOS,E07,-18.991943999999933,-52.37083299999995
3500022604,Sonora,Furnas,Rebaixamento,1999-05-10,SGB_HIDRO_MS_2024_POCOS,E07,-17.58611099999996,-54.74999999999994
3500022611,Rio Verde de Mato Grosso,Furnas,Rebaixamento,2001-05-11,SGB_HIDRO_MS_2024_POCOS,E07,-18.909999999999968,-54.83749999999998
3500022649,Sidrolândia,Guarani,Rebaixamento,2002-02-02,SGB_HIDRO_MS_2024_POCOS,E07,-21.241943999999933,-54.822221999999954
3500022808,Sidrolândia,Guarani,Rebaixamento,1999-10-10,SGB_HIDRO_MS_2024_POCOS,E07,-20.937221999999963,-54.96111099999996
3500022819,Terenos,Guarani,Rebaixamento,1978-07-06,SGB_HIDRO_MS_2024_POCOS,E07,-20.448054999999954,-54.86861099999999
3500022865,Nova Alvorada do Sul,Serra geral,Rebaixamento,2005-12-21,SGB_HIDRO_MS_2024_POCOS,E07,-21.35861099999994,-54.444721999999956
3500022867,Nova Alvorada do Sul,Serra geral,Rebaixamento,1998-11-25,SGB_HIDRO_MS_2024_POCOS,E07,-21.455276999999967,-54.35861099999994
3500022946,Campo Grande,Serra geral,Rebaixamento,1985-10-19,SGB_HIDRO_MS_2024_POCOS,E07,-20.489443999999935,-54.59916599999997
3500022976,Selvíria,Serra geral,Rebaixamento,1990-08-01,SGB_HIDRO_MS_2024_POCOS,E07,-20.35944399999994,-51.42722199999997
3500023056,Dourados,Guarani,Rebaixamento,2003-02-10,SGB_HIDRO_MS_2024_POCOS,E07,-22.219165999999973,-54.81222199999996
3500023103,São Gabriel do Oeste,Guarani,Rebaixamento,2006-04-08,SGB_HIDRO_MS_2024_POCOS,E07,-19.359999999999957,-54.66277699999995
3500023106,Sonora,Furnas,Rebaixamento,1998-07-30,SGB_HIDRO_MS_2024_POCOS,E07,-17.579999999999927,-54.75583299999994
3500022968,Bataguassu,,Rebaixamento,2002-05-19,SGB_HIDRO_MS_2024_POCOS,E07,-21.722499999999968,-52.42055499999998
3500022709,Itaquiraí,,Rebaixamento,1981-04-24,SGB_HIDRO_MS_2024_POCOS,E07,-23.486387999999977,-54.17361099999994
3500023231,São Gabriel do Oeste,Guarani,Rebaixamento,1986-06-03,SGB_HIDRO_MS_2024_POCOS,E07,-19.266110999999967,-54.65972199999993
3500023198,Dois Irmãos do Buriti,Guarani,Rebaixamento,,SGB_HIDRO_MS_2024_POCOS,E07,-20.749165999999946,-55.498887999999965
3500023229,São Gabriel do Oeste,Guarani,Rebaixamento,1988-05-02,SGB_HIDRO_MS_2024_POCOS,E07,-19.281110999999953,-54.64694399999996
3500022854,Itaporã,Serra geral,Rebaixamento,2003-10-16,SGB_HIDRO_MS_2024_POCOS,E07,-22.080276999999967,-54.77333299999998
3500022598,Camapuã,Guarani,Rebaixamento,1993-02-02,SGB_HIDRO_MS_2024_POCOS,E07,-19.51388799999995,-54.04888799999998
3500022689,Antônio João,Serra geral,Rebaixamento,1988-02-01,SGB_HIDRO_MS_2024_POCOS,E07,-22.197776999999974,-55.94944399999997
3500028110,São Gabriel do Oeste,Guarani,Rebaixamento,2011-05-19,SGB_HIDRO_MS_2024_POCOS,E07,-19.40666699999997,-54.69111099999998
3500022470,Campo Grande,Serra geral,Rebaixamento,1982-09-28,SGB_HIDRO_MS_2024_POCOS,E07,-20.464443999999958,-54.599721999999986
3500022491,Campo Grande,Serra geral,Rebaixamento,1996-08-10,SGB_HIDRO_MS_2024_POCOS,E07,-20.41805499999998,-54.60722199999998
3500022492,Campo Grande,Serra geral,Rebaixamento,1997-05-22,SGB_HIDRO_MS_2024_POCOS,E07,-20.423332999999957,-54.54499999999996
3500022514,Campo Grande,Serra geral,Rebaixamento,1996-08-21,SGB_HIDRO_MS_2024_POCOS,E07,-20.435832999999946,-54.64916599999998
3500022533,Campo Grande,Serra geral,Rebaixamento,1984-04-06,SGB_HIDRO_MS_2024_POCOS,E07,-20.50277699999998,-54.56888799999996
3500022542,Ivinhema,Caiua,Rebaixamento,1982-06-14,SGB_HIDRO_MS_2024_POCOS,E07,-22.29305499999998,-53.829999999999984
3500022555,Nova Andradina,Bauru,Rebaixamento,2006-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-22.236943999999937,-53.34805499999993
3500022580,Três Lagoas,Bauru,Rebaixamento,2003-06-01,SGB_HIDRO_MS_2024_POCOS,E07,-20.777221999999938,-51.74166599999995
3500022617,Japorã,Caiua,Rebaixamento,2001-02-02,SGB_HIDRO_MS_2024_POCOS,E07,-23.839721999999938,-54.54861099999994
3500022626,Corumbá,Não definido,Rebaixamento,2001-09-02,SGB_HIDRO_MS_2024_POCOS,E07,-19.070554999999956,-57.758887999999956
3500022629,Itaquiraí,Caiua,Rebaixamento,1994-06-10,SGB_HIDRO_MS_2024_POCOS,E07,-23.49333299999995,-54.18416599999995
3500022635,Naviraí,Caiua,Rebaixamento,1984-02-25,SGB_HIDRO_MS_2024_POCOS,E07,-23.03416599999997,-54.20111099999997
3500022656,Campo Grande,Serra geral,Rebaixamento,1982-09-20,SGB_HIDRO_MS_2024_POCOS,E07,-20.453610999999967,-54.70416599999999
3500022658,Campo Grande,Serra geral,Rebaixamento,1995-11-27,SGB_HIDRO_MS_2024_POCOS,E07,-20.43972199999996,-54.62611099999998
3500022664,Caracol,Rocha cristalina,Rebaixamento,2004-05-05,SGB_HIDRO_MS_2024_POCOS,E07,-21.999443999999983,-57.06888799999996
3500022673,Batayporã,Caiua,Rebaixamento,1995-11-17,SGB_HIDRO_MS_2024_POCOS,E07,-22.29555499999998,-53.26388799999995
3500022720,Naviraí,Caiua,Rebaixamento,1991-09-23,SGB_HIDRO_MS_2024_POCOS,E07,-23.048054999999977,-54.186387999999965
3500022751,Aral Moreira,Serra geral,Rebaixamento,1981-04-03,SGB_HIDRO_MS_2024_POCOS,E07,-23.02416599999998,-55.58638799999994
3500022762,Aquidauana,Aquidauana,Rebaixamento,1969-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-20.45277699999997,-55.760832999999934
3500022767,Aquidauana,Aquidauana,Rebaixamento,1961-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-20.466387999999938,-55.79249999999996
3500022776,Bonito,Cuiaba,Rebaixamento,2003-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-21.14027699999997,-56.45055499999995
3500022783,Caracol,Rocha cristalina,Rebaixamento,2003-01-02,SGB_HIDRO_MS_2024_POCOS,E07,-22.019999999999982,-57.030554999999936
3500022787,Dois Irmãos do Buriti,Guarani,Rebaixamento,1980-04-17,SGB_HIDRO_MS_2024_POCOS,E07,-20.685554999999965,-55.27499999999998
3500022804,Sidrolândia,Guarani,Rebaixamento,2001-04-11,SGB_HIDRO_MS_2024_POCOS,E07,-20.782221999999933,-55.11055499999998
3500022830,Dourados,Serra geral,Rebaixamento,1990-04-23,SGB_HIDRO_MS_2024_POCOS,E07,-22.25222199999996,-54.81611099999998
3500022834,Dourados,Serra geral,Rebaixamento,2002-09-25,SGB_HIDRO_MS_2024_POCOS,E07,-22.238887999999974,-54.79583299999996
3500022837,Dourados,Serra geral,Rebaixamento,1982-03-23,SGB_HIDRO_MS_2024_POCOS,E07,-22.20027699999997,-54.78194399999995
3500022871,Rio Brilhante,Serra geral,Rebaixamento,1984-06-18,SGB_HIDRO_MS_2024_POCOS,E07,-21.651943999999958,-54.42944399999993
3500022905,Campo Grande,Serra geral,Rebaixamento,1995-11-30,SGB_HIDRO_MS_2024_POCOS,E07,-20.537499999999966,-54.66972199999998
3500022938,Angélica,Caiua,Rebaixamento,1987-08-13,SGB_HIDRO_MS_2024_POCOS,E07,-22.156387999999936,-53.779165999999975
3500022971,Bataguassu,Caiua,Rebaixamento,2002-05-21,SGB_HIDRO_MS_2024_POCOS,E07,-21.715276999999958,-52.43055499999997
3500022978,Santa Rita do Pardo,Caiua,Rebaixamento,1994-05-04,SGB_HIDRO_MS_2024_POCOS,E07,-21.302499999999952,-52.823054999999954
3500022990,Coxim,Furnas,Rebaixamento,1974-06-05,SGB_HIDRO_MS_2024_POCOS,E07,-18.50666599999994,-54.74138799999997
3500023022,Eldorado,Caiua,Rebaixamento,1978-07-08,SGB_HIDRO_MS_2024_POCOS,E07,-23.78444399999995,-54.281387999999936
3500023040,Coxim,Furnas,Rebaixamento,1981-06-13,SGB_HIDRO_MS_2024_POCOS,E07,-18.509165999999937,-54.75444399999998
3500023085,Bonito,Cuiaba,Rebaixamento,1994-04-14,SGB_HIDRO_MS_2024_POCOS,E07,-21.121387999999968,-56.49416599999995
3500023090,Bonito,Cuiaba,Rebaixamento,1980-05-15,SGB_HIDRO_MS_2024_POCOS,E07,-21.121110999999928,-56.45361099999997
3500023092,Bonito,Cuiaba,Rebaixamento,1993-03-13,SGB_HIDRO_MS_2024_POCOS,E07,-21.11888799999997,-56.48499999999996
3500023093,Bonito,Cuiaba,Rebaixamento,1991-05-07,SGB_HIDRO_MS_2024_POCOS,E07,-21.119721999999967,-56.49444399999999
3500023098,Aquidauana,Aquidauana,Rebaixamento,1975-01-10,SGB_HIDRO_MS_2024_POCOS,E07,-20.464165999999977,-55.76249999999993
3500023259,Rio Brilhante,Serra geral,Escalonado,1991-07-13,SGB_HIDRO_MS_2024_POCOS,E07,-21.808332999999948,-54.549999999999955
3500023261,Rio Brilhante,Serra geral,Rebaixamento,1991-07-11,SGB_HIDRO_MS_2024_POCOS,E07,-21.80694399999993,-54.551387999999974
3500023277,Bataguassu,Bauru,Escalonado,1987-03-22,SGB_HIDRO_MS_2024_POCOS,E07,-21.686943999999983,-52.43749999999994
3500023374,Novo Horizonte do Sul,Caiua,Rebaixamento,1995-02-16,SGB_HIDRO_MS_2024_POCOS,E07,-22.655554999999936,-53.85999999999996
3500023375,Novo Horizonte do Sul,Caiua,Rebaixamento,1996-02-06,SGB_HIDRO_MS_2024_POCOS,E07,-22.651665999999977,-53.85777699999994
3500022474,Campo Grande,Serra geral,Rebaixamento,1989-07-14,SGB_HIDRO_MS_2024_POCOS,E07,-20.475832999999966,-54.65277699999996
3500023274,Bataguassu,Caiua,Rebaixamento,1980-02-16,SGB_HIDRO_MS_2024_POCOS,E07,-21.71388799999994,-52.41749999999996
3500030634,Rio Verde de Mato Grosso,Furnas,Rebaixamento,1986-07-27,SGB_HIDRO_MS_2024_POCOS,E07,-18.915277999999944,-54.853610999999944
