well_id,municipality,aquifer,latest_evidence_date,evidence_type,age_years,source,evidence_code,latitude,longitude
3500022581,Três Lagoas,Bauru,2003-08-10,PUMPING_TEST,23.053,SGB_HIDRO_MS_2024_POCOS,E11,-20.78444399999995,-51.74416599999995
3500022585,Três Lagoas,Bauru,2005-01-09,PUMPING_TEST,21.634,SGB_HIDRO_MS_2024_POCOS,E11,-20.776943999999958,-51.68833299999994
3500022599,Camapuã,Guarani,1994-02-02,PUMPING_TEST,32.569,SGB_HIDRO_MS_2024_POCOS,E11,-19.519721999999945,-54.03777699999995
3500022641,Corumbá,Não definido,1995-10-31,PUMPING_TEST,30.828,SGB_HIDRO_MS_2024_POCOS,E11,-19.09611099999995,-57.81194399999998
3500022655,Aquidauana,Aquidauana,1961-02-02,PUMPING_TEST,65.569,SGB_HIDRO_MS_2024_POCOS,E11,-20.465276999999958,-55.79138799999998
3500022723,Naviraí,Caiua,2000-10-04,PUMPING_TEST,25.9,SGB_HIDRO_MS_2024_POCOS,E11,-23.05777699999993,-54.17999999999995
3500022747,Ponta Porã,Serra geral,1991-09-07,PUMPING_TEST,34.976,SGB_HIDRO_MS_2024_POCOS,E11,-22.491665999999952,-55.74194399999993
3500022750,Ponta Porã,Serra geral,1980-05-09,PUMPING_TEST,46.305,SGB_HIDRO_MS_2024_POCOS,E11,-22.62611099999998,-55.62138799999997
3500022758,Anastácio,Aquidauana,1977-05-05,PUMPING_TEST,49.317,SGB_HIDRO_MS_2024_POCOS,E11,-20.496110999999928,-55.81388799999996
3500022775,Bonito,Cuiaba,2003-08-13,PUMPING_TEST,23.044,SGB_HIDRO_MS_2024_POCOS,E11,-21.115832999999952,-56.508887999999956
3500022779,Caracol,Não definido,2002-10-01,PUMPING_TEST,23.91,SGB_HIDRO_MS_2024_POCOS,E11,-22.018610999999964,-57.01722199999995
3500022792,Jardim,Aquidauana,1976-01-03,PUMPING_TEST,50.653,SGB_HIDRO_MS_2024_POCOS,E11,-21.484999999999957,-56.14222199999995
3500022799,Aquidauana,Aquidauana,1988-07-13,PUMPING_TEST,38.127,SGB_HIDRO_MS_2024_POCOS,E11,-20.48444399999994,-55.636665999999934
3500022826,Dourados,Serra geral,2001-06-15,PUMPING_TEST,25.205,SGB_HIDRO_MS_2024_POCOS,E11,-22.22444399999995,-54.77694399999996
3500022827,Dourados,Serra geral,1990-02-01,PUMPING_TEST,36.572,SGB_HIDRO_MS_2024_POCOS,E11,-22.23083299999996,-54.81499999999994
3500022828,Dourados,Serra geral,1997-04-13,PUMPING_TEST,29.377,SGB_HIDRO_MS_2024_POCOS,E11,-22.239443999999935,-54.79944399999994
3500022831,Dourados,Serra geral,1990-04-23,PUMPING_TEST,36.35,SGB_HIDRO_MS_2024_POCOS,E11,-22.258610999999974,-54.81694399999998
3500022840,Dourados,Serra geral,1982-04-14,PUMPING_TEST,44.375,SGB_HIDRO_MS_2024_POCOS,E11,-22.266110999999967,-54.81194399999998
3500022842,Dourados,Serra geral,1982-04-12,PUMPING_TEST,44.381,SGB_HIDRO_MS_2024_POCOS,E11,-22.25583299999994,-54.79805499999998
3500022850,Dourados,Serra geral,1980-08-03,PUMPING_TEST,46.07,SGB_HIDRO_MS_2024_POCOS,E11,-22.208610999999962,-54.65138799999994
3500022879,Dourados,Serra geral,1966-11-18,PUMPING_TEST,59.778,SGB_HIDRO_MS_2024_POCOS,E11,-22.183054999999968,-54.67138799999998
3500022889,Campo Grande,Serra geral,1975-07-08,PUMPING_TEST,51.143,SGB_HIDRO_MS_2024_POCOS,E11,-20.447499999999934,-54.62666599999994
3500022897,Campo Grande,Serra geral,1996-08-01,PUMPING_TEST,30.075,SGB_HIDRO_MS_2024_POCOS,E11,-20.451665999999932,-54.644165999999984
3500022909,Campo Grande,Serra geral,1995-03-16,PUMPING_TEST,31.455,SGB_HIDRO_MS_2024_POCOS,E11,-20.548610999999937,-54.572499999999934
3500022922,Campo Grande,Serra geral,1994-07-28,PUMPING_TEST,32.088,SGB_HIDRO_MS_2024_POCOS,E11,-20.553054999999972,-54.583054999999945
3500022934,Angélica,Caiua,2006-03-01,PUMPING_TEST,20.496,SGB_HIDRO_MS_2024_POCOS,E11,-22.150832999999977,-53.75666599999994
3500022945,Campo Grande,Serra geral,1997-02-13,PUMPING_TEST,29.539,SGB_HIDRO_MS_2024_POCOS,E11,-20.533054999999933,-54.601387999999986
3500022974,Bataguassu,Caiua,2005-08-17,PUMPING_TEST,21.032,SGB_HIDRO_MS_2024_POCOS,E11,-21.72305499999993,-52.41861099999994
3500022975,Bataguassu,Caiua,2004-07-13,PUMPING_TEST,22.127,SGB_HIDRO_MS_2024_POCOS,E11,-21.73222199999998,-52.42999999999995
3500022977,Santa Rita do Pardo,Caiua,1982-02-10,PUMPING_TEST,44.548,SGB_HIDRO_MS_2024_POCOS,E11,-21.30583299999995,-52.83138799999995
3500022992,Coxim,Furnas,2001-02-13,PUMPING_TEST,25.539,SGB_HIDRO_MS_2024_POCOS,E11,-18.511665999999934,-54.756943999999976
3500023001,Chapadão do Sul,Coberturas sedimentares Indiferenciadas,1997-05-09,PUMPING_TEST,29.306,SGB_HIDRO_MS_2024_POCOS,E11,-18.803610999999933,-52.623054999999965
3500023009,Coxim,Furnas,2000-07-09,PUMPING_TEST,26.138,SGB_HIDRO_MS_2024_POCOS,E11,-18.500276999999983,-54.68305499999997
3500023032,Ivinhema,Caiua,1986-08-06,PUMPING_TEST,40.063,SGB_HIDRO_MS_2024_POCOS,E11,-22.308887999999968,-53.831665999999984
3500023034,Corumbá,Não definido,2003-03-20,PUMPING_TEST,23.444,SGB_HIDRO_MS_2024_POCOS,E11,-19.10944399999994,-57.749165999999946
3500023049,Ivinhema,Caiua,1990-09-30,PUMPING_TEST,35.912,SGB_HIDRO_MS_2024_POCOS,E11,-22.307221999999967,-53.851387999999986
3500023087,Bonito,Cuiaba,2001-01-13,PUMPING_TEST,25.624,SGB_HIDRO_MS_2024_POCOS,E11,-21.121387999999968,-56.49527699999999
3500023095,Bonito,Cuiaba,1989-02-24,PUMPING_TEST,37.509,SGB_HIDRO_MS_2024_POCOS,E11,-21.11944399999993,-56.49555499999997
3500023097,Campo Grande,Serra geral,2001-07-01,PUMPING_TEST,25.161,SGB_HIDRO_MS_2024_POCOS,E11,-20.520276999999965,-54.60944399999994
3500023112,Corumbá,Não definido,2001-10-10,PUMPING_TEST,24.884,SGB_HIDRO_MS_2024_POCOS,E11,-19.06444399999998,-57.70916599999998
3500023113,Corumbá,Não definido,2001-10-10,PUMPING_TEST,24.884,SGB_HIDRO_MS_2024_POCOS,E11,-19.084443999999962,-57.724999999999966
3500023119,Corumbá,Não definido,1992-07-12,PUMPING_TEST,34.13,SGB_HIDRO_MS_2024_POCOS,E11,-19.31888799999996,-57.44972199999995
3500023152,Amambai,Serra geral,1988-06-20,PUMPING_TEST,38.19,SGB_HIDRO_MS_2024_POCOS,E11,-23.052499999999952,-55.22027699999995
3500026960,Naviraí,Bauru,2002-04-25,PUMPING_TEST,24.345,SGB_HIDRO_MS_2024_POCOS,E11,-23.103610999999944,-54.202499999999986
3500026983,Sonora,Furnas,2000-07-21,PUMPING_TEST,26.105,SGB_HIDRO_MS_2024_POCOS,E11,-17.58583299999998,-54.75166699999994
3500027028,Anaurilândia,Caiua,1996-03-15,PUMPING_TEST,30.456,SGB_HIDRO_MS_2024_POCOS,E11,-22.17111099999994,-52.694166999999936
3500027033,Rio Verde de Mato Grosso,Furnas,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-18.914999999999964,-54.853332999999964
3500027037,Rio Verde de Mato Grosso,Furnas,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-18.90944399999995,-54.83694399999996
3500027057,Sonora,Furnas,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-17.579166999999927,-54.75277799999998
3500027059,Camapuã,Guarani,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-19.516666999999927,-54.04249999999996
3500027084,Eldorado,Caiua,1995-09-21,PUMPING_TEST,30.938,SGB_HIDRO_MS_2024_POCOS,E11,-23.78388899999993,-54.28111099999995
3500027089,Fátima do Sul,Caiua,1980-06-25,PUMPING_TEST,46.177,SGB_HIDRO_MS_2024_POCOS,E11,-22.30472199999997,-54.33472199999994
3500027168,Taquarussu,Caiua,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-22.486110999999937,-53.349166999999966
3500027227,Fátima do Sul,Serra geral,2009-10-06,PUMPING_TEST,16.895,SGB_HIDRO_MS_2024_POCOS,E11,-22.374999999999943,-54.52277799999996
3500027232,Ponta Porã,Serra geral,2009-10-06,PUMPING_TEST,16.895,SGB_HIDRO_MS_2024_POCOS,E11,-22.537499999999966,-55.723888999999986
3500027301,Selvíria,Serra geral,2009-10-06,PUMPING_TEST,16.895,SGB_HIDRO_MS_2024_POCOS,E11,-20.358888999999976,-51.42666699999995
3500027304,Bataguassu,Caiua,2009-10-28,PUMPING_TEST,16.835,SGB_HIDRO_MS_2024_POCOS,E11,-21.72444399999995,-52.25222199999996
3500027311,Rio Brilhante,Serra geral,2009-10-28,PUMPING_TEST,16.835,SGB_HIDRO_MS_2024_POCOS,E11,-21.64972199999994,-54.42944399999993
3500023352,Paranhos,Bauru,1989-03-18,PUMPING_TEST,37.448,SGB_HIDRO_MS_2024_POCOS,E11,-23.89055499999995,-55.426943999999935
3500023177,Ivinhema,Caiua,1993-11-18,PUMPING_TEST,32.778,SGB_HIDRO_MS_2024_POCOS,E11,-22.383332999999936,-53.59611099999995
3500023263,Rio Brilhante,Serra geral,1986-07-03,PUMPING_TEST,40.156,SGB_HIDRO_MS_2024_POCOS,E11,-21.760276999999974,-54.75472199999996
3500023265,Rio Brilhante,Serra geral,1995-05-12,PUMPING_TEST,31.299,SGB_HIDRO_MS_2024_POCOS,E11,-21.76111099999997,-54.60833299999996
3500023305,Selvíria,Serra geral,1990-08-06,PUMPING_TEST,36.063,SGB_HIDRO_MS_2024_POCOS,E11,-20.361665999999957,-51.42833299999995
3500023308,Inocência,Bauru,1982-06-16,PUMPING_TEST,44.203,SGB_HIDRO_MS_2024_POCOS,E11,-19.72527699999995,-51.927776999999935
3500023333,Paraíso das Águas,Bauru,1989-01-12,PUMPING_TEST,37.626,SGB_HIDRO_MS_2024_POCOS,E11,-18.969443999999953,-52.93861099999998
3500023364,Itaquiraí,Bauru,1989-10-25,PUMPING_TEST,36.843,SGB_HIDRO_MS_2024_POCOS,E11,-23.476110999999946,-54.17833299999995
3500045188,Ladário,,2008-09-12,CHEM_ANALYSIS,17.96,SGB_HIDRO_MS_2024_POCOS,E11,-19.177777999999932,-57.63805599999995
3500065113,Paraíso das Águas,,2003-03-17,CHEM_ANALYSIS,23.452,SGB_HIDRO_MS_2024_POCOS,E11,-19.028888999999936,-53.01388899999995
3500045198,Ladário,,2009-03-17,CHEM_ANALYSIS,17.451,SGB_HIDRO_MS_2024_POCOS,E11,-19.049443999999937,-57.621666999999945
3500027129,Terenos,Serra geral,2011-01-16,PUMPING_TEST,15.617,SGB_HIDRO_MS_2024_POCOS,E11,-20.43916699999994,-55.18805599999996
3500045678,Campo Grande,Serra geral,2008-01-01,PUMPING_TEST,18.658,SGB_HIDRO_MS_2024_POCOS,E11,-20.414999999999964,-54.59527799999995
3500026912,Campo Grande,Serra geral,2008-10-29,CHEM_ANALYSIS,17.832,SGB_HIDRO_MS_2024_POCOS,E11,-20.453055999999947,-54.67805599999997
3500026915,Sidrolândia,Serra geral,2008-01-16,CHEM_ANALYSIS,18.617,SGB_HIDRO_MS_2024_POCOS,E11,-20.98027799999994,-54.97194399999995
3500026931,Itaporã,Caiua,2008-10-20,CHEM_ANALYSIS,17.856,SGB_HIDRO_MS_2024_POCOS,E11,-22.05694399999993,-54.787499999999966
3500027001,São Gabriel do Oeste,Guarani,2008-06-17,CHEM_ANALYSIS,18.198,SGB_HIDRO_MS_2024_POCOS,E11,-19.30583299999995,-54.52611099999996
3500027073,Ivinhema,Caiua,2010-12-14,CHEM_ANALYSIS,15.707,SGB_HIDRO_MS_2024_POCOS,E11,-22.315277999999978,-53.817777999999976
3500027137,Nova Andradina,Bauru,2010-01-25,PUMPING_TEST,16.591,SGB_HIDRO_MS_2024_POCOS,E11,-22.23361099999994,-53.34499999999997
3500023286,Brasilândia,Caiua,1981-02-10,CHEM_ANALYSIS,45.547,SGB_HIDRO_MS_2024_POCOS,E11,-21.255276999999978,-52.03305499999993
3500023360,Iguatemi,Caiua,1989-05-30,PUMPING_TEST,37.248,SGB_HIDRO_MS_2024_POCOS,E11,-23.70055499999995,-54.572776999999974
3500027217,Deodápolis,Serra geral,2010-01-25,PUMPING_TEST,16.591,SGB_HIDRO_MS_2024_POCOS,E11,-22.177221999999972,-54.121943999999985
3500022910,Campo Grande,Guarani,1995-10-23,PUMPING_TEST,30.85,SGB_HIDRO_MS_2024_POCOS,E11,-20.527776999999958,-54.60222199999998
3500023144,Amambai,Guarani,2019-09-10,PUMPING_TEST,6.968,SGB_HIDRO_MS_2024_POCOS,E11,-23.142776999999967,-55.21249999999998
3500065134,Rio Brilhante,Guarani,2003-10-24,CHEM_ANALYSIS,22.847,SGB_HIDRO_MS_2024_POCOS,E11,-21.651943999999958,-54.43111099999999
3500022469,Campo Grande,Serra geral,1989-10-26,PUMPING_TEST,36.841,SGB_HIDRO_MS_2024_POCOS,E11,-20.460554999999943,-54.56666599999994
3500045117,Aparecida do Taboado,,2008-08-27,CHEM_ANALYSIS,18.004,SGB_HIDRO_MS_2024_POCOS,E11,-20.05527799999993,-51.54527799999994
3500022812,Sidrolândia,Guarani,1997-07-08,PUMPING_TEST,29.142,SGB_HIDRO_MS_2024_POCOS,E11,-20.924443999999937,-54.95361099999997
3500022913,Campo Grande,Guarani,1992-05-20,PUMPING_TEST,34.275,SGB_HIDRO_MS_2024_POCOS,E11,-20.507499999999936,-54.57361099999997
3500022814,Sidrolândia,Guarani,1992-01-24,PUMPING_TEST,34.595,SGB_HIDRO_MS_2024_POCOS,E11,-20.898054999999943,-54.926387999999974
3500022809,Sidrolândia,Guarani,2001-07-27,PUMPING_TEST,25.09,SGB_HIDRO_MS_2024_POCOS,E11,-20.937221999999963,-54.966665999999975
3500022870,Itaporã,Guarani,1983-12-15,PUMPING_TEST,42.705,SGB_HIDRO_MS_2024_POCOS,E11,-21.975832999999966,-54.674999999999955
3500022892,Campo Grande,Guarani,1975-08-21,PUMPING_TEST,51.023,SGB_HIDRO_MS_2024_POCOS,E11,-20.455554999999947,-54.63166599999994
3500023146,Amambai,Guarani,2019-09-10,PUMPING_TEST,6.968,SGB_HIDRO_MS_2024_POCOS,E11,-23.09583299999997,-55.19388799999996
3500022501,Campo Grande,Guarani,1985-10-12,PUMPING_TEST,40.879,SGB_HIDRO_MS_2024_POCOS,E11,-20.44944399999997,-54.702499999999986
3500022569,Costa Rica,Guarani,1993-02-02,PUMPING_TEST,33.569,SGB_HIDRO_MS_2024_POCOS,E11,-18.539721999999927,-53.14111099999997
3500022606,Sonora,Furnas,2004-07-02,PUMPING_TEST,22.157,SGB_HIDRO_MS_2024_POCOS,E11,-17.582776999999965,-54.74944399999998
3500022615,Nioaque,Guarani,2001-10-31,PUMPING_TEST,24.827,SGB_HIDRO_MS_2024_POCOS,E11,-21.01277699999997,-55.55611099999999
3500022644,Corumbá,Rocha cristalina,2003-03-03,PUMPING_TEST,23.491,SGB_HIDRO_MS_2024_POCOS,E11,-19.010832999999934,-57.561665999999946
3500022651,Três Lagoas,Bauru,2003-10-07,PUMPING_TEST,22.894,SGB_HIDRO_MS_2024_POCOS,E11,-20.771110999999962,-51.696943999999974
3500022967,Água Clara,Serra geral,1987-06-06,PUMPING_TEST,39.231,SGB_HIDRO_MS_2024_POCOS,E11,-20.446665999999937,-52.872221999999965
3500022983,Três Lagoas,Bauru,2000-10-03,PUMPING_TEST,25.903,SGB_HIDRO_MS_2024_POCOS,E11,-20.79388799999998,-51.667776999999944
3500023100,Jaraguari,Guarani,1996-04-29,PUMPING_TEST,30.333,SGB_HIDRO_MS_2024_POCOS,E11,-20.063054999999963,-54.45194399999997
3500023126,Água Clara,,1993-11-06,PUMPING_TEST,32.81,SGB_HIDRO_MS_2024_POCOS,E11,-20.445832999999936,-52.872499999999945
3500023342,Maracaju,,1995-09-23,PUMPING_TEST,30.932,SGB_HIDRO_MS_2024_POCOS,E11,-21.250832999999943,-55.310276999999985
3500023197,Dois Irmãos do Buriti,,1998-04-30,PUMPING_TEST,28.331,SGB_HIDRO_MS_2024_POCOS,E11,-20.68861099999998,-55.279443999999955
3500067705,Chapadão do Sul,Guarani,2018-12-09,PUMPING_TEST,7.721,SGB_HIDRO_MS_2024_POCOS,E11,-19.352777999999944,-52.50472199999996
3500067716,Costa Rica,Guarani,2012-10-31,PUMPING_TEST,13.826,SGB_HIDRO_MS_2024_POCOS,E11,-18.57749999999993,-53.09583299999997
3500022697,Caarapó,Serra geral,1988-09-03,PUMPING_TEST,37.985,SGB_HIDRO_MS_2024_POCOS,E11,-22.497221999999965,-54.757499999999936
3500022997,Rio Negro,Furnas,1987-07-15,PUMPING_TEST,39.124,SGB_HIDRO_MS_2024_POCOS,E11,-19.491110999999933,-55.00277699999998
3500045647,Campo Grande,Serra geral,2004-11-25,PUMPING_TEST,21.758,SGB_HIDRO_MS_2024_POCOS,E11,-20.561943999999983,-54.66472199999998
3500030641,Bandeirantes,,2006-05-04,PUMPING_TEST,20.32,SGB_HIDRO_MS_2024_POCOS,E11,-19.66999999999996,-54.36638899999997
3500030623,São Gabriel do Oeste,Serra geral,2008-06-03,PUMPING_TEST,18.237,SGB_HIDRO_MS_2024_POCOS,E11,-19.36749999999995,-54.604443999999944
3500030638,Corguinho,Aquidauana,2009-05-04,PUMPING_TEST,17.32,SGB_HIDRO_MS_2024_POCOS,E11,-19.828610999999967,-54.83472199999994
3500022668,Nova Alvorada do Sul,Serra geral,2005-04-11,PUMPING_TEST,21.383,SGB_HIDRO_MS_2024_POCOS,E11,-21.434443999999928,-54.40194399999996
3500022707,Iguatemi,Caiua,2000-10-23,PUMPING_TEST,25.848,SGB_HIDRO_MS_2024_POCOS,E11,-23.66722199999998,-54.56583299999994
3500022726,Ponta Porã,Serra geral,1964-01-02,PUMPING_TEST,62.656,SGB_HIDRO_MS_2024_POCOS,E11,-22.539165999999966,-55.71916599999997
3500022728,Ponta Porã,Serra geral,1973-03-01,PUMPING_TEST,53.495,SGB_HIDRO_MS_2024_POCOS,E11,-22.53805499999993,-55.72444399999995
3500022735,Ponta Porã,Serra geral,1991-09-23,PUMPING_TEST,34.932,SGB_HIDRO_MS_2024_POCOS,E11,-22.508332999999936,-55.71916599999997
3500022736,Ponta Porã,Serra geral,1987-04-08,PUMPING_TEST,39.392,SGB_HIDRO_MS_2024_POCOS,E11,-22.574999999999932,-55.68999999999994
3500023014,Japorã,Caiua,2002-02-10,PUMPING_TEST,24.548,SGB_HIDRO_MS_2024_POCOS,E11,-23.839721999999938,-54.511387999999954
3500023054,Bonito,Cuiaba,1983-03-13,PUMPING_TEST,43.463,SGB_HIDRO_MS_2024_POCOS,E11,-21.08888799999994,-56.45222199999995
3500023070,Bonito,Cuiaba,1994-04-04,PUMPING_TEST,32.402,SGB_HIDRO_MS_2024_POCOS,E11,-21.111665999999957,-56.49472199999997
3500023075,Bonito,Cuiaba,2005-05-05,PUMPING_TEST,21.317,SGB_HIDRO_MS_2024_POCOS,E11,-21.124443999999983,-56.49555499999997
3500067700,Laguna Carapã,Serra geral,2018-06-29,PUMPING_TEST,8.167,SGB_HIDRO_MS_2024_POCOS,E11,-22.749721999999963,-55.17666699999995
3500030633,Rio Verde de Mato Grosso,Ponta grossa,1976-06-30,PUMPING_TEST,50.163,SGB_HIDRO_MS_2024_POCOS,E11,-18.928610999999933,-54.85388899999998
3500045263,Dourados,Serra geral,2009-04-14,CHEM_ANALYSIS,17.374,SGB_HIDRO_MS_2024_POCOS,E11,-22.23027799999994,-54.81444399999998
3500045649,Rio Brilhante,Serra geral,2010-03-29,CHEM_ANALYSIS,16.419,SGB_HIDRO_MS_2024_POCOS,E11,-21.88916699999993,-54.30055599999997
3500023324,Cassilândia,,1985-01-01,PUMPING_TEST,41.656,SGB_HIDRO_MS_2024_POCOS,E11,-19.10694399999994,-51.74972199999996
3500023224,Corguinho,Guarani,1997-08-15,PUMPING_TEST,29.038,SGB_HIDRO_MS_2024_POCOS,E11,-19.68083299999995,-54.76277699999997
3500023254,Camapuã,Guarani,1987-07-10,PUMPING_TEST,39.138,SGB_HIDRO_MS_2024_POCOS,E11,-19.526665999999977,-54.040276999999946
3500023310,Inocência,Bauru,1985-05-21,PUMPING_TEST,41.273,SGB_HIDRO_MS_2024_POCOS,E11,-19.72361099999995,-51.92194399999994
3500023385,Taquarussu,Caiua,1990-06-22,PUMPING_TEST,36.186,SGB_HIDRO_MS_2024_POCOS,E11,-22.562499999999943,-53.39166599999999
3500022588,Alcinópolis,Guarani,1982-03-05,PUMPING_TEST,44.485,SGB_HIDRO_MS_2024_POCOS,E11,-18.32361099999997,-53.71333299999998
3500022593,Camapuã,Guarani,1965-02-02,PUMPING_TEST,61.569,SGB_HIDRO_MS_2024_POCOS,E11,-19.53361099999995,-54.041943999999944
3500022595,Camapuã,Guarani,1989-02-02,PUMPING_TEST,37.569,SGB_HIDRO_MS_2024_POCOS,E11,-19.517221999999947,-54.04333299999996
3500022633,Caarapó,Serra geral,1987-06-26,PUMPING_TEST,39.176,SGB_HIDRO_MS_2024_POCOS,E11,-22.621943999999928,-54.82638799999995
3500023043,Camapuã,Guarani,1989-09-07,PUMPING_TEST,36.975,SGB_HIDRO_MS_2024_POCOS,E11,-19.49527699999993,-54.00638799999996
3500023158,Aral Moreira,Serra geral,1986-10-23,PUMPING_TEST,39.849,SGB_HIDRO_MS_2024_POCOS,E11,-22.958887999999945,-55.62527699999998
3500065091,Bandeirantes,Guarani,2019-09-05,PUMPING_TEST,6.982,SGB_HIDRO_MS_2024_POCOS,E11,-19.68194399999993,-54.348888999999986
3500065095,Camapuã,Guarani,2019-09-05,PUMPING_TEST,6.982,SGB_HIDRO_MS_2024_POCOS,E11,-19.528055999999935,-54.04305599999998
3500028107,Nioaque,Guarani,2022-07-25,CHEM_ANALYSIS,4.096,SGB_HIDRO_MS_2024_POCOS,E11,-21.159999999999968,-55.819721999999956
3500022477,Campo Grande,Serra geral,1993-09-10,PUMPING_TEST,32.966,SGB_HIDRO_MS_2024_POCOS,E11,-20.48444399999994,-54.631943999999976
3500022512,Campo Grande,Serra geral,1977-08-03,PUMPING_TEST,49.07,SGB_HIDRO_MS_2024_POCOS,E11,-20.459443999999962,-54.69083299999994
3500022520,Campo Grande,Serra geral,1995-08-16,PUMPING_TEST,31.036,SGB_HIDRO_MS_2024_POCOS,E11,-20.54777699999994,-54.511665999999934
3500022524,Campo Grande,Serra geral,1982-01-27,PUMPING_TEST,44.586,SGB_HIDRO_MS_2024_POCOS,E11,-20.415276999999946,-54.663054999999986
3500022557,Nova Andradina,Bauru,2002-08-02,PUMPING_TEST,24.074,SGB_HIDRO_MS_2024_POCOS,E11,-22.300832999999955,-53.33611099999996
3500022610,Rio Verde de Mato Grosso,Furnas,2000-08-14,PUMPING_TEST,26.04,SGB_HIDRO_MS_2024_POCOS,E11,-18.915554999999927,-54.85388799999998
3500022619,Ponta Porã,Serra geral,2002-04-02,PUMPING_TEST,24.408,SGB_HIDRO_MS_2024_POCOS,E11,-22.179443999999933,-55.497776999999985
3500022627,Corumbá,Não definido,1992-02-24,PUMPING_TEST,34.511,SGB_HIDRO_MS_2024_POCOS,E11,-19.06833299999994,-57.74305499999997
3500022631,Bela Vista,Aquidauana,2006-01-18,PUMPING_TEST,20.611,SGB_HIDRO_MS_2024_POCOS,E11,-22.082221999999945,-56.577499999999986
3500022650,Nioaque,Guarani,2002-06-13,PUMPING_TEST,24.211,SGB_HIDRO_MS_2024_POCOS,E11,-21.15916599999997,-55.82361099999997
3500022665,Aquidauana,Aquidauana,1969-02-02,PUMPING_TEST,57.569,SGB_HIDRO_MS_2024_POCOS,E11,-20.478887999999927,-55.78777699999995
3500022675,Ivinhema,Caiua,1988-03-15,PUMPING_TEST,38.456,SGB_HIDRO_MS_2024_POCOS,E11,-22.319443999999976,-53.823887999999954
3500022678,Nova Andradina,Caiua,1994-04-07,PUMPING_TEST,32.394,SGB_HIDRO_MS_2024_POCOS,E11,-22.240554999999972,-53.333887999999945
3500022719,Naviraí,Caiua,1978-01-02,PUMPING_TEST,48.654,SGB_HIDRO_MS_2024_POCOS,E11,-23.05583299999995,-54.18805499999996
3500022722,Naviraí,Caiua,1995-04-25,PUMPING_TEST,31.346,SGB_HIDRO_MS_2024_POCOS,E11,-23.067776999999978,-54.18861099999998
3500022759,Anastácio,Aquidauana,1977-06-06,PUMPING_TEST,49.229,SGB_HIDRO_MS_2024_POCOS,E11,-20.48527699999994,-55.809443999999985
3500022768,Aquidauana,Aquidauana,1969-01-02,PUMPING_TEST,57.654,SGB_HIDRO_MS_2024_POCOS,E11,-20.48111099999994,-55.788054999999986
3500022770,Aquidauana,Aquidauana,1965-01-03,PUMPING_TEST,61.651,SGB_HIDRO_MS_2024_POCOS,E11,-20.46194399999996,-55.791110999999944
3500022774,Bonito,Cuiaba,2003-08-13,PUMPING_TEST,23.044,SGB_HIDRO_MS_2024_POCOS,E11,-21.12722199999996,-56.50083299999994
3500022781,Caracol,Rocha cristalina,2002-01-02,PUMPING_TEST,24.654,SGB_HIDRO_MS_2024_POCOS,E11,-22.018610999999964,-57.02194399999996
3500022800,Nioaque,Guarani,2004-10-01,PUMPING_TEST,21.908,SGB_HIDRO_MS_2024_POCOS,E11,-21.157776999999953,-55.824165999999934
3500022817,Aquidauana,Cuiaba,1970-10-08,PUMPING_TEST,55.89,SGB_HIDRO_MS_2024_POCOS,E11,-20.29611099999994,-56.06472199999996
3500022820,Terenos,Serra geral,1980-01-30,PUMPING_TEST,46.579,SGB_HIDRO_MS_2024_POCOS,E11,-20.441943999999978,-54.85944399999994
3500022825,Dourados,Serra geral,1990-02-01,PUMPING_TEST,36.572,SGB_HIDRO_MS_2024_POCOS,E11,-22.23055499999998,-54.81416599999994
3500022829,Dourados,Serra geral,2000-12-17,PUMPING_TEST,25.697,SGB_HIDRO_MS_2024_POCOS,E11,-22.228887999999927,-54.799999999999955
3500022900,Campo Grande,Serra geral,1996-01-02,PUMPING_TEST,30.656,SGB_HIDRO_MS_2024_POCOS,E11,-20.446665999999937,-54.581665999999984
3500022903,Campo Grande,Serra geral,1979-10-01,PUMPING_TEST,46.91,SGB_HIDRO_MS_2024_POCOS,E11,-20.495554999999968,-54.64499999999998
3500022906,Campo Grande,Serra geral,1996-09-09,PUMPING_TEST,29.969,SGB_HIDRO_MS_2024_POCOS,E11,-20.53444399999995,-54.67249999999996
3500022931,Anaurilândia,Caiua,1996-03-15,PUMPING_TEST,30.456,SGB_HIDRO_MS_2024_POCOS,E11,-22.17166599999996,-52.694721999999956
3500022955,Campo Grande,Serra geral,1996-01-26,PUMPING_TEST,30.59,SGB_HIDRO_MS_2024_POCOS,E11,-20.51222199999995,-54.60916599999996
3500022957,Três Lagoas,Bauru,1998-04-03,PUMPING_TEST,28.405,SGB_HIDRO_MS_2024_POCOS,E11,-20.78444399999995,-52.05416599999995
3500022959,Brasilândia,Caiua,1981-01-28,PUMPING_TEST,45.582,SGB_HIDRO_MS_2024_POCOS,E11,-21.25583299999994,-52.031387999999936
