well_id,municipality,aquifer,specific_capacity,unit,source,evidence_code,latitude,longitude
3500065054,Dourados,Guarani,0.428,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.19166699999994,-54.69222199999996
3500053084,Miranda,Coluvionar,0.3,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.143332999999927,-56.28333299999997
3500027119,Caarapó,Serra geral,0.176,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.642499999999927,-54.82416699999993
3500027282,Chapadão do Sul,Bauru,1.214,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.807777999999928,-52.62555599999996
3500045668,Corguinho,Aquidauana,0.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.677221999999972,-55.08277799999996
3500045682,Iguatemi,Caiua,0.176,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.67972199999997,-54.57472199999995
3500053090,Maracaju,Guarani,3.333,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.613888999999972,-55.194999999999936
3500065040,Campo Grande,Serra geral,0.514,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.46222199999994,-54.61638899999997
3500065045,Campo Grande,Serra geral,0.385,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.468610999999953,-54.716388999999936
3500065046,Campo Grande,Serra geral,0.99,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.44222199999996,-54.67277799999994
3500065047,Campo Grande,Serra geral,0.214,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.484166999999957,-54.74916699999994
3500065060,Ivinhema,Caiua,0.383,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.338888999999938,-53.84249999999997
3500065072,Selvíria,Serra geral,1.228,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.361943999999937,-51.426943999999935
3500023027,Coxim,Guarani,1.454,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.64027699999997,-54.35972199999998
3500065009,Aral Moreira,Serra geral,2.507,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.944166999999936,-55.634721999999954
3500068739,Ribas do Rio Pardo,Bauru,0.423,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.012241999999958,-53.29814399999998
3500071611,Jateí,Bauru_Caiua,1.505,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.542666999999938,-54.306221999999934
3500071605,Sete Quedas,Bauru_Caiua,4.408,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.967555999999945,-55.01655599999998
3500071514,Três Lagoas,Bauru_Caiua,0.333,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.84818299999995,-51.74865599999998
3500070919,Itaquiraí,Bauru_Caiua,1.624,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.53314699999993,-54.06936699999994
3500070840,Nioaque,Guarani,0.267,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.15839699999998,-55.828307999999936
3500069727,Itaporã,Bauru_Caiua,0.401,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.08438899999993,-54.83758299999994
3500026934,Glória de Dourados,Caiua,0.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.464721999999938,-54.17444399999994
3500026935,Nova Andradina,Caiua,0.469,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.277221999999938,-53.371110999999985
3500026939,Nova Andradina,Serra geral,0.4,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.284999999999968,-53.37944399999998
3500026957,Caarapó,Serra geral,1.765,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.59555599999993,-54.81555599999996
3500026979,Dourados,Serra geral,0.714,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.94805599999995,-54.36694399999993
3500026997,Paranaíba,Bauru,0.68,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.700832999999932,-51.16999999999996
3500027019,Nova Alvorada do Sul,Serra geral,0.769,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.452777999999967,-54.381110999999976
3500027044,Três Lagoas,Caiua,0.271,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.765555999999947,-51.66555599999998
3500027149,Maracaju,Serra geral,0.222,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.654166999999973,-55.100832999999966
3500027154,Camapuã,Guarani,0.551,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.513332999999932,-54.04833299999996
3500027162,Rio Brilhante,Serra geral,2.058,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.807777999999928,-54.549721999999974
3500027173,Três Lagoas,Bauru,6.092,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.776943999999958,-51.66416699999996
3500027176,Três Lagoas,Bauru,1.887,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.77249999999998,-51.737499999999955
3500027286,Aparecida do Taboado,Caiua,3.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.088610999999958,-51.299721999999974
3500027294,Três Lagoas,Bauru,3.845,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.797221999999977,-51.71138899999994
3500045287,Três Lagoas,Caiua,0.417,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.65861099999995,-51.66555599999998
3500045398,Maracaju,Serra geral,0.143,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.578055999999947,-55.17944399999993
3500045626,Campo Grande,Serra geral,0.2,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.44972199999995,-54.59249999999997
3500023356,Sete Quedas,Serra geral,1.43,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.968332999999973,-55.05638799999997
3500023368,Caarapó,Serra geral,2.114,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.641943999999967,-54.81583299999994
3500045694,Campo Grande,Serra geral,5.832,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.534999999999968,-54.670555999999976
3500023355,Sete Quedas,Bauru,0.042,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.97388799999993,-55.03499999999997
3500023312,Inocência,Bauru,0.081,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.73166599999996,-51.864443999999935
3500022928,Campo Grande,Guarani,1.168,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.42083299999996,-54.64694399999996
3500045646,Três Lagoas,Serra geral,0.395,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.97888899999998,-51.77472199999994
3500022824,Terenos,Guarani,1.956,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.48444399999994,-54.86777699999993
3500022816,Sidrolândia,Guarani,1.333,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.923054999999977,-54.96361099999996
3500022567,Costa Rica,Guarani,13.134,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.54472199999998,-53.13972199999995
3500022930,Campo Grande,Guarani,5.431,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.558887999999968,-54.65111099999996
3500071764,Ribas do Rio Pardo,Bauru_Caiua,0.841,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.165246999999965,-53.17158299999994
3500071752,Caarapó,Bauru_Caiua,4.466,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.63704699999994,-54.947405999999944
3500071581,Ivinhema,Bauru_Caiua,0.277,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.285852999999975,-53.95501699999994
3500071535,Anaurilândia,Bauru_Caiua,0.8,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.165832999999964,-52.68083299999995
3500071489,Sidrolândia,Serra geral,2.25,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.17269399999998,-55.30008299999997
3500071450,Glória de Dourados,Serra geral,2.091,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.396755999999982,-54.22765799999996
3500071440,São Gabriel do Oeste,Guarani,0.463,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.440966999999944,-54.53443899999996
3500071332,Caarapó,Bauru_Caiua,0.169,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.646977999999933,-54.810532999999964
3500071321,Água Clara,Bauru_Caiua,0.414,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.444974999999943,-52.86348099999998
3500071286,São Gabriel do Oeste,Guarani,0.102,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.281596999999977,-54.62409999999994
3500071055,Chapadão do Sul,Bauru_Caiua,0.268,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.797221999999977,-52.602499999999964
3500071039,São Gabriel do Oeste,Guarani,0.199,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.321241999999927,-54.68636399999997
3500070991,Campo Grande,Serra geral,0.567,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.562216999999976,-54.581857999999954
3500070764,Glória de Dourados,Bauru_Caiua,1.474,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.41408299999995,-54.30566699999997
3500070725,São Gabriel do Oeste,Guarani,1.159,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.400224999999978,-54.56240299999996
3500070687,Campo Grande,Serra geral,1.539,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.51222199999995,-54.610555999999974
3500070672,Novo Horizonte do Sul,Bauru_Caiua,2.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.656796999999983,-53.85980299999994
3500070593,Itaporã,Serra geral,1.472,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.894263999999964,-54.727063999999984
3500070472,Itaporã,Serra geral,0.576,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.093666999999982,-54.71802799999995
3500069979,São Gabriel do Oeste,Guarani,0.2,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.367999999999938,-54.60469399999994
3500045612,Três Lagoas,Bauru,2.919,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.79416699999996,-51.72249999999997
3500045635,Campo Grande,,22.045,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.485832999999957,-54.67277799999994
3500026937,Jateí,,0.48,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.54222199999998,-54.143055999999945
3500045640,Nova Andradina,,0.538,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.29499999999996,-53.389999999999986
3500045639,Três Lagoas,,0.667,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.797499999999957,-51.643888999999945
3500045662,Três Lagoas,Serra geral,3.713,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.797499999999957,-51.87805599999996
3500073735,Dourados,,5.661,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.29989699999993,-54.66577499999994
3500045671,Miranda,,0.444,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.97277799999995,-56.30611099999999
3500072514,Rio Brilhante,,5.43,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.863871999999958,-54.52881099999996
3500072669,Jardim,,0.518,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.297635999999954,-56.22779399999996
3500072874,Jardim,,4.009,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.456282999999928,-56.44563299999999
3500072417,Miranda,,0.347,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.025027999999963,-56.81236099999995
3500072847,Bonito,,29.42,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.11648299999996,-56.50929699999995
3500073700,Aquidauana,,1.316,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.967693999999938,-56.27430599999997
3500072775,Rio Brilhante,,38.462,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.846666999999968,-54.06444399999998
3500072064,Campo Grande,,0.275,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.39719699999995,-54.557335999999964
3500072751,Corumbá,,0.451,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.291641999999968,-57.59269199999994
3500072461,Dois Irmãos do Buriti,,0.293,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.96533599999998,-55.34106899999995
3500073697,Glória de Dourados,,1.392,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.39104999999995,-54.21763299999998
3500073844,Aparecida do Taboado,,5.085,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.05683099999993,-51.10813099999996
3500073563,Três Lagoas,Bauru,6.472,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.748188999999968,-51.66515599999997
3500073561,Campo Grande,Serra geral,0.809,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.467574999999954,-54.63151099999993
3500073599,Glória de Dourados,Bauru,2.006,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.390555999999947,-54.21391699999998
3500045700,Campo Grande,Serra geral,0.4,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.631388999999956,-54.56444399999998
3500073618,São Gabriel do Oeste,Botucatu,0.561,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.53835799999996,-54.44034999999997
3500073632,Sidrolândia,Serra geral,1.192,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.035488999999927,-54.97286699999995
3500073631,Sidrolândia,Serra geral,0.417,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.033721999999955,-54.97319199999998
3500073647,Terenos,Serra geral,1.454,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.347860999999966,-54.899388999999985
3500073650,Brasilândia,Bauru,0.301,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.61924199999993,-52.77723599999996
3500073659,Novo Horizonte do Sul,Bauru,0.758,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.60933099999994,-53.90052199999997
3500073664,Inocência,Bauru,0.205,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.76264699999996,-51.846518999999944
3500073661,Eldorado,Bauru,0.475,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.78277799999995,-54.28209399999997
3500073667,Água Clara,Bauru,0.286,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.444082999999978,-52.87658299999998
3500073671,Dourados,Serra geral,1.659,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.222782999999936,-54.77313299999997
3500073679,Itaquiraí,Bauru,0.771,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.181366999999966,-54.05005799999998
3500073693,Campo Grande,Serra geral,2.195,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.46961099999993,-54.72330599999998
3500073701,Nioaque,Botucatu,2.683,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.158091999999954,-55.829691999999966
3500073707,Itaporã,Serra geral,0.146,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.065332999999953,-54.73133299999995
3500073710,Maracaju,Serra geral,0.103,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.635888999999963,-55.162305999999944
3500073731,Campo Grande,Bauru,0.298,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.468910999999935,-54.53485299999994
3500073737,Campo Grande,Serra geral,0.021,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.46599999999995,-54.62688899999995
3500073743,Campo Grande,Serra geral,0.659,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.44691899999998,-54.57679699999994
3500073784,Jateí,Bauru,0.911,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.50019999999995,-54.260099999999966
3500073782,Rio Brilhante,Serra geral,1.462,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.84583299999997,-54.66916699999996
3500073788,Glória de Dourados,Bauru,0.289,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.490902999999946,-54.16637199999997
3500073774,Dourados,Serra geral,3.881,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.393055999999945,-54.74916699999994
3500073777,Itaquiraí,Bauru,0.543,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.414318999999978,-54.174455999999964
3500073798,Angélica,Bauru,1.455,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.13986099999994,-53.81075599999997
3500073817,Jateí,Bauru,6.231,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.533077999999932,-54.36140299999994
3500073840,Caarapó,Serra geral,9.339,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.500088999999946,-54.871418999999946
3500073858,São Gabriel do Oeste,Botucatu,1.426,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.267702999999926,-54.565638999999976
3500073871,Anaurilândia,Bauru,6.333,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.17349699999994,-52.663224999999954
3500073879,Glória de Dourados,Serra geral,0.416,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.42441699999995,-54.33934999999997
3500073891,Campo Grande,Serra geral,1.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.45999999999998,-54.612221999999974
3500073909,Brasilândia,Bauru,0.453,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.17975599999994,-51.98030799999998
3500073908,Três Lagoas,Bauru,9.202,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.658338999999955,-51.79361699999998
3500073914,Naviraí,Bauru,0.677,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.041682999999978,-54.19480599999997
3500073925,Dourados,Serra geral,0.812,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.23183899999998,-54.74971399999998
3500073930,Naviraí,Bauru,2.216,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.026824999999974,-54.13001399999996
3500073937,Glória de Dourados,Bauru,0.762,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.41111099999995,-54.25077799999997
3500073940,Juti,Bauru,0.831,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.66058099999998,-54.677682999999945
3500073946,Bataguassu,Bauru,1.393,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.706391999999937,-52.40323099999995
3500072951,Chapadão do Sul,Bauru,2.097,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.769405999999947,-52.919716999999935
3500072906,Dourados,Serra geral,1.59,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.27550599999995,-54.81623599999995
3500072891,Campo Grande,Serra geral,2.088,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.40119199999998,-54.61560599999996
3500072880,Brasilândia,Bauru,1.291,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.028516999999965,-52.68493099999995
3500072833,Campo Grande,Serra geral,0.517,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.501893999999936,-54.73807199999993
3500072821,Sidrolândia,Serra geral,3.333,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.969649999999945,-55.06363299999998
3500072815,Dois Irmãos do Buriti,Serra geral,1.407,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.72338899999994,-55.29336099999995
3500072773,Campo Grande,Serra geral,31.429,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.46873899999997,-54.680571999999984
3500072753,Campo Grande,Serra geral,3.963,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.44999699999994,-54.61069399999997
3500072749,Chapadão do Sul,Bauru,1.319,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.81110599999994,-52.80930799999993
3500072733,Campo Grande,Serra geral,0.52,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.545927999999947,-54.59258599999998
3500072727,Três Lagoas,Bauru,4.316,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.795402999999965,-51.72273099999995
3500072711,São Gabriel do Oeste,Botucatu,2.564,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.25202799999994,-54.32780599999995
3500072702,Campo Grande,Serra geral,0.503,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.884360999999956,-54.55173099999996
3500072700,Água Clara,Bauru,0.385,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.875805999999955,-53.36065599999995
3500072659,Coxim,Furnas,0.334,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.504385999999954,-54.73489699999993
3500072614,Campo Grande,Serra geral,0.481,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.494352999999933,-54.59617199999997
3500072601,Campo Grande,Serra geral,0.764,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.46299199999993,-54.611268999999936
3500072594,Antônio João,Serra geral,0.501,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.196110999999974,-55.94352799999996
3500072433,Ivinhema,Bauru,1.228,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.39474699999994,-53.89387799999997
3500072367,Terenos,Serra geral,0.683,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.504407999999955,-54.86568299999993
3500072353,Sidrolândia,Serra geral,0.473,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.78638899999993,-54.748963999999944
3500072351,Água Clara,Serra geral,0.183,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.42836099999994,-52.873088999999936
3500072345,Itaporã,Serra geral,0.9,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.08858299999997,-54.72063899999995
3500072342,Aparecida do Taboado,Serra geral,1.412,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.08555599999994,-51.06641899999994
3500072330,Aparecida do Taboado,Serra geral,2.885,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.08583299999998,-51.063110999999935
3500072301,Campo Grande,Serra geral,0.361,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.501357999999982,-54.737735999999984
3500072293,Campo Grande,Serra geral,0.038,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.460396999999944,-54.60909399999997
3500072270,Maracaju,Botucatu,5.647,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.373332999999946,-55.44249999999994
3500072268,Itaporã,Serra geral,0.475,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.90502799999996,-54.69702799999993
3500072228,Dourados,Serra geral,0.072,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.160863999999947,-54.69198899999998
3500072222,Paranaíba,Bauru,0.188,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.704166999999927,-51.14944399999996
3500072209,Jaraguari,Serra geral,0.051,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.04213599999997,-54.413607999999954
3500072181,São Gabriel do Oeste,Botucatu,2.034,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.45055599999995,-54.52638899999994
3500072177,Campo Grande,Serra geral,0.004,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.469135999999935,-54.62202199999996
3500072142,Sidrolândia,Botucatu,5.85,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.95294999999993,-54.854727999999966
3500072134,Aparecida do Taboado,Bauru,1.131,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.105627999999967,-51.104938999999945
3500072036,Rio Brilhante,Serra geral,0.825,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.795346999999936,-54.53524699999997
3500072032,Sidrolândia,Serra geral,0.582,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.902221999999938,-54.92277799999994
3500072028,Dourados,Botucatu,22.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.36477199999996,-54.802885999999944
3500072026,Sidrolândia,Botucatu,0.556,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.902777999999955,-54.91999999999996
3500071968,Maracaju,Serra geral,1.724,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.77769399999994,-55.58989199999996
3500071935,Ponta Porã,Botucatu,8.646,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.561441999999943,-55.69192499999997
