scale_km2,pih_cell_id,source_hex_id,area_efetiva_ms_km2,evidence_code,evidence_name,n_evidence,n_wells_E01,pct_of_wells,support_state,interpretation
250,PIH-250-0789,HX-8-32,249.9992,E02,Profundidade positiva informada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E03,Aquífero informado no cadastro,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E04,Nível estático disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E05,Nível dinâmico disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E06,Vazão específica não negativa,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E07,Ensaio de bombeamento cadastrado,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E08,Ensaio com metadados mínimos de cadastro,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E09,Transmissividade informada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E10,Evidência hidroquímica e físico-química parcial,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E11,Última evidência hidrogeológica datada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0789,HX-8-32,249.9992,E12,Revisão hidroestratigráfica necessária,0,1,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E01,Poços canônicos provisórios,1,1,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E02,Profundidade positiva informada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E03,Aquífero informado no cadastro,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E04,Nível estático disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E05,Nível dinâmico disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E06,Vazão específica não negativa,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E07,Ensaio de bombeamento cadastrado,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E08,Ensaio com metadados mínimos de cadastro,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E09,Transmissividade informada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E10,Evidência hidroquímica e físico-química parcial,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E11,Última evidência hidrogeológica datada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0790,HX-9-32,250.0007,E12,Revisão hidroestratigráfica necessária,0,1,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0791,HX-10-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0792,HX-11-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0793,HX-12-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0794,HX-13-32,250.0006,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E01,Poços canônicos provisórios,3,3,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E02,Profundidade positiva informada,3,3,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E03,Aquífero informado no cadastro,3,3,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E04,Nível estático disponível,3,3,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E05,Nível dinâmico disponível,3,3,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E06,Vazão específica não negativa,3,3,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E07,Ensaio de bombeamento cadastrado,2,3,66.6667,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E08,Ensaio com metadados mínimos de cadastro,2,3,66.6667,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E09,Transmissividade informada,0,3,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E10,Evidência hidroquímica e físico-química parcial,1,3,33.3333,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E11,Última evidência hidrogeológica datada,2,3,66.6667,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0795,HX-14-32,250.0,E12,Revisão hidroestratigráfica necessária,3,3,100.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0796,HX-15-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0797,HX-16-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0798,HX-17-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E01,Poços canônicos provisórios,2,2,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E02,Profundidade positiva informada,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E03,Aquífero informado no cadastro,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E04,Nível estático disponível,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E05,Nível dinâmico disponível,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E06,Vazão específica não negativa,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E07,Ensaio de bombeamento cadastrado,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E08,Ensaio com metadados mínimos de cadastro,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E09,Transmissividade informada,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E10,Evidência hidroquímica e físico-química parcial,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E11,Última evidência hidrogeológica datada,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0799,HX-18-32,250.0001,E12,Revisão hidroestratigráfica necessária,2,2,100.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
250,PIH-250-0800,HX-19-32,250.0,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
